Name,Package Name,Description,Rating,Rating Count
Water Effect - Mirror Photo Reflection Collage Art,com.iosdevfans.WaterFree,"Water Effect App enables you to quickly and easily add amazing reflections to your photos. 

There are tons of editing options that allow you to create the perfect reflection. 

## Features ## 
# Create reflections in four different directions 
# crop photo to suitable size 
# Adjust the height of the reflection 
# Adjust the Shadow of the reflection  
# Amazing photo editing and effects tools 
# Share your creations with friends by sns tools 
# iPhone, iPad and iPod Touch compatible",4.5,659
Zen Koi 2,com.landsharkgames.zenkoi2.ios,"Zen Koi 2 is a sequel to the mesmerising collection game Zen Koi that follows the Asian myth about Koi ascending into Dragons. Developed by LandShark Games, Zen Koi 2 is a free-to-play mobile game that offers an enhanced experience with new features built on the well-loved core gameplay of languid action and strategic collection. Featuring the new Dragon Realm and My Pond, you can now play with your ascended Dragon and decorate your own pond!

By downloading this game, you agree to our Terms of Service & Privacy Policy:
http://www.landsharkgames.com/terms-of-service/
http://www.landsharkgames.com/privacy-policy/",5.0,7488
Melbourne's Water Storages,au.com.melbournewater.MelbourneWater,"Get a daily view of Melbourne’s dam and catchment levels, from Melbourne Water.

With the Melbourne’s Water Storages app you can access up to date information on Melbourne’s dam storage levels, catchment rainfall and daily water usage.

DAM STORAGE LEVELS
View the latest storage levels for all of Melbourne’s dams and see how it compares to historical levels.

CATCHMENT RAINFALL
See our main catchments rainfall data, for yesterday, last week or last month.

WATER USE
Discover how much water the average Melburnian uses and how that compares to Melbourne’s Target 155. Learn more about water restrictions and get daily water saving tips.",4.0,7
Water Reminder Repeat Daily,waterdaily,"Water is essential to our life, drinking enough and right quantity of water is vital to our health. But because of our bad memory, busy work or too many little things, the day is ended before we drink enough water. 

Water Tracker is the sweet app to remind to drinking water, this app is a must have to make yourself hydrate, especially for breast feeding mom or people has health problem. It helps and motivates you to drink water according to the schedule and will keep the water drinking logs, including the quantity and time you drink water.",4.5,28
"Nature Melody — Soothing, Calming, and Relaxing Sounds to Relieve Stress and Help Sleep Better (Free)",naturemelodies,"Don’t you hate it when you wake up to loud and noisy alarm sounds in the morning that makes you feel grumpy all day? Having trouble falling asleep at night?

Nature Melodies is designed to help you wake up gently; calm your body, mind, and soul at all times. Nature is the only thing that can connect you with mother earth. For most people, living in a cosmopolitan city makes it impossible to wake up in countryside locations, and the only way to create a pseudo farmland like atmosphere within the four walls of your bedroom is by the use of Nature Melodies that makes you feel closer to nature. The soothing sounds of nature will also help you feel better, relax, release stress, prepare for meditation and fall asleep faster. This app can also be used in many different situations and is perfect during messaging sessions, exercising in yoga classes, while working on your favorite activities, or help your baby fall asleep if you're a parent.

Download this app and start enjoying your night by listening to wonderful nature melodies that would help you sleep in less than 20 minutes, and wake up refreshed to the soothing and pleasant sounds of Rooster crowing, bird singing, Ocean waves, Thunder and Rain, Blizzard wind, and much more. 

NATURE MELODY IS A 3 in 1 APPLICATION. You can set an alarm to wake up on a nature sound of your choice OR set a timer if you want the sound to stop playing after a period of time OR you can listen to the soothing sounds while using other apps. 

What’s new?
Nature Melodies now includes an Alarm Clock that is really simple to use. Just Scroll through the nature sound list, set the alarm, and enjoys the beautiful simplicity of this app.

** Other nature/white noise apps claim that they have high quality sounds, but if you notice these apps don’t use up much space either because the sound length is very short or the sounds are not high quality.  

Here's how Nature Melody works: 
Select the nature sound that you like. Adjust the volume of each sound for better quality. Relax and listen to the melody of your choice and enjoy falling asleep or waking up to nature sounds. It can't get any simpler than this!
Note: In order for the timer or Alarm to run properly, the app must remain open. Do not press the home or power button. If you want your screen to turn off, just place your iPhone face down. 

Features: 
- 32 relaxing HD nature sounds with high quality that are perfectly looped.
- Plays in the background so you can save your battery life while still listening to the sounds.
- Simple controls that allows you to switch from one sound to another.
- Sleep/nap Timer
- Alarm Clock to wake up to the sound of nature. 

Start falling asleep and waking up to the sound of Rooster crowing, Soothing Rain, Electrifying thunderstorms, Crickets and water, Sparkling water, Rain on window, Birds singing, Heavy hail, Crackling fire, Relaxing ocean, Pleasant beach, and much more.

Nature Melodies includes:
Soothing Rain
Thunder and Rain
Thunder and Heavy Rain
Thunder and Light Rain
Electrifying Thunderstorms
Rain on window
Thunder and Bird Trills
Rain Alley
Water Frogs
Big River
Streamside Songbirds
Jungle River
Crickets and Water
Waterfall
Rainforest
Bird Songs
Twilight 
Crackling Fire
Songbirds
Turkey Talk
Pleasant Beach
Ocean Relaxing Surf
Sparkling Water
Bubbling Water
Airplane
Ocean Waves
Campfire
Blizzard Wind
Heavy Hail and Rain
Wind Blowing Leaves
Countryside Waterways

Download it now and start feeling better by improving your health, waking up gently, and falling asleep faster.",5.0,1169
Sleep Orbit: Relaxing 3D Sound,net.sleeporbit.orbit,"Mix and match as many sounds together as you like. Sit back and relax as the sounds orbit around your head randomly or you can take control as you like.

Sleep Orbit was featured on Apple's list of ""New apps we love""

Choose from over 100 unique relaxing sounds in various categories including ocean waves, rain, animals, water, nature, haircuts, whispering, music instruments, and more. Each sound is professionally recorded in high-quality to create the perfect combination of ASMR sounds.

 Key Features
 ○ High-quality professionally recorded audio and voice actors used  
 ○ Over 100 different sounds  
 ○ 17 unique sounds categories  
 ○ Ability to import your own audio files from iCloud Drive or iTunes Music Library 
 ○ Usable offline  
 ○ No ads
 ○ Intuitive binaural controls that let you listen to each sound from any direction  
 ○ Add as many sounds together to create a layered mix  
 ○ Create different mixes that automatically save changes  
 ○ Shutdown timer that will fade out the sounds after a set time and then suspend to save battery
 ○ Many different themes including dynamic themes of scenic views

Categories include water, rain, animals, whispers, ocean, nature, music, haircut, positive affirmations, lucid dreaming, camping, binaural beats, background noises, and more

How to Use
 ○ The sounds will start orbiting around your head and change directions randomly. With your headphones on you will be able to listen to where the sounds come from. If the sound is left or right of the head on the screen that is where you will hear it coming from. You will also be able to hear if the sound is in front or below you. 
 ○ After adding a sound to your mix you can tap on the sound icon to remove it or you have the option for it to hold position.
 ○ If you would like you can disable the random orbits in the options and then they will continue in the direction they are currently going. You can swipe in the desired direction to change it.
 ○ From the ""My Mixes"" tab you can swipe right on the mix name to edit or delete it.",4.5,3765
"Relaxing Sounds, Sleep Easy",com.appcamelot.RelaxingSounds,"Relaxing 2.2 million users for more than 5 years!

Find your inner peace with Relaxing Sounds for iPhone & iPad

◆ ""It is the best partner when you are reading, dancing, practicing yoga or even feeling depressed."" -Best10Apps
◆ ""Did you ever wish for an easy way to get rid of your stress after a tiring day at work? The Relaxing Sounds app is what you need!"" -iPhone App Review

FEATURES
• Sleep Timer - Set the sounds and display to turn off automatically and save battery life
• Background Mode - Listen to relaxing sounds while you are using other apps
• Photo Mode - Hide the interface and turn your device into a beautiful photo portrait
• Sharing - Send the sounds you love to your friends
• Universal - Made for your iPhone & iPad

SUBSCRIPTION
• 1 Year of all features, first Week is completely free
• Payment will be charged to iTunes Account at confirmation of purchase
• Subscription automatically renews unless auto-renew is turned off at least 24-hours before the end of the current period
• Account will be charged for renewal within 24-hours prior to the end of the current period, and identify the cost of the renewal
• Subscriptions may be managed by the user and auto-renewal may be turned off by going to the user's Account Settings after purchase
• Any unused portion of a free trial period, if offered, will be forfeited when the user purchases a subscription to that publication, where applicable

Terms of Use: http://appholdings.org/termsofuse.html
Privacy Policy: http://appholdings.org/privacypolicy.html


CONTACT US
If you have any problems or questions contact us at relaxingsounds@sonotap.com
Do not forget to visit https://sonotap.com to discover more apps for your iPhone & iPad",4.5,3531
Water Relaxing Sounds,com.yappyapps.SleepWater,"Many people use ambient sounds to aid in sleep, to drown out background noise or to provide a focal point for meditation. Water Relaxing Sounds provides four different types of water sounds with adjustable volume and a built in timer. The audio loops are smooth, the sounds are peaceful, it is very easy to use and visually appealing. Water Relaxing Sounds will help you relax and get a wonderful night's rest.",5.0,20
PathPix Bubble,com.kpixgames.pathpixbubble,"My favorite PathPix so far! Classic PathPix on special grids with squares and rectangles of different sizes. Paths can be wild and wacky - each path looks like a string of beads. Every puzzle has its own special grid. Great fun, and not as hard as you might think. Use the new Check option to check your progress if you get stuck. The theme is Water, oceans to raindrops.160 puzzles, Easy to Challenging.
   
New to PathPix? Not sure which PathPix to buy? 
Here's the lineup:

There are many different PathPix apps for your iPhone and iPad. All puzzles are different. 

---PATHPIX LITE: Wondering if PathPix is for you? Start here.  It's free!
---PATHPIX: Hooked? This is the next step, with 189 graduated levels, ranging from small, easy puzzles to large, advanced level puzzles.
---PATHPIX PRO: Are you an expert? Looking for a LOT of puzzles? Then PathPix Pro is for you, with 320 puzzles ranging from Medium difficulty to Extreme.
---PATHPIX ZEN: Relaxing and addictive! 99 beautiful puzzles, including an Advanced Levels section with 12 special challengers.
---PATHPIX JOY: Keep smiling! 99 puzzles = many happy hours of PathPix fun. Small to large, easy to advanced - you'll find it all here.
---PATHPIX MAGIC: Magic of all kinds!  99 puzzles, small to huge, easy to advanced. 
---PATHPIX LAUGH: Lots more puzzles to tickle your funnybone. 202 puzzles, each with a silly joke or quote related to the puzzle picture. Small to large, easy to extreme.
---PATHPIX BOO:  Silly - spooky - scary - fun! 99 puzzles for Halloween and other dark nights. 
---PATHPIX XMAS:  99 puzzles with a Christmas theme to get you in the mood for the holidays. Whether you are looking for sentiment or silliness, you will find it here.
---PATHPIX LOVE: All you need is love! 99 puzzles, easy to advanced.
---PATHPIX MAX: Some of the biggest PathPix puzzles ever. 114 GIANT-sized puzzles, over a million squares total!
---PATHPIX ART: MAXimum fun - 150 HUGE puzzles based on famous paintings, including the biggest PathPix puzzles ever made.
---PATHPIX THANKS: 99 puzzles for Thanks Giving. Easy to Expert.
---PATHPIX EDGE: Live on the edge! None of these puzzles are rectangular. 180 puzzles, all different shapes, from teeny to gigantic, easy to expert.
---PATHPIX ALICE: The original Alice comes to life as you puzzle your way through 42 truly gigantic, colorful, and FUN illustrations for  Lewis Carroll's masterpiece novel, Alice's Adventures in Wonderland. Puzzles are based on the classic Tenniel illustrations. Complete book included. 
---PATHPIX TIME: 99 forward-looking puzzles to welcome the New Year and beyond. Small to large, easy to expert.
---PATHPIX HEX: PathPix with a difference: the paths wander about on a grid of 6-sided cells (hexagons) . Warning: twisty paths make for tricky puzzles! 179 puzzles, easy to extreme.
---PATHPIX BUBBLE: Classic PathPix on special grids with squares and rectangles of different sizes. Paths can be wild and wacky. The theme is Water, oceans to raindrops. 160 puzzles, easy to expert.

Simple rules - complex puzzles - hidden pictures!
********************
Draw bright, bold strings of color, connecting pairs of matching endpoints. The length of each path must match the numbers on the two endpoints that it connects. The length of each path is the number of cells it passes through. Big or little, each cell along the path counts as 1 unit of length. Draw backwards or double tap to correct mistakes. There's only one way to do it, and all squares will contain a piece of a path when the puzzle is solved. Finish solving to see the miniature picture that you have created. 

Two ways to navigate while solving: 
---Tap the zoom button for an overview, then touch the screen where you want to play next. 
---Pan to show another area of the board. Put your finger down on any cell WITHOUT A NUMBER and move it around. Simple, intuitive, fast. 

PathPix Bubble is based on the PC game ""PathPix"" by KpixGames.",5.0,9
Water your Body (Tracker),com.systemsusa.water-your-body,"Water Your Body
Do you drink enough water? Do you always forget to water your body regularly?

Water your body facts:

- Eight 8-ounce glasses of water is the recommended amount per day. More water may be necessary if one exercises or sweats heavily.
- Water increases metabolism.
- Dehydration keeps one feeling fatigued. Water helps blood move oxygen and nutrients to cells.
- 85% of the brain is water, being hydrated properly helps decrease stress.
- Water helps keep joints lubricated.
- Water aids in digestion by dissolving waste particles.
- Stay healthy and hydro your body!

Benefits of drink water:

- Water helps to maintain healthy body weight by increasing metabolism and control calories.
- Water moisturizes skin to give it a healthy.
- Water can prevent headaches.
- Water helps your kidneys.
- Water leads to increased energy levels.
- You stay in shape, water is calorie free.
- Increase your fitness with water your body.

Water your Body Features:

- Reminders that will remind you the water you need to drink in the rest of the day.
- Customized water your body with five cups size. 
- Imperial (oz) or Metric (ml) units.
- Customized starting and ending time to drink water within a day.
- Logs of date record.
- Water Your Body Widget.

***** Some Reviews

""Water Your body. Very cool and easy app""

""I love water your body app""

""Water your body, cute and very easy to use""

""The best water your body free app""

""Water your body is very important to improve your health""

******

Water your body regularly. If you like Water your Body, please rate it

Water your Body Disclaimer: Any water your body consumption tips are recommendations only. If you have any medical conditions or are unsure of how much water to drink, make certain to consult your physician.",,
