Name,Package Name,Description,Rating,Rating Count
Jigsaw Puzzles GO,com.mm.puzzlego,"Sit back and relax with a jigsaw puzzle! Jigsaw Puzzle provides hours of entertainment for you and your family.
Jigsaw Puzzles GO is great for puzzlers of all ages! Simply adjust the difficulty (number of pieces) of the puzzle for the player.

FEATURES

• Play from our collection of beautiful, high quality images!
• Turn your personal photos into your own custom puzzles!
• Choose the difficulty up to 100-piece puzzles
• Move pieces in groups
• Rotated pieces for a greater challenge 
• Saves every puzzle you've ever solved

Have fun!",,
GoLog - Activity Safety Timer,com.gologapp.golog,"Texting or updating friends and family of your whereabouts has evolved. GoLog is a simple, fast and private way to log any activity, its details and duration privately and without notification before or during an activity. Should you not end your activity, as planned, GoLog notifies selected contacts via SMS / text. This will occur even if your phone is off or no cellular coverage is available.

Our first notification is light and no details about your activity are given. It simply asks them to text or call you. GoLog is your confidant and only shares your activity details when and if necessary.

The second notification contains your activity details, including start and current GPS location. This information will be sent between 5 and 60 minutes later, depending on user settings. This delay allows users ample time to return from ‘Off the Grid’ activities such as hiking or boating.

WHY GOLOG?
Life’s an adventure and accidents and unforeseen everts occur daily. Are you prepared? Look at GoLog as your activity and adventure seatbelt. Before we journey off in a car, we buckle up. Not just when the weather is bad or we feel unlucky, every time. Why? Because there is no way to predict when an accident might occur.

With GoLog your prepared for life. Whether you use GoLog a little or a lot we can all agree that many activities we engage in have some risk factor. Anything from hiking, jogging at night to online dating. 

OFF THE GRID
This is our specialty! For activities such as hiking, boating or others that take you ‘Off the Grid’ or out of cellular coverage, GoLog is the answer. Once a user enters GoMode, or begins an activity, your activity details including your starting location are placed in our cloud. Our cloud-based system performs all messaging so your phone can be off, out of cellular coverage or otherwise disabled yet contacts receive your notifications.

INDEPENDENCE
GoLog promotes independence by allowing its users the ability to do activities alone yet still have the assurance that GoLog has your back!

HOW IT WORKS (under 10 seconds)
1. Choose Activity (Lifestyle or ‘Recreation)
 2. Record Voice Note (details of activity)
 3. Estimate Time (not meant to be precise, give or take)
       - You’re now in GoMode. Enjoy Activity!
4. End Activity by entering passcode (Notifications Cancelled)
        OR
5. Lite Notification Sent (Please call or text) if timer expires
6. 30 MinuteS Later - ACTIVITY DETAILS SENT


TRAVEL APP
GoLog is the perfect travel companion!  Recreation or business, we often find ourselves in situations very different from our everyday routine. GoLog works anywhere data coverage is available!

BOTTOM LINE
In an ever changing world, GoLog is a real world communications tool for the safety conscious or anyone who lives their life on the go. Whether its a single activity, or daily use, try it an you’ll soon be telling your friends and family to, “GoLog it!”

GOLOG CLOUD MESSAGING:
$4.99 for a 12 Month Subscription.  Requires auto-renewable annual subscription for GoLog SMS/Text messaging alerts. 

Subscription Details
• Payment will be charged to iTunes Account at confirmation of purchase • Subscription automatically renews unless auto-renew is turned off at least 24-hours before the end of the current period 
• Account will be charged for renewal within 24-hours prior to the end of the current period, and identify the cost of the renewal
 • Subscriptions may be managed by the user and auto-renewal may be turned off by going to the user's Account Settings after purchase 
• Any unused portion of a free trial period, if offered, will be forfeited when the user purchases a subscription to that publication, where applicable


Supported Countries 
U.S. - Canada - Australia - U.K. - Ireland - France - Germany - Mexico - Belgium - Spain - Italy - India - Austria

Please note that continued use of GPS running in the background could dramatically decrease battery life.",5.0,12
Tips vs Tricks for Pokemon Go,com.vocado.TipsAndTricksForPokemonGo,"Pokemon Go: 21 tips, tricks, and cheats to be the best trainer in the world!

If you want to be the best, you have to know how to play with the best.

Pokémon Go has taken the world by storm, with more and more countries joining the fray every week. People everywhere are seemingly running around at random, looking at their phones for one express purpose: to catch 'em all.

We've been playing non-stop since Pokémon Go's debut in the U.S., and we've collected a pretty good list of tips and tricks to help you excel in Pokemon Go.

Features:
- Tips and tricks to be a best trainer
- Easy to use

***
All the images and content taken under Creative Commons Attribution-Share Alike License 3.0 (unported) (CC-BY-SA).",,
Let It Go: Vent and Release,com.NatureApplications.LetItGo,"Let It Go allows you to deal with your problems in a unique way. Write down anything that's bothering you and Let It Go will release the negative thought for you! The releasing process is completely random for each thought and takes between 1 and 72 hours. Live freely and Let It Go!

Our updated version allows you to share your thoughts to the community and read about what others are going through so you know you're not alone. The community page is a great place to help and support others as well.",4.5,26
Stop Fears to Go! Mentaltraining bei Ängsten,com.get-on-apps.togostopfears,"STOP FEARS TO GO! MENTAL TRAINING FOR FEARS AND ANXIETIES

- Break free from debilitating thought patterns and avoidance strategies
- Develop self-esteem and self-confidence
- Experience newfound freedom and a zest for life

Do you want to be free of your fears and anxieties once and for all? Do you want to let go of the fear of being afraid? Do you wish to go back to living a self-determined life? By means of helpful suggestions, the program „Stop Fears To Go! Mental Training for Fears and Anxieties“ helps you examine your thoughts and feelings and develop new, fear-free patterns of thought and behavior so that you can significantly change your quality of life and the level of joy that you experience. You will also learn to be consciously aware of how you interpret an event or situation, so that you can look at what would have previously made you anxious or afraid from a new, more relaxed perspective. You will direct your attention away from what could happen and become independent of anxiety and its consequences.

HOW THE PROGRAM WORKS

The program „Stop Fears To Go! Mental Training for Fears and Anxieties“ works effectively by using the techniques of mental coaching and autosuggestion. The 20-minute program is aimed at adults who wish to learn how to minimize or even free themselves from their fears and to strengthen their self-esteem once more. Kim Fleckenstein first gives you important food for thought on the subject of fear and anxiety in the introduction. Next, you will hear empathetic spoken suggestions which will gradually anchor themselves deeply into your subconscious through conscious repetition. The program is designed in such a way that you can repeat the suggestions during a short pause. This allows you to further internalize what you hear, so that it works on you both mentally and psychologically.

ABOUT KIM FLECKENSTEIN

The program was designed by well-known German Hypnotherapist Kim Fleckenstein. Kim Fleckenstein is a certified alternative practitioner in psychotherapy, a clinical Hypnotherapist and NLP-Master-Coach. Based in Munich she already published a range of best-selling self-help and hypnosis programs as Apps and MP3s under the label GET ON APPS!. Her unique technique and self experiences have helped to create the special character and heart of her recordings. 

Together with professional and native speaker Cathy Weber she also publishes her programs in English.

WHAT YOU GET

* A highly effective 20-Minute professional Mental Training session using the latest hypnotic and relaxation techniques – suitable for both, beginners and more experienced users.
* The professional and warm voice of Cathy Weber, which leads you into a deep state of relaxation and change.
* A high quality and state of the art recording.
* Professionally composed background music for every program by CSW Music.
* Customize your settings and discover other useful features.

PLEASE NOTE

Do not listen to this program while operating a motor vehicle or during any other activity that requires your full attention.  This program does not replace a doctor or any other medical aids.  The best effect can be achieved by listening to this program once a day over a period of 4 weeks.",,
Coach For Pokemon Go,com.adroitthoughts.ios.PokeGoCoach,"GEN 1, GEN 2 & GEN 3. Create a favourable matchup with the Pokémon defending a gym by obtaining their weaknesses: simply type their names conveniently in our widget, without leaving the Pokemon GO app. The Today Widget gives you also quick access to IV, MoveSets, Resistance, Evolution, Type of any Pokémon while you are in Game. The App has a new ""BAG"" functionality. You can also select the Weather to be even more accurate.

You can then choose the right opponent for the battle.

The Bag: The app now let you register your Pokemon and you will be able to compare them, to find your best counter or the best training pokemon. You can also compare all the possible Pokemon against each other by selecting ""0% IV Fake Pokeball"" in the more tab. Note: to register a Pokemon you need to calculate his IV in the widget, IF the Widget found ONE possible value for the statistics of this Pokemon it will ask for his moves and record it in your bag.

Every Pokémon has either one or two 'types'.  Each type has strengths and weaknesses against other types. For example, grass is vulnerable to fire, while fire is vulnerable to water and water is vulnerable to grass, etc.

Coach For Pokemon Go App also provides quick access to Weakness, Resistance and Type of all the Pokémon. You can also ask your team mate to come help you keep the gym you just conquered by sending them your location or share where you just caught a Pokemon by pressing on it for 2 seconds.

Some Stickers have been added.

How to Install the widget: You need to ""Edit"" your ""Today"" widget list besides the ""Notification"" in the dropdown and add ""Minidex From Coach For Pokemon Go"". To ""Edit"" your Today widget list: click on ""Today"" in the pull down screen, then scroll down and click on ""Edit"" and finally click on the  +  besides the name ""Minidex From Coach For Pokemon Go"". 

For the latest app NEWS, TUTORIAL VIDEOS and some TIPS follow us on twitter @CoachPokemonGo. If you find some issue please let us know on the support website  http://coachforpokemongo.blogspot.com.au

P.S: Reviews are important for us so please take a moment to write a review! If you think something else is needed in the widget let us know in a review or send us a message on twitter @CoachPokemonGo or on Facebook Coachforpokemongo , Thanks a lot to those who already wrote a Review

If you would like to help use to localise the app or the website in you language contact us.

DISCLAIMER
Coach For Pokemon Go is not associated, affiliated, endorsed, sponsored or approved by ©Niantic ( developer of Pokemon Go ) or ©Pokémon Company. 
All rights reserved © Pokemon company and Ken Sugimori. All cartoon, manga and anime characters featured on this app are the property of their respective owners.
The pictures come from www.picgifs.com",4.5,13
Go and Get Rewards,hr.apps.168145261,"Lose the cards, not the savings. Let us help you keep track of your loyalty cards at your favorite places!",,
Tips for Pokemon Go - Free Tips and Guide,com.vocado.TipsPokemonGo,"Tips for Pokemon Go

Pokémon Go wants you to get up on your feet and venture into the real world. The only way to find Pokemon is by wandering around outside. Using your phone’s GPS signal, the game tracks where you are, and will spawn Pokemon for you to capture based on your location. In town, grass- and normal-type Pokémon will often appear. If you go near water or out at night, however, you’re likely to encounter water-based and psychic Pokémon, respectively. That said, people have run into water Pokémon in locations without water nearby, so it’s not entirely based on your geographical location.

This app include some tips for finding Pokemon

All the images and content from wikia.com taken under Creative Commons Attribution-Share Alike License 3.0 (unported) (CC-BY-SA).

Features:
- Best tips for new trainer
- Easy to use",,
GO Battle,philipp-batura.GO-Battle,"GO Battle is an app that all Pokémon GO trainers use daily, making sure that their attack against other players' pokemon are ""SUPER EFFECTIVE!"".

Simply choose the defending pokemon and get the suggested pokemon to attack with, while taking gyms.


--Disclaimer--
The data used in GO Battle is all accessible by anyone on the internet. We never interact with Niantic servers. We are not associated, affiliated, sponsored or endorsed by Niantic or the Pokémon Company. We do not hold the rights to any copyrighted material.

EK6CSGJ3MD",,
PTSD Support on the Go,carl.com.PTSD,"PTSD Support on the Go is an app that allows you to put all your inspiring moment is one easy to find location, as well as share with others in the community. PTSD Support on the Go app also:
Allows you a profile page
Upload media to favourite social media sites ( as well as message on screen)
Share media capabilities
Life saving breathing techniques.
Instant messenger
 Home page to view ALL MEDIA on app
Section for Favourite Media
Direct link to PTSD Bunker Gear For Your Brain.",,
Howfar 2017,as.howfar-bill,"Golf lovers! Welcome to Howfar - a helpful golfing app.

There is plenty of resources on Howfar - check out:
• Metres to yards and yards to metres converter
• Club distances section - to help you work out your 3/4, 1/2 and 1/4 swing
• Ball position guide
• Course markers guide
• Tips section - hints to help you correct those hook, duff and slice shots

Designed by me, for you but also for me!

www.designdonebetter.com",,
IOS Network Simulator,com.iosnetworksim.CCNA,"IOS Network Simulator is a Cisco™ IOS simulation software to help you develop and improve hands-on configuration and troubleshooting skills to pass the Cisco Certified Entry Networking Technician (CCENT) and Cisco Certified Network Associate (CCNA) certification exams without having to invest in expensive lab hardware.

It is a powerful and flexible software to design, build and configure your own visually appealing and intuitive network layouts. Follow the labs from your book or video training series as you recreate the example labs. Download fun and challenging network scenarios to test troubleshooting skills.

Make great use of dead time on the bus, train or ferry.  Nocialize while sitting in a waiting room or even at a family event. 

No more excuses! Let our app help you get to the next level of CCNA understanding.

For tips and suggestions, please visit us at www.IOSNetworkSim.com.

-----

Features: 
CME & VoIP phone support
HP ProCurve switch device 
Subnet calculator 
Subnet practice questions
Bluetooth keyboard support

-----

A video demo is available on our website. 

Please visit our new blog for news and updates.

-----

We have reviews from Italy, Mexico, and now the US App store. Thank you!",4.0,10
Glossary for Pokemon Go,com.vocado.GlossaryPokemonGo,"Pokémon Go Glossary: Know These Terms

If you are a new Pokémon trainer, this app for you.

Everyone is talking about Pokemon Go, but the game has a lot of specific lingo that might make it sound like a second language to the uninformed. This app include a cheat sheet of common game terms.

Guide for Pokemon Go is not associated, affiliated, endorsed, sponsored or approved by ©Niantic (developer of Pokémon Go) or ©Pokémon Company.

All the Pokemon Go images and content from wikia.com taken under Creative Commons Attribution-Share Alike License 3.0 (unported) (CC-BY-SA).

**** DISCLAIMER: ****
Legal Notices:
This app is an unofficial Pokemon Go glossary only, it is not authorized or created by the creator of the game.
This application complies with US Copyright law guidelines of ""fair use"". If you feel there is a direct copyright or trademark violation that doesn't follow within the ""fair use"" guidelines,please contact us directly",,
Go Pro by Eric Worre - Meditation Audiobook,com.pa.GoPro,"NEW, Groundbreaking Audiobook Meditation App puts your learning of ""Go Pro: 7 Steps to Becoming a Network Marketing Professional"" into overdrive. Achieve everything you always wanted: How to Take Immediate Control of Your Mental, Emotional, Physical and Financial Destiny!  ...and live a rewarding, happy life.

Download and experience ""Go Pro: 7 Steps to Becoming a Network Marketing Professional"" through meditation today!

ABOUT THE BOOK:
Over twenty years ago at a company convention, Eric Worre had an aha moment that changed his life forever. At that event he made the decision to Go Pro and become a Network Marketing expert. Since that time, he has focused on developing the skills to do just that. In doing so, Eric has touched and been touched by hundreds of thousands of people around the world. Now he shares his wisdom in a guide that will ignite your passion for this profession and help you make the decision to Go Pro and create the life of your dreams. In this definitive guidebook, you will learn to: -Find prospects -Invite them to your product or opportunity -Present your product -Follow up with your prospects -Help them become customers or distributors -Help them get started right -Grow your team by promoting events -And much, much more. Eric's wish is for you to make the decision to become a Network Marketing Professional. For you to truly Go Pro. Because it is a stone-cold fact that Network Marketing is a better way. Now let's go tell the world.

NOTE:
This is a meditation program that is focused on the principles taught in the book BUT is NOT the book itself and is not representing such.  This is a summary meditation program.",,
Bible Verses To Go,ios.app.bibleversestogo,"Bible Verses To Go...Take us with you!

Verse of the Day Images and Bible Verse Artwork for Sharing and Free Instant Download.

•    FREE INSTANT DOWNLOAD! - After checkout, simply click on the link and save the high resolution image to your phone or computer.
•    Create Your Own Prints - All of the following sizes can be printed: 8x10, 8.5x11, 11x14, or 16x20.
•    Suitable for Framing - Looks great on photo paper with a matted frame. Or make a beautiful canvas gallery wrap using an online or local photo service.
•    Wallpaper - Use the picture for wallpaper or as a screensaver on your phone and computer. 
•    Share with Friends - Share on social media or print as many pictures as you like. Give them as gifts to family and friends. (non-commercial use only)",,
Grow on the Go™ iPhone,com.emdserono.growonthego.iphone,"An educational tool for parents and kids living with GHD and Turner Syndrome.

Grow on the Go™ is a resource for both kids and parents covering real world topics such as: How do you explain medical conditions to your child? What happens at the doctor? How to handle situations at school? What do injections feel like? And many more. Use this free app to also chart your child's growth, understand different options that are available and ultimately, help your child live well.

Brought to you by EMD Serono, your trusted partner in GHD and Turner Syndrome.",,
Guide For Pokemon And Tips,bk.guide.for.pokemon.go,Already a Fan of Pokemon Go This is a one of the best Pokemon Go Guide & Tips. This application contains a guide in playing Pokemon Go high consists of several tips and tricks to simplify the lovers of this game in completing every mission in the Pokemon games.,,
Labor Go,com.laborgo.com,"Evolved from the High School Volunteer Program of Helping Day Labors, we have developed the Mobil App “Labor Go” platform for the general users to search, apply and post jobs. Potential labor can create his/her portfolio, search jobs, apply jobs, and even talk or chat online with the potential employers about the job opportunities. Regular users can post their jobs such as cleaning job, moving etc.",,
TMT Accounting,uk.co.myfirmsapp.tmt,"This powerful new free Finance & Tax App has been developed by the team at TMT Accounting to give you key financial and tax information, tools, features and news at your fingertips, 24/7.  

The TMT Accounting App is designed to be a helpful place to get critical information whenever you need it.  As always, the team at TMT Accounting is on hand to provide professional, personal advice and guidance.  The Finance & Tax App is packed with tools that our clients and future clients will love, such as:

GPS Mileage Tracker – Instantly and automatically keep track of your important business miles with the App, using the in-built mileage tracker. What’s more, you can export these ‘trips’ anytime to form part of your mileage claims.

Receipt and Expense Management - Thanks to this great feature you won’t need to pile up those receipts on your desk or risk losing them in a pocket, dashboard or box! Simply use your phone to photograph a receipt, categorise it and click save.  You can review and export these at any time for your own use or email them to us to incorporate into your accounts. 

Income Tracker – If you are managing a number of income sources, you’ll find this tool extremely useful to monitor your income and expenditure in one place.

You’ll find 17 great tax, VAT and financial calculators you can use at any time, from simple VAT calculators to more complex ones such as Salary versus Dividend or Company Car benefits. It’s all there in this free App.

You also get instant access to the latest business and personal accountancy facts, key dates and tax updates.  Using the latest technology, the ‘News’ section will be updated directly by us, so you get the latest news, views and offers from TMT Accounting- in real time, all through your App.

As a proactive, forward-thinking firm, we want to reach out to you in a modern, time-efficient way. With App use booming, we feel that this App represents the perfect tool for us to interact with existing and future customers.

Enjoy the TMT Accounting App with our compliments!",,
DANGER LANE - IRMAChallenge,com.heartboxgames.dangerlane,"How far can you go?

Features:
- One Touch Gameplay
- Amazing colors 
- Extremely Fun & Addicting to play !

How to Play:
- Touch & Drag to move the player",,
