Name,Package Name,Description,Rating,Rating Count
Cupcake Bakery Match 3,com.avecreation.cupcakebakery,"Cupcake Bakery - an exciting game of the Match 3 genre, in which you are waiting for a variety of puzzles, colorful graphics and addictive gameplay.

Our bakery received a large order for cupcakes. The chef needs your help. Help him match 3 cakes, to prepare delicious cupcakes, pack them and deliver them to the festive event. Special candies will help you pass the levels faster, in cases where you will have difficulties with matching 3 cakes.

In the game are available daily rewards. Enter the game every day to get more and more coins.

The wheel of fortune will allow you to win coins, additional moves in the game, as well as special bonuses to simplify the game process. Every day you get one free spin of the wheel of fortune.

Features of Cupcake Bakery Match 3:
- Simple and addictive gameplay in the genre of ""three in a row"";
- Unique levels with interesting tasks and puzzles;
- Various boosters, to accelerate the passage of levels;
- Cloud Synchronization of game progress;
- Free to play game with free updates;
- Share your score with your friends and challenge them;
- Unlock new levels and keep having fun.",,
Words With Cheats For Friends ~ The best word finder & dictionary for games you play with words and friends. (HD+),com.skhapps.wordswithfriends-bestcheats,"Get all of the answers to popular word games.
Reads New and Old Words With Friends' boards and shows all answers.
Now view your opponent's rack and word options!
Easily solve any word game or puzzle.
Cheaper with more than the ""free"" apps. Win now.

Words With Cheats For Friends shows you where to put your tiles on the board to get the highest points and can now even show your opponent's rack. It also gives the answers to many word games. Start winning as soon as you download. Works for all devices!

Win at Words With Friends, LetterPress, Hanging With Friends, Hangman, Crosswords, Word Jumbles, Textropolis, TextTwist and many other word games right now! This app makes it too easy. It shows you every possible answer.

---> Download and start winning immediately. <---

This is Words With Cheats for Friends - The BEST Word Finder and dictionary for ALL word games! If you need help at any word game, then this is the BEST app for you!

Words with Cheats for Friends includes:

[Solver] A Board Solver for Words With Friends
-Import your game, No typing
-Shows where to put your letter tiles on the board
-View your opponent's rack with the new Rack Hack feature
-Choose from hundreds of word choices per turn
-Use all of your letter tiles, get the highest scores
-Uses the exact ""Words With Friends"" dictionary

[Finder] Word Finder to cheat/help on many word games
-Enter your letters
-Get the biggest, highest point words
-Works with all word games that involve creating words from random letters.
-Create the biggest words in Hanging With Friends and more…

[Hook] Advanced Word Pattern Matching
-Enter a pattern like W?NN?R and get the word WINNER!
-Enter W! and get every word starting with W.
-Works great to solve hangman, crosswords, word jumbles and more
-Choose letter placement, suffixes, prefixes.
-Tell it to only use certain available letters.

Import a screenshot of any game to view while researching.

All sections include one tap definitions. Define any word with only one tap.

=================
This app is checked and tested daily!
If you have any questions or problems, please email: support@skhapps.com 
We will help you as soon as possible.
=================

SKH Apps ©2010-2015

The creators of this app are in no way affiliated with any word games mentioned in this description which includes Words With Friends.",4.5,22639
Hidden Object Games Help Out,com.bigleapstudios.helpout,"People in search of challenging free hidden object games that features spectacular graphics and delivers hour after hour of fun, no longer have to wait. 


PlayHOG presents Help Out, a New Free Hidden Object game where we have carefully hidden 5 objects per level in a total of 50 levels to give you 250 objects to find.


FEATURES of Help Out FREE GAME:


• 5 Challenging Levels
• 50 Objects Per Level
• 250 Total Objects
• 100% Free


We do not bore users with pointless stories that distract them from the goal of unlocking achievements and finding objects and of course, we don’t force users to make in-app purchases in order to keep playing, your only task is to find objects and we have hint feature for free to help you.


Follow us on:


Facebook: https://www.facebook.com/PlayHOG


Please leave a review if you like our free games. Thanks!",,
Peng's Adventure,com.HansjuergWuethrich.PengsAdventureiOSVersion,"Hi ! My name is Peng the penguin ! 
I hate to live in a cold enviroment, every day i dream of a warmer place, the beach, the sea and the sun. I'm not happy where i live at this moment and this makes me sad :-(

But you are my hope ! 

Ohhhhh please become a team with me and help me to escape into a better world, where i can live in a warmer place the rest of my life

Please, don't let me hang ! 

You are the only chance, i will ever have !",,
New Journey Community Church,com.subsplashconsulting.F7SQP9,"This app is packed with powerful content and resources to help you grow and stay connected. With this app you can:
- Watch or listen to past messages
- Sign up for events
- Read articles and blog posts
- Stay up to date with push notifications
- Share your favorite messages via Twitter, Facebook, or email
- Download messages for offline listening
- Donate online
- And so much more!",,
Santa Pixel Runner,com.srsdt.santarun,"Pretty pixel Santa went on a difficult road from the country Pixelland to give gifts to the kids. Help Santa to overcome the difficulties, the holiday is in your hands! Happy New Year and Merry Christmas!",,
SOS New Cairo,com.InternetPlus.SOSNewCairo,This app aims to get you quick medical help/guidance at emergency by real doctors. Please do not use it for regular conditions. Thank you.,,
Bible Study with Zac Poonen,com.cfcindia.mobile.cfcbiblestudy,"A one-stop access to Zac Poonen's Bible studies and teachings.

- Fundamental Biblical Truths
A good foundational knowledge of the basic truths of God’s Word. You can use this for home Bible-study groups.

- Verse By Verse
An intensely practical verse-by-verse study, produced over a period of thirty years, on selected Old and New Testament books. If you are looking for a systematic or in depth study on a book, here is the tool to help you.

- Through The Bible
70 one-hour expositions that bring out the distinctive message of each book of the Bible. Through The Bible will help you to understand scripture in a deeper way!

- Basic Christian Teachings
72 messages of 15 min each starting from ground-zero. This series of audio messages by Zac Poonen is on foundational Christian truths.

- All That Jesus Taught
The Great Commission that Jesus gave His apostles consisted of TWO parts:
1. To preach the gospel to everyone (Mark 16:15,16). Thankfully, many Christian churches are doing this.
2. To make disciples, baptize them, and then teach them all that Jesus taught (Matt.28:29,20)
A series of 80 studies (of about 25 minutes each) by Brother Zac Poonen

You can download all these sermons on your device and listen to them offline or share the link with your friends.",5.0,28
New Vision CPA Group,uk.co.myfirmsapp.newvision,"This powerful new free Finance & Tax App has been developed by the team at New Vision CPA Group to give you key financial and tax information, tools, features and news at your fingertips, 24/7.  

The New Vision CPA Group App is designed to be a helpful place to get critical information whenever you need it.  As always, the team at New Vision CPA Group is on hand to provide professional, personal advice and guidance.  The Finance & Tax App is packed with tools that our clients and future clients will love, such as:

GPS Mileage Tracker – Instantly and automatically keep track of your important business miles with the App, using the in-built mileage tracker. What’s more, you can export these ‘trips’ anytime to form part of your mileage claims.

Receipt and Expense Management - Thanks to this great feature you won’t need to pile up those receipts on your desk or risk losing them in a pocket, dashboard or box! Simply use your phone to photograph a receipt, categorise it and click save.  You can review and export these at any time for your own use or email them to us to incorporate into your accounts. 

Income Tracker – If you are managing a number of income sources, you’ll find this tool extremely useful to monitor your income and expenditure in one place.

You’ll find 5 great tax, and financial calculators you can use at any time.

You also get instant access to the latest business and personal accountancy facts, key dates and tax updates.  Using the latest technology, the ‘News’ section will be updated directly by us, so you get the latest news, views and offers from New Vision CPA Group- in real time, all through your App.

As a proactive, forward-thinking firm, we want to reach out to you in a modern, time-efficient way. With App use booming, we feel that this App represents the perfect tool for us to interact with existing and future customers.

Enjoy the New Vision CPA Group App with our compliments!

In the Mileage / Logbook tracker continued use of GPS running in the background can dramatically decrease battery life. The App uses GPS in the background to increase accuracy of results when tracking journeys.",,
A New Earth Meditations by Eckhart Tolle,com.bluemarble.ANewEarth,"NEW, Groundbreaking Audiobook Meditation App puts your learning of A New Earth's Principles into overdrive, helping you achieve any of your goals faster; finance, health, money, success and peace of mind.

Download and experience A New Earth through meditation today!

The principles are broken down into concise fast and easy to listen to meditations with enchanting background music!
    
Sit back, Listen and Learn from the Master!

This Meditation program is based On A New Earth

This App Will Take You deep into the world of Eckhart Tolle and help you to create a world of abundance through enjoyable meditations.

This App is  a meditation program based on the principles that are taught in the book. Each chapter is recreated into a wonderful first person narration recorded over enchanting background music.

~Immerse yourself in a chapter, which focuses on one principle at a time, while driving, walking or even at work.


A New Earth

Awakening to your Life's purpose
Building on the astonishing success of The Power of Now, Eckhart Tolle presents readers with an honest look at the current state of humanity: He implores us to see and accept that this state, which is based on an erroneous identification with the egoic mind, is one of dangerous insanity.

Tolle tells us there is good news, however. There is an alternative to this potentially dire situation. Humanity now, perhaps more than in any previous time, has an opportunity to create a new, saner, more loving world. This will involve a radical inner leap from the current egoic consciousness to an entirely new one.
In illuminating the nature of this shift in consciousness, Tolle describes in detail how our current ego-based state of consciousness operates. Then gently, and in very practical terms, he leads us into this new consciousness. We will come to experience who we truly are—which is something infinitely greater than anything we currently think we are—and learn to live and breathe freely.",,
Magnifying glass ++,com.phoenixsolutions.magnifierfree,"*** Now with an Unit Converter included to convert all units!
Our Magnifying Glass app utilizes the latest iOS features to achieve maximum zooming power and improve sharpness on all devices.

This app transforms your phone into a magnifying glass with light! 
It will help you to: 
- Read menu in dimly lit restaurants
- Read fine prints on a medicine bottle
- Read small text when you forgot your glasses

Features:
- Read small text with ease
- Light level is adjustable
- Full screen user interface
- Support both iPhone and iPad",4.0,5
King Vs Monsters adventure,com.king.monsters,"Ready for the new adventures of king vs the monster ? This time they will have a fascinating journey in the wagons in the fairytale dungeon.king vs the monsters is  in an amazing adventure game of the ultimate universe, it can be considered as a great running and jumping game where steven can run and jump like all fighting games. Enjoy the worlds of space.Are you in love with king vs the monsters adventure? Everyone loves him. He and his friend are very funny and cute. In this game you can play Rusty and his friends, and you have to help them reach the finishing level on all levels. It's about adventure games. With easy to play and very simple to use.


FEATURE:
* 5 characters of heroes to unlock
* 3 different gameplay to unlock
* Cool Effect with great skill
* Easy and simple to play
* Flexible movement and play
* Stunning graphics


How to play:
* Press the gravity button to move in the 3rd level
* press the rocket button to use jetpack
* Press the magnet button to collect all the coins
* Use the jump and slide, to avoid enemies and obstacles
* Press the dive button to stay on the water in the 2nd level",,
iHelp,edu.self.jamesMay.New-iHelp,"This App is designed to attract young people who maybe experiencing mental health difficulties. These difficulties could be due to a combination of events such as exam pressure, loss of friendship groups, bereavement, loss of confidence, loss of self esteem etc.. The app is a series of simple questions designed to make the reader think about their mental health. Once the questions are completed there are a number of explanations / links to websites to provide help.",,
Sweeeb,com.Sweeeb.Sweeeb,"Why Sweeeb?

Sweeeb is your anonymous place in the world wide web where you can write about things that moves you, need opinions, want to discuss about and share your experience.
You can spice up your Sweeeb with photos or videos.
Sweeeb is free from algorithms and helps to form opinions without manipulation and in a very respectful and cherished way.



FEATURES:

* anonymous
* forming of opinion
* start a poll
* share experience
* facilitate and support creativity
* your idea can force a change",,
New Day Rising,com.echyone.recovery,"Each day is a New Day Rising in your fight with addiction. 

Some of the tools to help you with your recovery are:
• Nightly Inventory
• Journal
• Sobriety Counter
• Spot Check
• Prayers

The app also includes Volume Two of the Big Book with:
• Flip pages left and right
• Jump to a page in the printed book
• Jump to Chapter
• Re-opens to last page read

This app does display ads but for a donation of as little as $0.99 the ads will no longer display.",,
New Parents,com.littleibear.NewParents,"This application is a true wealth for the new parents.Invest in your knowledge,and through fun illustration learn how to act with your child in everyday situations.They can,sometimes,take a wrong track.But don't panic,this application will lead you on the wright way.

And if you aren't a parent yet,by buying this application you can get a basic knowledge,which is priceless in everyday life.
If you have friends who have just became parents,this application can be a perfect present for them.

You don't need internet to use this application.",,
New York Public Adjusters,com.llbenchmark.newyork,"When New Yorkers are dealing with property damage or insurance claims situations and need answers, you can rely on the experts at New York Public Adjuster.",,
Kings-Gold,com.bmproductions.kingsgold,"Hear ye, hear ye. The king needs your help, his gold has been cast from the top of the castle by unruly peasants. You play as the king, tap on the left or right of your screen to move. You must catch all the falling gold, dropping even a single coin will cause the Kingdom to fall! Save the king's gold and the Kingdom!",,
RainbowTail - Match & Catch,com.fredbeargames.rainbowtail,"~~2017 HKICT Bronze Winner~~
~~2017 GMGC Indie Prize Runner-up~~
~~2017 Casual Connect Indie Finalist~~
~~2017 GAD Tencent Finalist~~

Play the multiple award winning, wackiest Match-3 ever! Collect and raise hundreds of Gemlings to take down enemies that hate colour, and restore the rainbow to the world!

Meet and befriend odd characters, and hone your puzzle solving skills in the ultimate Match-3 RPG!

Features:
• Play with friends, or make friends with the NPC!
Lend your favourite Gemlings to each other, and get help for difficult levels!

• Hundreds of Gemlings to collect and raise
Collect, train, and evolve different Gemlings! Discover new ones every month.

• Story mode with side quests
Experience the main story, plus loads of branching mini chapters. Get to know characters and help them with their troubles!

• Compete globally in the Rockobo Arena.
Unlock the tournament area where you can solve your way up an infinite ladder, getting cool prizes and fighting for the top spot!

• Get daily presents
Be rewarded for just logging in each day! Free Gems and Gemlings available!

• Easy to pick up, surprisingly in-depth.
Just match 3 or more gems to get started. Then, this is where the strategy happens! Which Gemlings will YOU take on your team?

• New content regularly added!

Watch out for event quests, exclusive Gemlings, and more stories!
Join the community: https://www.facebook.com/rainbowtailworld/

Drop us a line anytime: info@rainbowtail.net",3.5,7
Yearly Resolutions,com.domainsbystu.YearlyResolutions,"The Yearly Resolutions app helps you track your New Year’s resolutions and enable you to remain focused on achieving them. By scheduling alerts, you will be reminded of your resolutions and the steps required to accomplish them.
A New Year’s resolution is an opportunity for you to define a specific, measurable and attainable achievement.  This resolution may be to create a new habit, accomplish a goal, or make an improvement in your life.The most common reason for not achieving a resolution is not documenting them and tracking progress to their completion. Most New Year’s resolutions are forgotten before the end of January. The Yearly Resolutions app also lets you set up sub-goals.  This allows you to break down your resolution into manageable steps. This app enables you to track your progress for each sub-goal and encourages you to reach your overall resolution.We hope you find this app helpful in supporting your day-to-day activities and welcome your comments and suggestions.  Contact Us!Features:- Create unlimited personalized New Year’s resolutions- Choose from many resolution samples- Schedule multiple alerts per resolution or sub-goal- Configure alerts for either daily or weekly- Over 1200 standard background image and color combinations- Use your own photos as the background image- Tag resolutions with a personalized category image- Choose from over 50 category tags- Create multiple sub-goals per resolution- Track status and progress for the goal or sub-goal- Rebalance the importance of each goal or sub-goal- Specify the year for each New Year’s resolution",,
