us next time resident help fort mcmurray fire evacuee via,N
it though comment ever even leane one reason,N
make love humanity syrian refugee calgary step help fort mcmurray fire evacuee,N
peter callaghan unfortunately double evacuee escap fort mac evacuate anzac,N
fire weather index,N
red cross already feature rd party raise fund website w o indiegogo fee,Y
province wide fire ban announce,N
only rain can stop fort mcmurray fire official,N
may commercial flight fort mcmurray suspended notice,N
i just look north northwest thick blue haze smoke arrive,N
canadian rally support fort mcmurray evacuee,N
pray other fighting want help donate,Y
thank time crisis require hand work together,N
mountie survey damage street fort mcmurray,N
