Can't request help through the app because the help form will not launch a 'language' or 'support category' field to fill- and then states you cannot submit the help request without filling the two fields- which do not exist.,"[0.0, 0.0]","[0.062, 0.782, 0.156]",1
"I did a factory reset on my droid turbo 2 four times, don't ask lol. Tidal kept record of the phone, and put it in all three authorized slots, so I had to delete it out of those three slots and then uninstall and reinstall Tidal; then of course, authorize my phone to one slot since it wasn't already, so I could listen to my music offline. Hope this fixes stuff for a lot of people. Tidal Hi-fi user.","[0.8, 0.7]","[0.038, 0.912, 0.05]",1
"most times if i hear a song on the radio and dont know the artist, i try 2 type in the words of the song but w/ Tidal you have 2 be spot on with the title if you dont know the artist. ""That's a bummer"" b/c my Rhapsody does do this \u0026amp; i love it b/c it allows me the chance to set my playlist up exactly how i want \u0026amp; i dont have 2 call my mom or sister's 2 get artist \u0026amp; title. The other thing is lyrics. I would so appreciate if the songs had lyrics. Both these are deal breakers 4 me. I'll most likely stay w/ Rhap","[0.2708333333333333, 0.5375]","[0.128, 0.842, 0.03]",1
Sound quality is better then the competition. But there is less tracks available then before. A lot of them have disappeared from my playlist. Im thinking of switching because of that. Not recommended,"[0.2833333333333333, 0.3416666666666667]","[0.132, 0.815, 0.053]",3
After some updates I feel that its a much better app. They should add a feature that allows you to see upcoming shows for artists in the artist section then links to buy tickets.,"[0.5, 0.5]","[0.088, 0.912, 0.0]",1
I signed up and it tells me to get a subscription and I already have one cancel,"[0.0, 0.0]","[0.0, 0.867, 0.133]",1
Not a big fan,"[0.0, 0.1]","[0.535, 0.465, 0.0]",2
I'm paying 20.00 a month for hifi. And it keep skipping through every song I listen to.and for hifi that low end and loudness isn't there like it is with spotify. I'm just saying.,"[0.0, 0.3]","[0.0, 0.877, 0.123]",1
"Tidal used to be amazing, but the latest updates have taken was the ""play next"" option and ruined the cross fade. Not it turns off ever second song and just stops playing until I go back into the app. Extremely frustrating.","[0.1, 0.38571428571428573]","[0.124, 0.671, 0.204]",1
"Absolutely great app but for some reason not on this phone but on my iPhone my apps icons (previous song, next song, shuffle and repeat buttons) have been replaced with letters and some numbers?? I've got screenshots but I don't think I can post them here.","[0.21111111111111114, 0.3055555555555555]","[0.066, 0.934, 0.0]",1
I've been with Tidal for over a year and I love it . I need to be a spokesperson for Tidal lol .,"[0.65, 0.6499999999999999]","[0.318, 0.682, 0.0]",3
It's really good it gives you the newest song you can't even find on YouTube like lemonade Beyonce album and more!!!!!😄,"[0.7, 0.6000000000000001]","[0.265, 0.735, 0.0]",-1
"Vill att appen hindrar mig från att lägga till samma låt som jag redan har på en spellista. Sökfunktionen är kass vissa gånger när man söker på en låt men om man söker artistens namn, så är låten tillgänglig. Play Queuen är lite obegriplig vissa ggr, vilket suger en del.. Utbudet av låtar är grymt bra när det gäller svenska artister också, vilket jag inte alls förväntade mig. Och anledningen till vf jag bytte från spotify till denna är pga Beatles 😊","[0.0, 0.0]","[0.029, 0.971, 0.0]",-1
"This app is great for exclusive music from musical Icons. I love discovering new artists with unique styles and this app let's you find them. Quality ""can"" be superb but sometimes the tracks are un-listenable with feedback and disruption like a scratched CD. I chose Tidal over spotify because I use vmoda headphones, want unique artists, and exclusives. Yes the music will eventually be available to everyone but I like the feeling of exclusivity and real hifi music that isn't drowned with artificial enhancers","[0.29421487603305785, 0.6004132231404958]","[0.27, 0.696, 0.033]",3
Prince music,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
"Omg!!!! Skips to other songs while your listening. Takes forever for a song to load and 10xs longer for an album to load.  There is no customer service number, only email and it takes a full 2 days for someone to email you back. I canceled my subscription and they refused to refund my money back. This app will not last another year with these kinds of issues. Tidal is a HUGE... RIP OFF RIP OFF RIP OFF!!!!  SUBSCRIBERS BE AWARE!!!!","[0.2264892578125, 0.3927083333333333]","[0.016, 0.914, 0.07]",2
Not working ever since android update,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Actually gave Apple a run for its money!,"[0.0, 0.1]","[0.0, 1.0, 0.0]",1
app usually works but this week its been playing up..the song will just stop halfway threw or just skip to a random song thats not on the Playlist,"[-0.375, 0.375]","[0.073, 0.833, 0.093]",1
Might aswell download illegally. How is it that you can't listen to Beyoncé 's who album on her own music streaming????? Rubbish. I wouldn't waste your money. COMPLETE RIP OFF. I HOPE SOMEONE SUES YOU!,"[0.08124999999999999, 0.475]","[0.189, 0.811, 0.0]",-1
Everything was great until a few days ago. Now the app crashes dozens of times during the day...hopeless...,"[0.30000000000000004, 0.425]","[0.204, 0.796, 0.0]",3
"""verifying"" the invasive information they wanted copies of such as DD214's or honorable discharge papers all of which have very personal information on it.  They warn to block it out (such as SSN's), but say they are going to use the information provided and verify it.  This is a music company, not a government agency.  This is a violation of privacy.  Nice, guys.  *Update, it's still horribly invasive for the military discount.  Was able to get it running but since this most recent update, songs hang, change mid song or not play at all.   It has made this service virtually unuseable.  This is across the multiple platforms Tidal is on.  Unfortunate.  It's diversity and depth in music offerings are impressive.","[0.07692307692307693, 0.5280769230769231]","[0.076, 0.788, 0.136]",2
"I really, really want to like this app. The interface is decent I also like the premium content and videos. What I don't like or could use some help on is when I am listening to a playlist then want to hear an entire album the app will play the 1st track off the album then revert back to the playlist I was listening to before. I've never had this issue with a music app before.","[0.09166666666666667, 0.3729166666666667]","[0.217, 0.783, 0.0]",1
Why have an offline mode when it doesn't work. I'm a truck driver and rely on offline because I don't have service in many areas. I pay every month but can enjoy my subscription when I need it the most.. I'm canceling my subscription!!!,"[0.6255208333333333, 0.5]","[0.115, 0.802, 0.082]",1
Best music app!,"[1.0, 0.3]","[0.692, 0.308, 0.0]",3
Music quality excellent playlists sucks,"[0.35, 0.65]","[0.402, 0.326, 0.272]",3
Nice ... Like it .. Wish u could download music tho,"[0.6, 1.0]","[0.533, 0.467, 0.0]",3
Ive tried 2 cards that both have enough money on them and it keeps saying something is wrong with them when I try to pay. Also my student discount was taken away for some reason,"[-0.25, 0.7]","[0.0, 0.873, 0.127]",1
Love it.,"[0.5, 0.6]","[0.808, 0.192, 0.0]",3
Need to fix the bugs I'll pick a song and it won't play at all I've uninstalled it and reinstalled still does it,"[0.0, 0.0]","[0.0, 0.912, 0.088]",2
"I've enjoyed the service, it plays music  very well (I only need standard), sounds great with huge catalog. Took a little getting used to using the app and the interface. It finally has Chromecast support, which was my main criticism before. App has worked well for me. Unique to the service, is it shows all the song and album credits, so I know exactly what musicians worked on the songs, which is something I like a lot. Also, it works very well offline, I use my old Nexus 5 as an ipod now, it downloads and plays songs with wifi, and works fine with no internet connection. And on my newer LG G4, it works fine with the SD card as storage.","[0.24250000000000002, 0.548888888888889]","[0.231, 0.719, 0.049]",4
"I've used Google play and Spotify, think this app is nicest to use.","[0.0, 0.0]","[0.337, 0.663, 0.0]",1
Enough said...until i realized even with Beats head phone recognizing hifi sound is like hearing dog whistle. Less music in catalog. Less options than Spotify. Sorry JayZ...your app didnt make it here.,"[-0.08666666666666666, 0.4066666666666666]","[0.076, 0.884, 0.04]",1
It might be because I have a potato phone but my music doesn't cut off on Spotify.,"[0.0, 0.0]","[0.137, 0.863, 0.0]",1
"Enjoyed having any song at my finger tips. The album art melded into the playback controls is cool. Ultimately though, my free trial ended. Although, I would've continued onto a paid subscription if not for a few items. First, the playlist controls were counter-intuitive. Why would you show Suggested Tracks below playback controls? That's where the playlist should be! The whole library is disorienting actually. Luckily, Search works very well. One last item: Many, too many, bugs.","[0.2579861111111111, 0.5152777777777778]","[0.177, 0.823, 0.0]",1
"I greatly enjoy Tidal. Its simple and allows you to download any of the albums you want, and as many of them as possible! I regularly buy albums, and the prices for a single set goes from $8.99-15.99. Tidal alone is ten bucks a month, so for the price of 12 albums a year, I have unlimited music. It sounds good to me.","[0.19107142857142856, 0.4060439560439561]","[0.127, 0.841, 0.032]",3
Too bad that it's still buggy. I encounter frequent disconnections. Also player is loosing history and playlist if left for few hours.,"[-0.19999999999999996, 0.26666666666666666]","[0.0, 0.851, 0.149]",1
Everytime I am listening to an album it just stops and the app shuts down. I don't pay $10 a month for my app to shut down. Fix it and refund my money.,"[-0.15555555555555559, 0.2888888888888889]","[0.042, 0.906, 0.052]",1
"I initially downloaded this so that I could listen to Lemonade on repeat *gets in formation*. I had really been feeling the app. In between sipping Lemonade I listened to a few of my other favorite albums. Any who, in between being a bomb ass mom and cleaning my house I was feeling a little gangster and decided I wanted to listen to some rap. Half way in to selling dope and banging bad bi5$#es my music begins to skip. If I'm going to pay $9.99/mo I don't expect to have scratchy songs. It's not a CD!!","[-0.12239583333333333, 0.3760416666666666]","[0.067, 0.808, 0.125]",1
S*** no free trial like Spotify.of course Spotify is the king.,"[-0.2, 0.8]","[0.362, 0.5, 0.138]",1
Samsung Galaxy S7,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
"Been a subscriber for a couple of months now , it's cool. It crashes every once in a blue moon but it's a newer app. Have to expect that.","[0.175, 0.375]","[0.067, 0.933, 0.0]",1
Half of my offline music won't even play they need to fix this otherwise I'm going back to Spotify.,"[-0.08333333333333333, 0.08333333333333333]","[0.0, 0.828, 0.172]",1
Love the app but much glitchy-er than the iOS version.,"[0.35, 0.4]","[0.224, 0.776, 0.0]",2
All latest and oldies,"[0.5, 0.9]","[0.0, 1.0, 0.0]",2
Since the update the repeat is not working which kinda sucks. I like being able to keep my music rotating.,"[0.1, 0.4625]","[0.104, 0.793, 0.103]",1
"Tidal works better than the Spotify app on my phone, and has a nicer design. However, when Tidal has the music variety that Spotify has, then I'll give it five stars. In the meantime, it's still a great music streaming app.","[0.65, 0.625]","[0.216, 0.784, 0.0]",1
Needs to update the server. Some of the music skips and it's very annoying,"[-1.0, 1.0]","[0.0, 0.813, 0.187]",1
Sounds good. App awful. Poor searching and ordering of music in playlist. Appalling random play. Nothing random about it. Needs a lot of work for the price we pay for the service - £19.99 per month. That's about 30 dollars isn't it. GET THE APP SORTED. IT NOW WILL ONLY PLAY ONE RECORD AT A TIME AND TURNS THE VOLUME DOWN EVERY TIME A NEW TRACK STARTS - HTC M9 RUNNING MARSHMALLOW. can i have my money back please,"[-0.2069191919191919, 0.5843434343434343]","[0.125, 0.758, 0.117]",-1
If spotify was to offer Flac option tomorrow I would take it.,"[0.0, 0.0]","[0.0, 1.0, 0.0]",1
"After last update, sound is not affected by equalizer. Nexus 7","[0.2, 0.23333333333333334]","[0.138, 0.862, 0.0]",1
Only reason i downloaded this was because of Beyonce. If i wasnt a super fan it would have been canceled by now. App only plays 2/3 songs then the app stops playing and closes down.,"[0.04444444444444443, 0.7388888888888888]","[0.101, 0.72, 0.179]",1
Best app ever,"[1.0, 0.3]","[0.677, 0.323, 0.0]",3
TOO MANY BUGS. WHY AM I PAYING PREMIUM QUALITY FOR AVERAGE QUALITY,"[0.175, 0.44999999999999996]","[0.0, 1.0, 0.0]",2
It's ok. Could use some work.,"[0.5, 0.5]","[0.306, 0.694, 0.0]",2
When it works it's fine. Many times the timer just spins and spins and spins and spins and spins and spins and spins and spins and spins and spins and spins and spins and spins and spins and spins and spins and spins and spins and spins and spins and spins and spins and spins and spins and spins and spins and spins and spins and spins and then I'm over using the app.,"[0.45833333333333337, 0.5]","[0.024, 0.976, 0.0]",3
It freezes too much and I have to press back several times to get to the main page,"[0.09166666666666667, 0.13333333333333333]","[0.0, 0.936, 0.064]",1
Please add equalizer!!!,"[0.0, 0.0]","[0.614, 0.386, 0.0]",2
"I can stream music,  watch music videos, watch live concert performances, and Chromecast it all! #winning","[0.3352272727272727, 0.625]","[0.0, 1.0, 0.0]",3
What's the point of of having discounts if your gonna charge full price and multiple times at once?,"[0.175, 0.275]","[0.0, 1.0, 0.0]",2
Umm I can't listen to Drake's new album or beyonce's because it doesn't stream. Every single time I'm listening to a playlist and it comes to those songs.. it just stops .,"[0.032467532467532464, 0.3344155844155844]","[0.0, 0.946, 0.054]",1
No shortcut in the notification bar anymore. Can't use because I have to keep going into the app. Pay attention to the details please.,"[0.0, 0.0]","[0.089, 0.772, 0.139]",1
Been a fan of this App since Day 1. . . Hope to see even more success in the future :),"[0.325, 0.40625]","[0.466, 0.534, 0.0]",1
"THIS APP CONFUSES ME, but i have found some good music on it.","[0.7, 0.6000000000000001]","[0.243, 0.63, 0.127]",3
"For some reason, and reading other people's reviews, it seems like the crossfade doesn't work. It stops my music trying to crossfade and though there is a big music selection and catalog it doesn't beat Spotify. I'm hanging on to the 30 day trial and cancelling right before it's over...not worth the switch from Spotify","[0.11517857142857142, 0.27767857142857144]","[0.101, 0.867, 0.031]",1
When you play a song it gets added  at the end of the queue. It would be nice if that stopped,"[0.6, 1.0]","[0.216, 0.705, 0.079]",3
Tidal is life!,"[0.0, 0.0]","[0.0, 1.0, 0.0]",3
there's always a problem with streaming! #disappointed,"[-0.75, 0.75]","[0.0, 0.626, 0.374]",1
No one needs yo pay you to listen to Beyonce,"[0.0, 0.0]","[0.0, 0.69, 0.31]",1
"Beautiful music player and sound quality, but the radio stations need work! The current ranking of music services by their quality of radio stations is: 1.) Google Play 2.) Spotify 3.) Tidal. Work on your algorithm for choosing songs related to a song you choose and this will become my default app!","[0.3375, 0.5499999999999999]","[0.111, 0.889, 0.0]",3
"Would love more articles to read, keep up the good work, don't get bought out by Spotify 😀👍","[0.5666666666666667, 0.5666666666666668]","[0.307, 0.693, 0.0]",-1
"Sometimes it will pause in the middle of the song. Also I can't shuffle an album from a specific song. shuffle, which is a little frustrating. Other than that this is the best music app available.","[0.09821428571428571, 0.3714285714285714]","[0.111, 0.82, 0.069]",2
"Love Tidal. Interface gets better. Soind is amazing. However recent update, lut a bug in crossfade leaving it inoperable.  Please fix!","[0.4, 0.5625]","[0.457, 0.543, 0.0]",2
"A year ago had 5 stars.  As of late,  songs have been stopping in the middle of the track.  Songs in my playlist just wont play anymore so i have to go search for the same song as a single release or off the album or just remove it from my playlist.   The crossfade no longer works.  These issues are annoying.  Please fix.","[-0.2342857142857143, 0.3678571428571429]","[0.035, 0.833, 0.132]",2
Don't give you cc number they still charge you even after you cancel and delete your cc info from your account!!!,"[0.0, 0.0]","[0.056, 0.82, 0.124]",2
"I love this app and the wide range of music but lately my music won't crossfade, it stops randomly in the middle of the track, and just now it was skipping rapidly through songs one sec it's at :30 and then the next it's at 1:23!!!! Please fix this I'd hate to have to cancel my subscription.","[-0.1625, 0.45]","[0.108, 0.762, 0.13]",1
"Only difference between this and other music apps is sound quality other than that music selection is about the same still songs I'd love to find on these apps that aren't available anywhere except cd,vinyl ect all these music services and they all average the same songs it seems like. Stop making new apps with broken promises just advertise you have the same songs as all the others to save the trouble of switching back and forth.","[-0.011688311688311689, 0.35568181818181815]","[0.138, 0.773, 0.088]",1
I don't understand stand why my crossfade doesn't work anymore on my phone. Also a lot of song say I need to review my subscription to play them when I'm on wifi and I have the premium. So I uninstalled and reinstalled to see if the problem with the crossfade will work and all my offline and my Playlist were gone. I'm guessing apple bought it and now it's going down?,"[-0.15555555555555559, 0.2888888888888889]","[0.034, 0.905, 0.06]",1
Great app,"[0.8, 0.75]","[0.804, 0.196, 0.0]",3
Why won't this app scale with DPI changes? It's the only app I've come across that has issues with changes to the system UI. I'm unable to play albums on mobile only starred tracks.,"[-0.16666666666666666, 0.8333333333333334]","[0.068, 0.932, 0.0]",1
For some reason I would be listening to a song and then the next song would play then in the beginning of the song it would go quiet then I would have to pause and play the song to get the sound back.,"[0.1, 0.18333333333333335]","[0.112, 0.888, 0.0]",1
Stops working too often; certain songs will not play no matter how many times I delete and re-download it,"[0.35714285714285715, 0.5357142857142857]","[0.184, 0.599, 0.217]",1
Chromecast plus \u0026amp; dope exclusives,"[0.0, 0.0]","[0.0, 1.0, 0.0]",1
"Awesome sound quality but it randomly stops playing and even after making my playlist offline, it'll still not play certain songs. Would love to pay for the hifi version but I'll be staying with spotify for now.","[0.32285714285714284, 0.6142857142857143]","[0.213, 0.585, 0.202]",1
Wish I had this ap before I spent thousands on I tunes. I love being able to down the music offline and can still listen to it.,"[0.18611111111111112, 0.40347222222222223]","[0.243, 0.704, 0.053]",1
"After playing a song or two, the app just mutes. Playback still running, but no sound.","[-0.2, 0.4]","[0.081, 0.756, 0.163]",1
The app not only has a small library of music compared to other providers (spotify). But also has a very illogical clunky interface which actually made me move back to Spotify.,"[-0.029166666666666664, 0.3625]","[0.0, 1.0, 0.0]",2
"I physically have to skip the song after they are done or it will play again. That gets annoying when I'm working out or walking along the street. Other than that, it's great.","[-0.03125, 0.5419642857142857]","[0.17, 0.759, 0.071]",1
Bugs..,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
"App freezes constantly, skips songs, doesn't respond to user input. Used it for few months, because premium version was given to me for free. Even in this case it wasn't worth.","[0.012500000000000004, 0.33333333333333337]","[0.097, 0.822, 0.081]",3
"Love it!! I've had Tidal for over a year now with no problems. Always quick with new music, great playlists and custom content, and AMAZING exclusives. Free tickets and livestreams weekly. Now with the Chromecast support I can play content through my home theater easily. Definitely recommend!!","[0.43584956709956707, 0.6435064935064936]","[0.435, 0.493, 0.071]",2
LOVE IT,"[0.5, 0.6]","[0.808, 0.192, 0.0]",2
Literally every other song that is played from an album or any of my playlist automatically mutes and continues to play. The only way to get the volume back is to pause the song and hit play. The sound comes back but the song after the next does the exact same thing.,"[0.065625, 0.26875]","[0.094, 0.906, 0.0]",1
I ended up paying for spotify again just so I could enjoy a good selection of songs without the song dropping or not playing the next song or not cross fading.  I'm hoping you guys release an update that fixes things before I cancel all together. But I'm pretty disappointed.... music quality is excellent though. Email me for more honest feedback.,"[0.30000000000000004, 0.5833333333333334]","[0.275, 0.676, 0.05]",1
Not a fan of the way the songs get cycled over and over on the same playlist when you have repeat on. Why not just have one song play over and over instead of having it 5x on the same playlist,"[0.0, 0.125]","[0.11, 0.89, 0.0]",1
"In a playlist or an album each track plays for a second, and then plays that second again along with the rest of the song. It does this with every song. This breaks the flow and it's making me want to delete tidal. Fix this or you will lose a customer.","[0.0, 0.0]","[0.102, 0.846, 0.052]",1
