Best privacy,"[1.0, 0.3]","[0.808, 0.192, 0.0]",3
"Very nice innovation, easy to use, but hard to download.","[0.30722222222222223, 0.7916666666666666]","[0.444, 0.439, 0.117]",3
Love it,"[0.5, 0.6]","[0.808, 0.192, 0.0]",2
Best cloud aplication,"[1.0, 0.3]","[0.677, 0.323, 0.0]",2
Good,"[0.7, 0.6000000000000001]","[1.0, 0.0, 0.0]",3
I just started making maps in survivalcraft and soon I will become a pro at it thanks to dropbox!,"[0.25, 0.2]","[0.175, 0.825, 0.0]",3
It's Very Easy To Use...,"[0.5633333333333334, 1.0]","[0.444, 0.556, 0.0]",2
Why can't move app to sd card would be nice otherwise good app,"[0.6499999999999999, 0.8]","[0.341, 0.659, 0.0]",1
Pics,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
I don't got any problems with this app,"[0.0, 0.0]","[0.273, 0.727, 0.0]",1
Love it,"[0.5, 0.6]","[0.808, 0.192, 0.0]",2
"Bye, Bye","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
"So far it's nice, i can have an extra 50gb for my other files and i dont have to worry about putting my stuffs to nowhere. I can upload it without hassle of running out of gb's on my phone. Nice!","[0.265, 0.6950000000000001]","[0.197, 0.803, 0.0]",3
Dropbox is a top product.,"[0.5, 0.5]","[0.375, 0.625, 0.0]",3
Dropbox is an awesome app,"[1.0, 1.0]","[0.506, 0.494, 0.0]",3
P,"[0.0, 0.0]","[0.0, 0.0, 0.0]",2
"Drop box makes me feel comfy ,easy to use anywhere we want to !!!!","[1.0, 0.8333333333333334]","[0.291, 0.596, 0.114]",3
I love to take pictures and my phone and sd card is full so drop box is great for backup. I just don't like the fact they charge monthly after you get your free space. I wish it was a set price.,"[0.5125, 0.675]","[0.28, 0.626, 0.095]",3
"I love this app! It has gotten much better over the years, keep up the great work ! Thanks developers!!😀","[0.58125, 0.5125000000000001]","[0.522, 0.478, 0.0]",-1
Bcoz u permantely turned off camera uploads for normal user..i dnt had any pc or i dnt need pro..pls get it bake for us...thereafter i again give u 5stars \u0026amp; +1 also.,"[0.15, 0.6499999999999999]","[0.0, 1.0, 0.0]",1
Excellent,"[1.0, 1.0]","[1.0, 0.0, 0.0]",2
"I have been trying to login for 3 days and it keeps rejecting my login. It works fine on my other devive, no login required. And captcha is designed to drive you insane.","[-0.23611111111111108, 0.625]","[0.049, 0.736, 0.215]",1
This is a must have so get her done,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Yes,"[0.0, 0.0]","[1.0, 0.0, 0.0]",2
good,"[0.7, 0.6000000000000001]","[1.0, 0.0, 0.0]",3
Love it,"[0.5, 0.6]","[0.808, 0.192, 0.0]",2
Love it,"[0.5, 0.6]","[0.808, 0.192, 0.0]",2
Cant uninstall it. Keeps coming back like acne.,"[0.0, 0.0]","[0.263, 0.737, 0.0]",2
Keep it up,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Very good,"[0.9099999999999999, 0.7800000000000001]","[0.762, 0.238, 0.0]",3
Dropbox has been sucking in the last month with shared links not working. Hit or miss over the last month.,"[0.0, 0.06666666666666667]","[0.109, 0.818, 0.073]",1
Simple and easy,"[0.21666666666666667, 0.5952380952380952]","[0.592, 0.408, 0.0]",2
Boxx,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
its like i am always using my pc at home...files anytime anywhere as i need it,"[0.0, 0.0]","[0.161, 0.839, 0.0]",1
Only thing that would make it better is more free space....like Google drive,"[0.35, 0.7]","[0.371, 0.629, 0.0]",1
"After the last update this app will force close if i want to use, so i cant use this app, i'm using Oneplus One based on CyanogenOS 12.1.1 (lolipop 5.1.1), please fix it ASAP and i'll give you 5 stars again. Thanks.","[0.1, 0.13333333333333333]","[0.153, 0.847, 0.0]",2
Yea I know you can turn it off but it was still annoying,"[-0.8, 0.9]","[0.0, 0.756, 0.244]",1
I spent 20 minutes setting it up. It then stopped working. This app is worth nothing to me. I have disabled it.,"[-9.25185853854297e-18, 0.16666666666666666]","[0.087, 0.826, 0.087]",1
Sweet,"[0.35, 0.65]","[1.0, 0.0, 0.0]",3
Its very useful,"[0.39, 0.0]","[0.615, 0.385, 0.0]",2
It's really special.,"[0.35714285714285715, 0.5714285714285714]","[0.599, 0.401, 0.0]",3
Плохо работает програма у меня потерялис старые файлы.,"[0.0, 0.0]","[0.0, 1.0, 0.0]",-1
Ook,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Very good,"[0.9099999999999999, 0.7800000000000001]","[0.762, 0.238, 0.0]",3
Wat does it do other than wasting my battery,"[-0.125, 0.375]","[0.0, 0.748, 0.252]",1
,"[0.0, 0.0]","[0.0, 0.0, 0.0]",-1
Great,"[0.8, 0.75]","[1.0, 0.0, 0.0]",4
"Please post an actual change log. Please inform us about what changes you're making, and what bugs you are squashing.","[0.0, 0.1]","[0.204, 0.796, 0.0]",2
Bole toh ek dum jhakaas!!,"[0.0, 0.0]","[0.0, 1.0, 0.0]",1
Good and help full,"[0.5249999999999999, 0.5750000000000001]","[0.737, 0.263, 0.0]",3
"I loath pre installed apps. I can't delete the ones I don't use, and they take up room on my phones storage. What makes it worse is I can't update it do to insufficient space \u0026amp; it's recommended that I delete other apps I actually want \u0026amp; use to make room for this one.","[-0.17500000000000002, 0.35833333333333334]","[0.061, 0.879, 0.061]",2
Great site and free!,"[0.65, 0.775]","[0.794, 0.206, 0.0]",3
thuu,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
"Having Dropbox on my PC , phone and tablet allows me to easily work on my files just about anywhere. I never worry about losing a thumb drive anymore. The app tie-ins are really nice too. I only wish they had a less expensive paid plan, so I could upload vacation  photos and things temporarily on top of the usual files I store.","[0.08809523809523809, 0.6214285714285716]","[0.226, 0.774, 0.0]",1
#$@% life. It doesn't work.,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
I hadnt  used  yet  although  have  heard  that  it  is  a  good  thing,"[0.7, 0.6000000000000001]","[0.225, 0.775, 0.0]",2
Love having a safe place to store all of my photos.,"[0.5, 0.55]","[0.47, 0.53, 0.0]",2
No need of memory card. No risk of data loss.,"[0.0, 0.0]","[0.0, 0.405, 0.595]",2
,"[0.0, 0.0]","[0.0, 0.0, 0.0]",-1
Good for everyone,"[0.7, 0.6000000000000001]","[0.592, 0.408, 0.0]",3
Best,"[1.0, 0.3]","[1.0, 0.0, 0.0]",4
Great,"[0.8, 0.75]","[1.0, 0.0, 0.0]",4
M,"[0.0, 0.0]","[0.0, 0.0, 0.0]",2
nice,"[0.6, 1.0]","[1.0, 0.0, 0.0]",3
Niyibizi,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Wish they would add more free storage 😖,"[0.45, 0.65]","[0.512, 0.488, 0.0]",-1
This is the best,"[1.0, 0.3]","[0.583, 0.417, 0.0]",4
This the most fantastic and useful app ever,"[0.39999999999999997, 0.4666666666666666]","[0.54, 0.46, 0.0]",3
Useful love it,"[0.4, 0.3]","[0.877, 0.123, 0.0]",3
Uninstall.,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
"Used to like it, have a paid subscription. They refuse to listen to their users to fix the huge privacy issues surrounding the recent-tab. Advice : Better not use this service anymore","[0.45000000000000007, 0.7]","[0.214, 0.724, 0.061]",1
Ideal storage,"[0.9, 1.0]","[0.773, 0.227, 0.0]",1
Loved it,"[0.7, 0.8]","[0.796, 0.204, 0.0]",3
Fabulous app,"[0.4, 1.0]","[0.773, 0.227, 0.0]",2
Osm,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Drop box,"[0.0, 0.0]","[0.0, 0.323, 0.677]",3
Drop b,"[0.0, 0.0]","[0.0, 0.0, 1.0]",2
Great App,"[0.8, 0.75]","[0.804, 0.196, 0.0]",3
Where Artist Excel.,"[0.0, 0.0]","[0.6, 0.4, 0.0]",1
So i stop updating and eventually change the product.,"[0.0, 0.0]","[0.0, 0.737, 0.263]",1
THE BEST,"[1.0, 0.3]","[0.808, 0.192, 0.0]",2
Great instruments.,"[0.8, 0.75]","[0.804, 0.196, 0.0]",3
Awesome and secure cloud storage. Compatible with virtually any program.,"[0.7, 0.8]","[0.448, 0.552, 0.0]",3
Love that I am no longer filled with anxiety when someone asks to use my phone--fearing that they may happen upon a pic that was intended for private eyez only.,"[0.225, 0.71875]","[0.127, 0.755, 0.118]",2
Thinking of this application,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
User friendly,"[0.375, 0.5]","[0.762, 0.238, 0.0]",2
Very helpfull.,"[0.2, 0.3]","[0.0, 1.0, 0.0]",3
Don't get it.... 👎👎👎,"[0.0, 0.0]","[0.0, 1.0, 0.0]",-1
👍👍👍👍👍👌👌👌👌👌👌👌,"[0.0, 0.0]","[0.0, 1.0, 0.0]",-1
I need to increase my space,"[0.0, 0.0]","[0.365, 0.635, 0.0]",3
I like how it works with so many other apps on my phone,"[0.1875, 0.4375]","[0.185, 0.815, 0.0]",3
Good💐,"[0.0, 0.0]","[0.0, 1.0, 0.0]",-1
Abdi,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Excellent choice,"[1.0, 1.0]","[0.787, 0.213, 0.0]",3
Love it.,"[0.5, 0.6]","[0.808, 0.192, 0.0]",3
Love that I can keep everything in one place. Great app!,"[0.75, 0.675]","[0.518, 0.482, 0.0]",3
Latest update causes android.process.acore error,"[0.5, 0.9]","[0.0, 0.597, 0.403]",1
It is good storage app but the free storage(2GB) is very low. So please increase the free storage. (like:- 5GB),"[0.375, 0.6475]","[0.513, 0.399, 0.088]",1
"Have to sync/export files individually. No way to store folders offline. Tedious process wastes my time, I see no use for this on mobile.","[-0.2333333333333333, 0.4666666666666666]","[0.0, 0.772, 0.228]",2
The most I trusted most to keep connected over my very important files far across to country is Dropbox,"[0.405, 0.75]","[0.255, 0.745, 0.0]",1
Music,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
kl,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
"Dropbox is easy to use, especially when you have big files.","[0.14444444444444446, 0.6444444444444445]","[0.225, 0.775, 0.0]",3
Exlent,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Just try to cancel it...you get billed $9.99,"[0.0, 0.0]","[0.0, 0.778, 0.222]",1
Love how u can get all your documents and pics,"[0.5, 0.6]","[0.344, 0.656, 0.0]",2
Tnx dropbox save my data,"[0.0, 0.0]","[0.639, 0.361, 0.0]",1
Thanksagain,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
V80.  0k,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Application,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
I cant see my all folders after the update it....,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
I love this it is a good app for online downloads definitely  best,"[0.7333333333333334, 0.5000000000000001]","[0.667, 0.333, 0.0]",3
Use it everyday for work.,"[-0.2, 0.6]","[0.0, 1.0, 0.0]",2
This app stays in memory all the time as a service even when I do not have photo uploading enabled.,"[0.0, 0.0]","[0.0, 1.0, 0.0]",3
It would have been better if there was a password used to login when you have downloaded on desktop. Any one could excess if you left the computer loged on.,"[0.25, 0.25]","[0.094, 0.906, 0.0]",1
You must have it,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
🖕,"[0.0, 0.0]","[0.0, 1.0, 0.0]",-1
Thanks,"[0.2, 0.2]","[1.0, 0.0, 0.0]",2
"If you like to work everywhere, this is the best app to support your working.","[1.0, 0.3]","[0.439, 0.561, 0.0]",3
It keeps my files safe,"[0.5, 0.5]","[0.42, 0.58, 0.0]",3
"Camera upload now duplicates every picture with a ""-1""...what's the deal?!","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
I have 2 Dropbox accounts. I wish there was a way to switch between the two without having to log out and log in.,"[0.0, 0.0]","[0.124, 0.876, 0.0]",2
Love it,"[0.5, 0.6]","[0.808, 0.192, 0.0]",2
Amazing! !!!!!,"[1.0, 0.9]","[0.832, 0.168, 0.0]",4
"It suck, Not Even Give you 3 gb of space and cots a lot of money","[0.0, 0.0]","[0.0, 0.818, 0.182]",1
Does exactly what it says thank you I needed this app :-),"[0.375, 0.625]","[0.348, 0.652, 0.0]",1
Great,"[0.8, 0.75]","[1.0, 0.0, 0.0]",4
I have all the stuff I never want to go in my dropbox,"[0.0, 0.0]","[0.0, 0.891, 0.109]",1
"But it didn't work,saying my storage is full!!","[0.546875, 0.55]","[0.0, 1.0, 0.0]",1
Mr Brant Davidd,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Bcoz u permantely turned off camera uploads for normal user..i dnt had any pc or i dnt need pro..pls get it bake for us...,"[0.15, 0.6499999999999999]","[0.0, 1.0, 0.0]",1
It's exactly what I was looking for . it's amazing!!!,"[0.625, 0.575]","[0.4, 0.6, 0.0]",2
Best,"[1.0, 0.3]","[1.0, 0.0, 0.0]",4
"HEY GREAT FOR SAVING YOUR BELONGINGS, WHICH YOU CAN GET ANYTHING YOU ONE.","[0.8, 0.75]","[0.255, 0.745, 0.0]",1
Thr s sm problems in displayng f photos .....! I can't y ths happning  all over  its nyc app....!!,"[0.0, 0.0]","[0.0, 0.797, 0.203]",1
"This new version overly complicates sharing. You used to just share it by link but now sharing is like a side effect where you have to choose who to share to, and it isn't clear how to just ""get the link"".","[0.04318181818181817, 0.41893939393939394]","[0.265, 0.68, 0.055]",1
Grea,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Storage. Plenty.,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Better than the best,"[0.75, 0.4]","[0.78, 0.22, 0.0]",3
Bad receptionst,"[-0.6999999999999998, 0.6666666666666666]","[0.0, 0.222, 0.778]",1
Everytime i uninstall this crap it keeps re downloading. Please just stop i dont want your crappy program.,"[-0.8, 0.8]","[0.231, 0.486, 0.284]",0
Extra way to store important pictures,"[0.2, 0.55]","[0.265, 0.735, 0.0]",2
Efficient and 75% accurate,"[0.4000000000000001, 0.6333333333333334]","[0.483, 0.517, 0.0]",3
You don't even have 500 mb of free space and they tell you to pay to go to 1tb well Google drive is way better than this app😡,"[0.45, 0.65]","[0.246, 0.712, 0.042]",-1
I like it because it's very easily  use Dropbox,"[0.5633333333333334, 1.0]","[0.464, 0.536, 0.0]",3
Paefect Storeg,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Sub,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
These updates are pointless,"[-0.25, 0.5]","[0.0, 1.0, 0.0]",1
The Document viewing feature in Dropbox is the Best..........Give 5 stars only for that though free storage is very less......,"[0.061111111111111116, 0.6288888888888889]","[0.155, 0.845, 0.0]",3
Good,"[0.7, 0.6000000000000001]","[1.0, 0.0, 0.0]",3
Good,"[0.7, 0.6000000000000001]","[1.0, 0.0, 0.0]",3
Loved it,"[0.7, 0.8]","[0.796, 0.204, 0.0]",3
activities,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Great app,"[0.8, 0.75]","[0.804, 0.196, 0.0]",3
Need to upgrade,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Im having fun learning how to use it,"[0.3, 0.2]","[0.32, 0.68, 0.0]",3
Great app!,"[1.0, 0.75]","[0.815, 0.185, 0.0]",3
Very good,"[0.9099999999999999, 0.7800000000000001]","[0.762, 0.238, 0.0]",3
Best,"[1.0, 0.3]","[1.0, 0.0, 0.0]",4
good,"[0.7, 0.6000000000000001]","[1.0, 0.0, 0.0]",3
Nice one I love itt but sometimes it will delete edd it's really badd thingg,"[0.43333333333333335, 0.6]","[0.273, 0.727, 0.0]",1
Please improve it more storage,"[0.5, 0.5]","[0.634, 0.366, 0.0]",2
I depended on this app for my back up files on Orange diary app.  And now I lost my phone and cant restore the files again!!  What happened please help me out and I will give five stars,"[0.0, 0.0]","[0.137, 0.76, 0.103]",1
The app more reliable and easier to used. More to friendly user.,"[0.4583333333333333, 0.5]","[0.395, 0.605, 0.0]",2
Love it,"[0.5, 0.6]","[0.808, 0.192, 0.0]",2
Gives good service,"[0.7, 0.6000000000000001]","[0.592, 0.408, 0.0]",3
So easy for synchronized between PC and Smartphones...,"[0.43333333333333335, 0.8333333333333334]","[0.313, 0.687, 0.0]",2
It takes too much time to load files ...,"[0.2, 0.2]","[0.0, 1.0, 0.0]",1
Good,"[0.7, 0.6000000000000001]","[1.0, 0.0, 0.0]",3
Aikens,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
App will not delete. It is useless \u0026amp; I will never use it again,"[-0.5, 0.2]","[0.0, 0.811, 0.189]",1
Good,"[0.7, 0.6000000000000001]","[1.0, 0.0, 0.0]",3
Nice app,"[0.6, 1.0]","[0.737, 0.263, 0.0]",2
Chad,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
John,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
👏👍👍👍👍,"[0.0, 0.0]","[0.0, 1.0, 0.0]",-1
Drop Box !!!,"[0.0, 0.0]","[0.0, 0.402, 0.598]",2
Works great for me.,"[0.8, 0.75]","[0.577, 0.423, 0.0]",3
Why won't  it let me uninstall it?!!!!!! I no longer  want it on my tablet !!!! Help!!!!!,"[0.0, 0.0]","[0.07, 0.75, 0.18]",1
,"[0.0, 0.0]","[0.0, 0.0, 0.0]",-1
I had lost a bunch of pictures a few years ago and they sent me an email and I found them all here,"[-0.2, 0.1]","[0.0, 0.887, 0.113]",1
"Keeping book drafts on Dropbox, lets me work on multiple computers and always have the current version available.","[0.13333333333333333, 0.26666666666666666]","[0.0, 1.0, 0.0]",1
So easy to save files to.,"[0.43333333333333335, 0.8333333333333334]","[0.625, 0.375, 0.0]",2
I can see old photos that I have lost...it's a great app,"[0.45, 0.475]","[0.339, 0.661, 0.0]",3
Its great for peace of mind,"[0.8, 0.75]","[0.655, 0.345, 0.0]",3
,"[0.0, 0.0]","[0.0, 0.0, 0.0]",-1
1mil review hypeee,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
It is a good cloud.,"[0.7, 0.6000000000000001]","[0.492, 0.508, 0.0]",3
Very good for storage.,"[0.9099999999999999, 0.7800000000000001]","[0.516, 0.484, 0.0]",3
Good app to save photos.,"[0.7, 0.6000000000000001]","[0.67, 0.33, 0.0]",3
best app ever,"[1.0, 0.3]","[0.677, 0.323, 0.0]",3
I hate it,"[-0.8, 0.9]","[0.0, 0.213, 0.787]",1
My photos and documents are safe and I can access them anytime with Dropbox.,"[0.5, 0.5]","[0.195, 0.805, 0.0]",3
Peace of mind knowing you never have worry about looseing your pics ever again.,"[0.0, 0.0]","[0.33, 0.67, 0.0]",1
It's a good app. But it can improve.,"[0.7, 0.6000000000000001]","[0.537, 0.463, 0.0]",3
It's very good,"[0.9099999999999999, 0.7800000000000001]","[0.615, 0.385, 0.0]",3
Been using this for about 5 years and absolutely love it! Well done guys!,"[0.78125, 0.6]","[0.403, 0.597, 0.0]",1
It works like its supposed to,"[0.0, 0.0]","[0.333, 0.667, 0.0]",3
Nice,"[0.6, 1.0]","[1.0, 0.0, 0.0]",2
Booooo,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
The best ever,"[1.0, 0.3]","[0.677, 0.323, 0.0]",3
Awesome,"[1.0, 1.0]","[1.0, 0.0, 0.0]",3
"Sach,batana,nhi,dikhana,hai,polkhol,post,999,.","[0.0, 0.0]","[0.0, 1.0, 0.0]",1
Very nice one,"[0.78, 1.0]","[0.607, 0.393, 0.0]",3
It's one of those apps that I've come to rely on. I does what it promises to do with no fuss or irritating add-one. What more can you ask?,"[0.04999999999999999, 0.65]","[0.079, 0.762, 0.159]",3
I like it very much,"[0.26, 0.26]","[0.455, 0.545, 0.0]",2
+1 for the fingerprint support,"[0.0, 0.0]","[0.403, 0.597, 0.0]",2
"Due to having a business account, this functionality is not available. For the second time this app has blown through my mo thly data in minutes when my wifi hiccups. Disapointing","[-0.10833333333333334, 0.25833333333333336]","[0.0, 1.0, 0.0]",1
It's working great,"[0.8, 0.75]","[0.672, 0.328, 0.0]",3
I never found anything better,"[0.5, 0.5]","[0.0, 0.555, 0.445]",2
Would not upload photos,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
"The lack of concrete information in ""What's new"" stops me from updating. We need changelog for every versionvtoo.","[0.1431818181818182, 0.3772727272727273]","[0.0, 0.804, 0.196]",1
For an older version,"[0.16666666666666666, 0.3333333333333333]","[0.0, 1.0, 0.0]",2
This app is good,"[0.7, 0.6000000000000001]","[0.492, 0.508, 0.0]",3
😊,"[0.0, 0.0]","[0.0, 1.0, 0.0]",-1
I use only educational information,"[0.125, 0.625]","[0.0, 1.0, 0.0]",1
Great app.,"[0.8, 0.75]","[0.804, 0.196, 0.0]",3
Excellent,"[1.0, 1.0]","[1.0, 0.0, 0.0]",2
dont like how im suppose to connect to a computer just to upload photos what the heck,"[0.0, 0.0]","[0.0, 0.877, 0.123]",2
It is a very useful tool and the best way to keep your photos across platforms,"[0.6950000000000001, 0.15]","[0.363, 0.637, 0.0]",3
Great app,"[0.8, 0.75]","[0.804, 0.196, 0.0]",3
"I love Dropbox, but it lacks 2 key things. Most importantly, I need to be able to use an external storage source such as the SD card on my phone and an external hard drive on my PC since my files take up a lot of space. I have been a paid subscriber for years and this is my biggest complaint. I am constantly sacrificing other apps to make space on my phone for my synced Dropbox files while I have a nearly empty SD card. Secondly, why isn't the scan option available for Android users?","[0.09888888888888886, 0.4516666666666667]","[0.063, 0.867, 0.07]",1
"I have been user of Dropbox since its inception in 2007.Till now I never faced any problem .I have it on my desktop , Laptop and mobile device.It facilitates easy file sharing ,online back up.It has better brand width management , easy user interface.I have earned 20 GB  Dropbox space freely by referring it to  friends and camera uploads.When compared with competitors it is at top notch in cloud storage  and file sharing.I highly recommend it to every one.","[0.3466666666666667, 0.5723809523809524]","[0.27, 0.73, 0.0]",2
👍,"[0.0, 0.0]","[0.0, 1.0, 0.0]",-1
,"[0.0, 0.0]","[0.0, 0.0, 0.0]",-1
Good,"[0.7, 0.6000000000000001]","[1.0, 0.0, 0.0]",3
बहुत बढ़िया चलता हैं,"[0.0, 0.0]","[0.0, 1.0, 0.0]",-1
I am unable to login after reinstalling it in my new phone as it's showing my email is not yet registered still....seriously sad on this,"[-0.2878787878787879, 0.6515151515151515]","[0.0, 0.881, 0.119]",1
It is a very good as well as helpful facility with all the popular regularly used apps,"[0.5033333333333333, 0.5856410256410257]","[0.482, 0.518, 0.0]",3
Online storage is the best! Especially for a phone with low storage,"[0.3333333333333333, 0.5333333333333333]","[0.288, 0.577, 0.135]",4
"It's a nice application, I have used it and it's commendable","[0.6, 1.0]","[0.259, 0.741, 0.0]",3
"SEARCH CHAMPCASH EARN MONEY On Playstore  And CHAMPCASH APP INSTALL Karne Ke Baad *SIGNUP WITH CHAMPCASH Kare. Please Join Our Team Refer *Sponsor ID 2771832 and Join  Me _Earn Rs. 1,000+/-a Day As Part_Time/Full Time Job So Don't Waste Your Time  Install Hurry Up. After Installation Sign up karne k baad jab Sponsor Id maange to ID 2771832 daal dena is App se Aap Meri Team me Join ho ke and *Challenge Complete Karke **50,000/- Per Month kma sakte hai . *CHAMPCASH ID  2771832","[0.1, 0.2]","[0.13, 0.87, 0.0]",1
Retired Teacher,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
,"[0.0, 0.0]","[0.0, 0.0, 0.0]",-1
Good,"[0.7, 0.6000000000000001]","[1.0, 0.0, 0.0]",3
"Android to usb copy is blocked, why? Whose fault is it?","[0.0, 0.0]","[0.0, 0.636, 0.364]",1
User Friendly,"[0.375, 0.5]","[0.762, 0.238, 0.0]",2
What's up with me not being able to delete my pix for more space?,"[0.5, 0.5625]","[0.0, 1.0, 0.0]",2
"App is great and does what I'd expect.  But apparently the developer thinks he or she is too good to fill out the ""what's new"" change log box.  It does require a lot of permissions but considering how much the app does it is understandable.  If you are concerned use app ops (Xposed) or CM privacy guard.","[0.3772727272727273, 0.470909090909091]","[0.077, 0.923, 0.0]",3
This is great :),"[0.65, 0.875]","[0.78, 0.22, 0.0]",3
Love,"[0.5, 0.6]","[1.0, 0.0, 0.0]",4
Best cloud storage,"[1.0, 0.3]","[0.677, 0.323, 0.0]",2
Easy to use and great storage space.,"[0.6166666666666667, 0.7916666666666667]","[0.583, 0.417, 0.0]",3
Removed from my phone kept coming up with error messages so i had to reinstall...suck my big toe Dropbox,"[0.0, 0.1]","[0.0, 0.863, 0.137]",1
Pls reduce app size,"[0.0, 0.0]","[0.302, 0.698, 0.0]",2
Mahammad HASSAN khan,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Good,"[0.7, 0.6000000000000001]","[1.0, 0.0, 0.0]",3
Thanks a lot,"[0.2, 0.2]","[0.744, 0.256, 0.0]",3
Shohag,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Very easy to use.,"[0.5633333333333334, 1.0]","[0.516, 0.484, 0.0]",3
It is like having my office in every device where ever I am. Allows me the ability to help clients from anywhere.,"[0.0, 0.0]","[0.294, 0.706, 0.0]",1
Cool app,"[0.35, 0.65]","[0.697, 0.303, 0.0]",3
I used this app and it is great,"[0.8, 0.75]","[0.406, 0.594, 0.0]",3
Backup thing ever!!!!!,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
I wish it's a movable app that can go on my external drive.,"[0.0, 0.1]","[0.213, 0.787, 0.0]",1
Don't really get this app.,"[-0.1, 0.2]","[0.0, 1.0, 0.0]",1
My phone is not saport apps. And slowly working apps.,"[-0.30000000000000004, 0.39999999999999997]","[0.0, 1.0, 0.0]",1
good,"[0.7, 0.6000000000000001]","[1.0, 0.0, 0.0]",3
Glad to see my old photos again,"[0.3, 0.6]","[0.333, 0.667, 0.0]",1
,"[0.0, 0.0]","[0.0, 0.0, 0.0]",-1
Great tool,"[0.8, 0.75]","[0.804, 0.196, 0.0]",3
Wonderful app.Thanks to drop box,"[1.0, 1.0]","[0.42, 0.341, 0.239]",3
very useful and spaceous,"[0.39, 0.0]","[0.516, 0.484, 0.0]",1
If I Uninstall it I can't look at the pictures on my phone or SD card also is says it is syncing all my photos but they are nowhere to be found.,"[0.0, 0.0]","[0.0, 1.0, 0.0]",1
1. Download aplikasi uber 2. Register 3. Buka menu PROMOSI masukan kide 7764MU4UUE dapatkan trip gratis senilai 50rb.. bagikan kode pada keluarga dan teman,"[0.0, 0.0]","[0.05, 0.95, 0.0]",2
Its so cool its notsucks soo cool i give 1star,"[0.35, 0.65]","[0.426, 0.574, 0.0]",3
"Every time it tells me I need the latest app, then it takes me to installed. Rebooted, tried 7 times same every time. Not so functional.","[0.25, 0.5125]","[0.0, 1.0, 0.0]",1
#YOLO,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
amazing,"[0.6000000000000001, 0.9]","[1.0, 0.0, 0.0]",4
"Dear developers, please tell where are offline files stored in the device","[0.0, 0.0]","[0.318, 0.584, 0.097]",1
I like it this function,"[0.0, 0.0]","[0.455, 0.545, 0.0]",2
Useful for work and home across any format.,"[0.3, 0.0]","[0.293, 0.707, 0.0]",2
Useful,"[0.3, 0.0]","[1.0, 0.0, 0.0]",2
This is great,"[0.8, 0.75]","[0.672, 0.328, 0.0]",3
Good apps,"[0.7, 0.6000000000000001]","[0.744, 0.256, 0.0]",3
"I used this app on my pc years ago before I had Google photos and Google drive etc. I installed it on my phone to get access to the thousands of pics n docs I stored back then. Sadly I lost all my favourite video memories when my pc crashed because dropbox wouldn't automatically store all my videos like google pics do, thus in my opinion not as efficient as google apps","[-0.25, 0.5]","[0.035, 0.862, 0.103]",1
Very useful!!,"[0.609375, 0.0]","[0.791, 0.209, 0.0]",1
How to install this in storage if the spaces is still GB. Is there still spaces to buy an accessory?,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
User friendly,"[0.375, 0.5]","[0.762, 0.238, 0.0]",2
Okay to use,"[0.5, 0.5]","[0.487, 0.513, 0.0]",2
