"The absolute ONLY thing I'd change is that it can't be added as an emoji option in my keyboard. At least idk how to do it. Using Samsung S7. If anyone knows, do tell. Otherwise, I'm in love. I wanna use them EVERYWHERE! 😂 On FB in comments \u0026amp; via text to respond right thru the keyboard vs having to open the app \u0026amp; share. Only downside.","[0.11581632653061225, 0.7051020408163264]","[0.093, 0.86, 0.047]",-1
Easy to use and super fun! Only thing stopping it from getting 5 stars is the lack of African American curly hairstyles on my Android. There's only 3. Other than that it's a great app!,"[0.22407407407407406, 0.5361111111111111]","[0.324, 0.591, 0.085]",3
Super Dope,"[0.3333333333333333, 0.6666666666666666]","[0.796, 0.204, 0.0]",2
Thus app is so much fun! Like being able to personalize it. Just fun!,"[0.4166666666666667, 0.3416666666666666]","[0.488, 0.512, 0.0]",3
I love it! !,"[0.78125, 0.6]","[0.827, 0.173, 0.0]",3
I love it,"[0.5, 0.6]","[0.808, 0.192, 0.0]",3
It's a way to describe yourself,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
I love it so much!,"[0.375, 0.4]","[0.6, 0.4, 0.0]",3
Mad cool,"[-0.1375, 0.825]","[0.418, 0.0, 0.582]",2
This is so much perfect,"[1.0, 1.0]","[0.499, 0.501, 0.0]",3
So much fun! I love it!,"[0.5, 0.4]","[0.742, 0.258, 0.0]",3
Easy to use,"[0.43333333333333335, 0.8333333333333334]","[0.592, 0.408, 0.0]",2
Love it,"[0.5, 0.6]","[0.808, 0.192, 0.0]",2
"The idea of customize an avatar according to my emotions or expressions is   ""magnificent"" , ""wonderful""!","[1.0, 1.0]","[0.0, 1.0, 0.0]",2
Love it,"[0.5, 0.6]","[0.808, 0.192, 0.0]",2
Enjoy receiving the new emojis every few days.,"[0.11212121212121212, 0.35151515151515156]","[0.314, 0.686, 0.0]",2
"Love this app.  It's so much fun and the ""person"" looks very similar to me.  LOL","[0.4, 0.505]","[0.465, 0.535, 0.0]",2
Super easy to use.  Looking forward to more Bitmoji pics in the future.,"[0.31666666666666665, 0.53125]","[0.382, 0.618, 0.0]",3
Not bad....,"[0.3499999999999999, 0.6666666666666666]","[0.0, 1.0, 0.0]",2
It will be great if we can send this stickers on hike like hime stickers.pls think on it.,"[0.8, 0.75]","[0.292, 0.708, 0.0]",3
Gr8 stuff,"[0.0, 0.0]","[0.787, 0.213, 0.0]",2
GOOD App....5star😊,"[0.7, 0.6000000000000001]","[0.784, 0.216, 0.0]",-1
This app is a fun way to communicate,"[0.3, 0.2]","[0.355, 0.645, 0.0]",3
It's a cool app for adding a personal fun pic,"[0.21666666666666665, 0.3833333333333333]","[0.483, 0.517, 0.0]",3
Love this app !,"[0.625, 0.6]","[0.692, 0.308, 0.0]",3
Loving it so far...would love some stiletto shoe choices.,"[0.55, 0.7749999999999999]","[0.545, 0.455, 0.0]",1
Having to much fun with these stickers,"[0.3, 0.2]","[0.355, 0.645, 0.0]",3
Great graphics,"[0.8, 0.75]","[0.804, 0.196, 0.0]",3
It seems I can't spend a day without checking Bitmoji. I love how it's so easy to use and the thought of another me is awesome.,"[0.6444444444444445, 0.8111111111111112]","[0.251, 0.641, 0.108]",1
Awesome,"[1.0, 1.0]","[1.0, 0.0, 0.0]",3
Best app ever!!,"[1.0, 0.3]","[0.705, 0.295, 0.0]",2
Nd now everyone's using it,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Love the emojis and the fun they bring to my life,"[0.4, 0.4]","[0.455, 0.545, 0.0]",3
Cute app even for us older teens,"[0.3333333333333333, 0.6666666666666666]","[0.333, 0.667, 0.0]",2
Cute. Fun.,"[0.4, 0.6]","[1.0, 0.0, 0.0]",2
Olympics,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Lovely app.,"[0.5, 0.75]","[0.792, 0.208, 0.0]",3
Fun app. Samsung Galaxy S7 Edge.,"[0.3, 0.2]","[0.398, 0.602, 0.0]",3
"I really like the app but i would love it if their where more hair choices such as: braids, long hair, curls \u0026amp; more","[0.27499999999999997, 0.45]","[0.278, 0.722, 0.0]",1
Dooo,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
It's totally fun! I 💙 it!,"[0.46875, 0.2]","[0.511, 0.489, 0.0]",-1
"Fun app, works well as advertised.","[0.3, 0.2]","[0.574, 0.426, 0.0]",3
Love it,"[0.5, 0.6]","[0.808, 0.192, 0.0]",2
Great app and lots of fun thanks,"[0.43333333333333335, 0.3833333333333333]","[0.72, 0.28, 0.0]",3
I love this app! It's really creative and funny... I just have 1 request.  Could u add more of a selection for creating your avatar? My avatars don't look close to being me...😕😞,"[0.46875, 0.775]","[0.283, 0.717, 0.0]",-1
Cute. Fun. Easy to use. Highly recommend,"[0.34833333333333333, 0.6433333333333333]","[0.8, 0.2, 0.0]",2
So much fun to use with messages,"[0.3, 0.2]","[0.374, 0.626, 0.0]",3
Great app. Love the all the choices.,"[0.65, 0.675]","[0.624, 0.376, 0.0]",3
Such a fun and easy way to communicate feelings,"[0.24444444444444446, 0.5111111111111111]","[0.508, 0.492, 0.0]",3
This is so awesome and fun.,"[0.65, 0.6]","[0.688, 0.312, 0.0]",4
Love it,"[0.5, 0.6]","[0.808, 0.192, 0.0]",2
"There's one for literally every mood. I wish you'd make more outfits though, these ones are quite basic plus can they be incorporated into the keyboard like real emojis?","[0.2333333333333333, 0.30833333333333335]","[0.167, 0.833, 0.0]",3
Love it,"[0.5, 0.6]","[0.808, 0.192, 0.0]",2
Great the emoji are so cute,"[0.65, 0.875]","[0.666, 0.334, 0.0]",3
What do I use more...geometry? LOL,"[0.8, 0.7]","[0.469, 0.531, 0.0]",2
"If 2 people have it. They automatically interact with each other,so dope!","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Very nice,"[0.78, 1.0]","[0.756, 0.244, 0.0]",3
It is both of us. I really don't have to buy a home in the book and what happen in my house. I really don't know what the children of the pattern of the animal from under the impression that the animal makes. For ex. . . . . . . . . . . Le. The first one. The first one. The first one. The first one. The first one. The first one. The first one. The first,"[0.18, 0.3066666666666667]","[0.028, 0.972, 0.0]",3
👏,"[0.0, 0.0]","[0.0, 1.0, 0.0]",-1
I can use it on my Snapchat!!! Because my face thing does not work but I can actually use it on Snapchat -😃😎😍😘😗😙😚-,"[0.0, 0.1]","[0.0, 1.0, 0.0]",-1
It would be nice if there were a few more face and hair options to choose from. But it's a nice app.,"[0.375, 0.65]","[0.237, 0.763, 0.0]",2
"Its so fun! I really love all of the avatar features you have to choose from, so you can make it look EXACTLY like an animated ""you.""😊","[0.375, 0.35000000000000003]","[0.326, 0.674, 0.0]",-1
Every time I try to save it tells me the server is down,"[-0.15555555555555559, 0.2888888888888889]","[0.225, 0.775, 0.0]",1
"It's a funny, different kind of emoji. It's creative, and at the right moments, perfect!","[0.4392857142857143, 0.8392857142857143]","[0.471, 0.529, 0.0]",3
"I like it, but it is just too much for me","[0.2, 0.2]","[0.163, 0.837, 0.0]",1
"I love it! Super funny, relatable and easy to use! But I have to say, if you're gonna use the Doge and Dab meme, you gotta step up to the plate with more memes. Of all things, why isn't Shia Lebeouf's ""Just Do It"" in there? Hell, even some more DJ Khaled stuff would be funny. Keep up the good work m8!","[0.484375, 0.7124999999999999]","[0.289, 0.653, 0.058]",3
Makes snapchat stories fun,"[0.3, 0.2]","[0.524, 0.476, 0.0]",3
Love it,"[0.5, 0.6]","[0.808, 0.192, 0.0]",2
Cute! Needs more Black natural hair/afro options though.,"[0.26458333333333334, 0.5833333333333334]","[0.503, 0.497, 0.0]",3
So cool,"[0.35, 0.65]","[0.722, 0.278, 0.0]",3
It makes Snapchat so much more fun,"[0.4, 0.35]","[0.391, 0.609, 0.0]",3
Love it,"[0.5, 0.6]","[0.808, 0.192, 0.0]",2
Funny and cute.,"[0.375, 1.0]","[0.855, 0.145, 0.0]",3
"I love this app, it is very unique and different. Most of the quotes and sayings are things I use on a daily. There are a few other things I'd like to see on there. And I feel they should ad categorized a little more the only set categorized well to me is the love ones. Other than that whoever created this is genius!","[0.15156250000000002, 0.5125000000000001]","[0.224, 0.776, 0.0]",3
Its a mini me in a sticker!!,"[0.0, 0.0]","[0.0, 1.0, 0.0]",1
I just like it because i like the cloths,"[0.0, 0.0]","[0.5, 0.5, 0.0]",1
Awsome,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
I love this it's fun,"[0.4, 0.4]","[0.789, 0.211, 0.0]",3
Love it,"[0.5, 0.6]","[0.808, 0.192, 0.0]",2
On fleek,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
cool,"[0.35, 0.65]","[1.0, 0.0, 0.0]",3
Pretty funny little stickers and sayings,"[0.10416666666666667, 0.8333333333333334]","[0.604, 0.396, 0.0]",3
Love this app but the only thing I would say is to make different emojis every week and maybe even letting the users make their own emojis other than that AMAZING app and WOULD recommend!!!!😁😀😃,"[0.2625, 0.7458333333333335]","[0.239, 0.761, 0.0]",-1
I want Bitmojis of The Big Bang Theory!,"[0.0, 0.1]","[0.21, 0.79, 0.0]",3
Love playing with it,"[0.5, 0.6]","[0.75, 0.25, 0.0]",2
Goood.. But can be made better.... 😀 😀 😀 wish update will gv sm. More innivative emoji,"[0.5, 0.5]","[0.144, 0.856, 0.0]",-1
Awesome,"[1.0, 1.0]","[1.0, 0.0, 0.0]",3
Nice,"[0.6, 1.0]","[1.0, 0.0, 0.0]",2
Lit😌🔥,"[0.0, 0.0]","[0.0, 1.0, 0.0]",-1
Luigi,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
It makes every snap that much better!,"[0.625, 0.5]","[0.347, 0.653, 0.0]",3
Love at,"[0.5, 0.6]","[0.808, 0.192, 0.0]",2
It's an amazing app finally I found my emoji side 😍,"[0.30000000000000004, 0.95]","[0.297, 0.703, 0.0]",-1
The best,"[1.0, 0.3]","[0.808, 0.192, 0.0]",3
Family fun,"[0.3, 0.2]","[0.767, 0.233, 0.0]",3
It gives me an extra way to express myself through txt!! I love looking through and smiling to pick!,"[0.3125, 0.35]","[0.335, 0.665, 0.0]",1
It so cute my best friend made a dora one so cute,"[0.6666666666666666, 0.7666666666666666]","[0.671, 0.329, 0.0]",4
"So fun, and funny to use!","[0.30625, 0.6]","[0.638, 0.362, 0.0]",4
Best imoji  creater ever,"[1.0, 0.3]","[0.583, 0.417, 0.0]",3
Very addictive,"[0.0, 1.0]","[0.0, 1.0, 0.0]",3
Fun,"[0.3, 0.2]","[1.0, 0.0, 0.0]",3
So 😎,"[0.0, 0.0]","[0.0, 1.0, 0.0]",-1
You can make it any way you want to which is pretty awesome😊,"[0.25, 1.0]","[0.29, 0.71, 0.0]",-1
Amazing crazy cool,"[0.1166666666666667, 0.8166666666666668]","[0.718, 0.0, 0.282]",3
Love this app.,"[0.5, 0.6]","[0.677, 0.323, 0.0]",2
Awesome sauce lol,"[0.9, 0.85]","[0.873, 0.127, 0.0]",3
Luv the app it us so fun.,"[0.3, 0.2]","[0.414, 0.586, 0.0]",3
Nice,"[0.6, 1.0]","[1.0, 0.0, 0.0]",2
I Can Use It For Profile pics,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Love the different themes and that it is linked to your friends ❤❤❤,"[0.25, 0.6]","[0.399, 0.601, 0.0]",-1
"Very useful,I love it 😀😀😀","[0.35, 0.44999999999999996]","[0.528, 0.472, 0.0]",-1
"Can there be accessories for them to hold something?? Like a lollipop?? Please and thank you, I guess? 😐😁","[0.0, 0.0]","[0.371, 0.629, 0.0]",-1
This is amazing I *can* actually say more in my snaps! I really like that you can customize your avatar in many ways! :),"[0.425, 0.5333333333333333]","[0.349, 0.651, 0.0]",4
Love it so much,"[0.35, 0.4]","[0.583, 0.417, 0.0]",2
I think the emojis are super cute and I can't stop using them. I also like you can edit the emoji and don't have to stick with the same thing once you make it,"[0.27777777777777773, 0.5972222222222222]","[0.295, 0.705, 0.0]",1
A lot of stickers... The best app I have ever seen,"[1.0, 0.3]","[0.344, 0.656, 0.0]",3
I love this app,"[0.5, 0.6]","[0.677, 0.323, 0.0]",3
You have to download this app,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Design your own,"[0.6, 1.0]","[0.0, 1.0, 0.0]",2
Im an snap lover go follow me at kcc2329,"[0.0, 0.0]","[0.322, 0.678, 0.0]",2
Text Takes On More Meaning.,"[0.5, 0.5]","[0.0, 1.0, 0.0]",2
Fun just wish it had more body types. Not super skinny but not elephant size either lol,"[0.3583333333333334, 0.5166666666666666]","[0.438, 0.562, 0.0]",1
Awesome,"[1.0, 1.0]","[1.0, 0.0, 0.0]",3
Absolutely love hate this app,"[-0.15000000000000002, 0.75]","[0.392, 0.262, 0.347]",2
It stops my snapchat each time I try to post it.. and I wish u could add more clothes options,"[0.5, 0.5]","[0.14, 0.777, 0.083]",1
I have made my emoji look like me!👧👧,"[0.0, 0.0]","[0.318, 0.682, 0.0]",-1
Super fun and cute. Haven't had any issues and love how you can personalize it! Really fun emoji maker.,"[0.4116666666666666, 0.5333333333333334]","[0.562, 0.438, 0.0]",3
"I really like the app, it's super cute","[0.3444444444444444, 0.6222222222222222]","[0.708, 0.292, 0.0]",3
You know it's the best thing to ever be created ;-) :-) :-),"[0.5625, 0.825]","[0.615, 0.385, 0.0]",2
I enjoy it,"[0.4, 0.5]","[0.762, 0.238, 0.0]",3
Awesome,"[1.0, 1.0]","[1.0, 0.0, 0.0]",3
Can't  live  without  it xcx,"[-0.06818181818181818, 0.5]","[0.0, 1.0, 0.0]",2
It's a alot of fun,"[0.3, 0.2]","[0.524, 0.476, 0.0]",3
I love it,"[0.5, 0.6]","[0.808, 0.192, 0.0]",3
Its funny and cool,"[0.3, 0.825]","[0.722, 0.278, 0.0]",3
Good fun,"[0.5, 0.4]","[1.0, 0.0, 0.0]",3
"Funny, and cute 😘","[0.375, 1.0]","[0.747, 0.253, 0.0]",-1
Love it!,"[0.625, 0.6]","[0.818, 0.182, 0.0]",3
Love this APP.... My FAV,"[0.5, 0.6]","[0.726, 0.274, 0.0]",2
Outfits looks fab on every expression and its so adorable I love it,"[0.5, 0.8]","[0.563, 0.437, 0.0]",3
I like the avatar I made  its super cool,"[0.3416666666666667, 0.6583333333333333]","[0.685, 0.315, 0.0]",3
Its so much fun,"[0.3, 0.2]","[0.544, 0.456, 0.0]",3
Asdfghjkl,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Love all the options!?   Cool stuff,"[0.4875, 0.625]","[0.629, 0.371, 0.0]",2
I really like it,"[0.2, 0.2]","[0.583, 0.417, 0.0]",3
They need to add more hair style choices \u0026amp; color..other than that..its cool!,"[0.46875, 0.575]","[0.178, 0.822, 0.0]",2
Awesome App. Love it!!!,"[0.98828125, 0.8]","[0.821, 0.179, 0.0]",3
Could have more detailed options ie more hair colours and styles,"[0.4666666666666666, 0.5833333333333334]","[0.0, 1.0, 0.0]",2
"Funny,Cute","[0.0, 0.0]","[0.0, 1.0, 0.0]",3
I love it soooooooooooo much,"[0.35, 0.4]","[0.583, 0.417, 0.0]",3
Great feature,"[0.8, 0.75]","[0.804, 0.196, 0.0]",3
💓,"[0.0, 0.0]","[0.0, 1.0, 0.0]",-1
"It's terrific, easily setup!","[0.27083333333333337, 0.9166666666666667]","[0.743, 0.257, 0.0]",4
I love this app,"[0.5, 0.6]","[0.677, 0.323, 0.0]",3
"On iPhone's it is easier to control but on android its very complex. No i am not saying android needs to improve, i am saying bitmoji needs to improve. Do not get me wrong i actually really fancy Apple Products and Android Products and etc. I hope you agree with me :)","[-0.04749999999999999, 0.655]","[0.357, 0.595, 0.048]",2
So cute,"[0.5, 1.0]","[0.767, 0.233, 0.0]",3
Love it,"[0.5, 0.6]","[0.808, 0.192, 0.0]",2
Amazing,"[0.6000000000000001, 0.9]","[1.0, 0.0, 0.0]",4
This app would be more fun if we can use it in other apps......but I still enjoyed using this app,"[0.29375, 0.44375]","[0.288, 0.712, 0.0]",3
I'm loving this app,"[0.6, 0.95]","[0.565, 0.435, 0.0]",3
perfect,"[1.0, 1.0]","[1.0, 0.0, 0.0]",4
It good ig,"[0.7, 0.6000000000000001]","[0.592, 0.408, 0.0]",3
Best thing so far!,"[0.5625, 0.65]","[0.6, 0.4, 0.0]",3
I totaly love this appp 5 starrrrrrs,"[0.5, 0.6]","[0.512, 0.488, 0.0]",2
Faltaría que se puedan cambiar los colores de los gorros,"[0.0, 0.0]","[0.0, 1.0, 0.0]",-1
Really enjoy using this app. Tots adorable.,"[0.45, 0.75]","[0.572, 0.428, 0.0]",3
Its just a really nice and fun app,"[0.44999999999999996, 0.6]","[0.571, 0.429, 0.0]",3
"I have a mini mi now. No its even better than a mini mi. I have a mi without there having to be a me in my snapchat's now. Of course there can only be one me and thats me, but damn this is cool.  ありがとう😊. And make this but for phone keyboards. Like an actual emoji.","[0.2125, 0.5625]","[0.137, 0.776, 0.087]",-1
Me and my friends love this app!!,"[0.78125, 0.6]","[0.612, 0.388, 0.0]",3
Love it,"[0.5, 0.6]","[0.808, 0.192, 0.0]",2
Sticker for every occasion,"[0.0, 0.0]","[0.0, 1.0, 0.0]",1
Like the personalized way of communicating with family.,"[0.0, 0.0]","[0.263, 0.737, 0.0]",3
Loads of fun!!,"[0.46875, 0.2]","[0.66, 0.34, 0.0]",3
How come few others pop up but not all friends  do???,"[-0.2, 0.1]","[0.0, 0.721, 0.279]",2
I love it👍💘👍👍💘❤❤,"[0.5, 0.6]","[0.808, 0.192, 0.0]",-1
Love it!,"[0.625, 0.6]","[0.818, 0.182, 0.0]",3
Awesome,"[1.0, 1.0]","[1.0, 0.0, 0.0]",3
I love it !,"[0.625, 0.6]","[0.818, 0.182, 0.0]",3
It's Awesome!!!,"[1.0, 1.0]","[0.833, 0.167, 0.0]",3
Love it love it,"[0.5, 0.6]","[0.808, 0.192, 0.0]",3
Kinda love this app. It's cool having like your own personal emoji I guess. It's easy and I like it,"[0.37666666666666665, 0.6766666666666666]","[0.52, 0.48, 0.0]",3
Love this app 👌👌,"[0.5, 0.6]","[0.583, 0.417, 0.0]",-1
Me as a cartoon,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Fun,"[0.3, 0.2]","[1.0, 0.0, 0.0]",3
It is so fun guys you should  get it,"[0.3, 0.2]","[0.346, 0.654, 0.0]",3
The best app,"[1.0, 0.3]","[0.677, 0.323, 0.0]",3
😜😜😋😋,"[0.0, 0.0]","[0.0, 1.0, 0.0]",-1
I like it alot my guy looks just like me kool as hell,"[0.0, 0.0]","[0.269, 0.484, 0.247]",1
