Organization,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Can't sign in and new account,"[0.13636363636363635, 0.45454545454545453]","[0.0, 1.0, 0.0]",3
Good for professionals...,"[0.7, 0.6000000000000001]","[0.592, 0.408, 0.0]",3
biso,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Crazy please remove,"[-0.6, 0.9]","[0.404, 0.175, 0.421]",3
It is helpful AF. I can't imagine even a single day without this app. Will be upgrading to premium soon. Cheers!,"[-0.08928571428571427, 0.21428571428571427]","[0.267, 0.733, 0.0]",1
Love it,"[0.5, 0.6]","[0.808, 0.192, 0.0]",2
"If this wasn't a system app, I'd uninstall. As it is, the constant requests to confirm my email are taking me close to rooting my phone just to get rid of this. MS OneNote much more useful.","[0.26666666666666666, 0.27777777777777773]","[0.084, 0.916, 0.0]",1
2 devices my ass,"[0.0, 0.0]","[0.0, 0.364, 0.636]",2
Great!!!,"[1.0, 0.75]","[1.0, 0.0, 0.0]",3
Ahora lo peor. O pagas o ni siquiera te dejan la version basica.,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Severely limited in its usability since they've recently decided to make the ability to use it on more than 2 devices a premium (paid) feature. Otherwise a nice note taking program if a tad limited in customization.,"[0.19142857142857142, 0.40714285714285714]","[0.128, 0.702, 0.17]",1
But it gets worse and worse only. And worse.,"[-0.30000000000000004, 0.7000000000000001]","[0.0, 0.392, 0.608]",1
a good app and fun to use,"[0.5, 0.4]","[0.608, 0.392, 0.0]",3
2 devices = 2 stars,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Has innumerable features as compared to other journal and to do apps. Will provide more feedback after trying it out for a month.,"[0.1875, 0.4375]","[0.0, 1.0, 0.0]",2
"Look... if you make me pay for this,  I'm just going to find a free app to use","[0.4, 0.8]","[0.168, 0.761, 0.071]",1
"I am not a paid user and I enjoyed clipping Web resources across various devices, which was a remarkable feature of evernote. However the new limitation to two devices implemented to free users has imposed inconvenience to the practice. I understand that every company has to make profit, yet taking away the benefit that free users already enjoying won't do much good in the profit I guess? Any way I think evernote is not targeting light users like me so maybe it's time to move on.","[0.42070707070707064, 0.6560606060606059]","[0.275, 0.643, 0.082]",3
"Why should I upgrade and pay for this application, when I can use google drive and docs for free? Since my account is losing some features due to recent changes, I am transferring all my files and using Google drive. Uninstalling this app and switching now.","[0.09166666666666667, 0.47500000000000003]","[0.07, 0.846, 0.085]",1
"I've used (\u0026amp; recommended) Evernote for years, across a few devices. At one stage, I had a premium account, however, my needs do not match the cost of the force push to a premium account. I understand for heavy, business or corporate users. Perhaps offer a reasonable price to the basic user. It's poor practice to build up a database, and then remove inclusions. Looking elsewhere.","[-0.10000000000000002, 0.3208333333333333]","[0.0, 0.949, 0.051]",1
I can't save what I want to save from.internet anymore. The article was saved isn't complete now. And now I just can use 2 device..,"[-0.05, 0.4]","[0.107, 0.647, 0.247]",1
I have been using Evernote for quite a few years. Very bad move by Evernote to force their new and aggresive pricing on users like that. Had good times with Evernote but time to leave and move on to OneNote. I am disappointed.,"[-0.2047272727272727, 0.5542424242424243]","[0.079, 0.752, 0.169]",2
Evernote on just 2 devices now unless we pay? I may never have picked evernote in the first place If I had known this,"[0.25, 0.3333333333333333]","[0.0, 0.935, 0.065]",2
"Tiene muchos fallos desde la última actualización. Funcionaba mucho mejor antes. Es imposible borrar letras porque te duplica palabras continuamente, no se puede poner el cursor donde uno quiere sin internarlo varias veces previamente, hay muchas dificultades cuando quieres hacer listas y no he notado ninguna mejora en la actualización. En fin, malísima y no la han intentado mejorar desde entonces.","[0.0, 0.0]","[0.0, 0.844, 0.156]",-1
For one thing the space diffrence is 70 mb So Evernote wins there. Also the feel just feels right to me Green and white Frames an awesome elephant logo. I have been a user since i was in 7th grade. Lol I wpuld definately recommend it!,"[0.3976190476190476, 0.45595238095238094]","[0.265, 0.735, 0.0]",1
"Why I am cannot eraser wrong words ?, but in title I can do that, please help !.","[-0.625, 0.9]","[0.397, 0.603, 0.0]",1
Web synchronization used to work. Notes on my Android from the web can't open. Update fixed everything (4.6). Awesome!,"[0.3666666666666667, 0.5666666666666667]","[0.196, 0.804, 0.0]",1
"Till they made it maximum 2 machine thing, Onenote now...","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Loved it until I had to pay for it. If you're going to charge for a service it needs to be worth the price. Not going to pay for a service simply for the convenience of syncing more than 2 devices.,"[0.375, 0.4392857142857143]","[0.139, 0.793, 0.067]",3
"It's  a great  app! But i cant write in Hebrew  from right to left, OneNote  support  this feature, why don't you?!","[0.42857142857142855, 0.42857142857142855]","[0.303, 0.697, 0.0]",3
Samsung adds this to phones with no option to uninstall. Not OK on a flagship device.,"[-0.25, 0.5]","[0.234, 0.647, 0.119]",2
70 dollars a year no way! Syncing to only two devices? No printing feature?,"[0.0, 1.0]","[0.0, 0.685, 0.315]",1
It i s very useful.,"[0.39, 0.0]","[0.615, 0.385, 0.0]",1
Unfortunately this is the first thing I wanted to do. To create a to-do list. The help does not help at all for Android. I have a Galaxy pad and Nexus phone. The so-called formatting option to pick checkboxes does not exist above the keypad although it is clearly stated this way in the help video. So anything you want to do involving that nonexistent line above the keyboard is not going to happen,"[-0.029999999999999992, 0.38333333333333336]","[0.181, 0.789, 0.03]",1
Fantastic app to organise ur work and your life.,"[0.4, 0.9]","[0.31, 0.69, 0.0]",3
Free tier is crap and paid isn't even better than OneNote or Google Keep.,"[0.033333333333333326, 0.7000000000000001]","[0.171, 0.57, 0.259]",0
"You used to be able to access your notebooks from multiple devices.   Now you only get two with the free account.  So if you have a work computer,  home pc or tablet and a phone you now have to pay for premium.   Will switch to another similar app or just use Google docs.","[0.18, 0.565]","[0.061, 0.912, 0.026]",2
An excellent application,"[1.0, 1.0]","[0.649, 0.351, 0.0]",3
Best note app. You can sync notes to any any device and share easily. Simple and clean design. Love it.,"[0.4666666666666667, 0.4892857142857143]","[0.511, 0.489, 0.0]",3
Yes that's the app what I was looking for.,"[0.0, 0.0]","[0.278, 0.722, 0.0]",2
Sabu,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Evernote did not come on my device but I got an update notification. I consider this intrusive and will start publicly bashing Evernote and I work in information technology and get asked about apps daily. I prefer one note.,"[0.0, 0.03333333333333333]","[0.0, 1.0, 0.0]",2
They are screwing everyone that started using this app,"[0.0, 0.0]","[0.0, 0.808, 0.192]",1
"It took me a while to let go and commit to Evernote. I'm so glad i did. It's great for taking all notes from reading, meetings, thinking via writing, writing logs, etc. It allows me to search my copies, scattered notes and thoughts.  Does great webclipping, too.","[0.7000000000000001, 0.8333333333333334]","[0.258, 0.742, 0.0]",2
அவசியந்தான்....,"[0.0, 0.0]","[0.0, 1.0, 0.0]",-1
New plan sucks,"[-0.08181818181818182, 0.37727272727272726]","[0.0, 0.444, 0.556]",2
📃📄📝📨🖋️📑📒📅💹⏰📌📤📡📥🤘,"[0.0, 0.0]","[0.0, 1.0, 0.0]",-1
this is smoothest ever,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Evernote has been a very useful app so far . If you have to change phones its really helpful.,"[0.22999999999999998, 0.39999999999999997]","[0.295, 0.705, 0.0]",1
It has deteriorated tremendously by the greedy developers.  Installed one note which is free and blows this ugly green garbarge away.  Don't fool yourself there's better apps out there.,"[0.06666666666666668, 0.72]","[0.22, 0.615, 0.165]",1
"Great application , you can makes efficient note by couples of features. Love it.","[0.65, 0.675]","[0.526, 0.474, 0.0]",3
Dont like only for 2 device,"[0.0, 1.0]","[0.385, 0.615, 0.0]",2
Private diary,"[0.0, 0.375]","[0.0, 1.0, 0.0]",2
A user wrote what they referred to as a hate email rating and criticism regarding Evernote as bloat ware. Evernote's response? Manufacturers provide the apps. PLEASE Evernote give us some credit for having brains! Everyone knows apps provided are negotiated between manufacturers of devices and app developers. I agree with the criticism and I also feel that Evernote is asking for to much money for the little amount of actual use I get from the app. Sorry Evernote but I'll have to root my device \u0026amp; uninstall.,"[-0.2975, 0.54]","[0.063, 0.85, 0.087]",2
It's great,"[0.8, 0.75]","[0.804, 0.196, 0.0]",3
Might go with something else that allows more than 2 devices.,"[0.5, 0.5]","[0.0, 1.0, 0.0]",2
Useless as a free app,"[-0.04999999999999999, 0.5]","[0.407, 0.247, 0.346]",2
"I've been using this app for a long time. It's such a smartest app, I never thought of rating this.It is clearly worth rating!!👌","[0.08333333333333333, 0.3333333333333333]","[0.338, 0.662, 0.0]",-1
No matter how i save a new note. Once i leave evernote all the information i write down is gone. Good i guess if you can keep the app up indefinitely.,"[0.2269360269360269, 0.4478114478114478]","[0.228, 0.665, 0.108]",2
I have been using Evernote for years and have loved it but I'm so disappointed that now we have to pay if we want to use it on more than 2 devices. I think my family and I will be looking for free options. It's just too expensive and frustrating to continue with evernote.,"[-0.00833333333333334, 0.7416666666666667]","[0.132, 0.695, 0.173]",1
I used to like it before they decided to start charging for the most useful version. Now looking for alternatives.,"[0.4, 0.25]","[0.251, 0.749, 0.0]",2
"Hate this app.  Can't type or backspace properly on my phone.  Completely useless as an app because of this.  I'm trying to keep my notes organized when I edit them on my phone, but I now have to use notepad during the day and retype my edits on evernote when I get home.  I've only been using this app for a week, and I'm already going to delete it when I get home.  What a joke.","[-0.325, 0.55]","[0.038, 0.903, 0.059]",1
Very disappointing that you must upgrade to premium in order to have more than two devices synchronized!,"[-0.07750000000000001, 0.705]","[0.0, 0.809, 0.191]",1
"I USED TO USE this on my phone, tablet and computers and it helps me keep things organized.  However, with Evernote now not supporting more than two devices, I'll move to another app, like Google Keep.  So long, Evernote.","[0.10833333333333334, 0.3833333333333333]","[0.12, 0.823, 0.057]",3
Awesome,"[1.0, 1.0]","[1.0, 0.0, 0.0]",3
"I used to use this app daily on my phone, tablet, and PC and loved it. As of August 1 when they started charging $8/month to sync my 3 devices, I have downloaded Google Keep. $2-$3/month would be legitimate, but $8 is pretty high.","[0.27749999999999997, 0.585]","[0.151, 0.849, 0.0]",4
"Changed the free plan so now I can only use two devices. Deceitful ploy to force me to pay money. Very, very disappointed.","[-0.19166666666666668, 0.9250000000000002]","[0.113, 0.615, 0.272]",1
"Evernote has lately began deleting words from my writings and sometimes whole sentences. I've backed up the work on other programs and it's fine on there, but when I revisited it in Evernote stuff is suddenly missing. Never had this problem before, been using Evernote for years.","[-0.0016666666666666607, 0.385]","[0.069, 0.796, 0.136]",2
"Bad move, so am moving away from Evernote","[-0.6999999999999998, 0.6666666666666666]","[0.0, 0.667, 0.333]",1
"Really enjoyed using Evernote for a long time, but since the two device limit it has been ruined for me. Completely limited my access. Deactivated and moving on. Really poor business decision for Evernote since there's other less limited and free services out there, and inconsiderate to its previous dedicated users.","[-0.016798941798941792, 0.3771164021164022]","[0.147, 0.596, 0.258]",1
So i cant get into my evernote without selecting which phone im using? The list of devices that comes up I cant tell which phone is what. And If i dont select the right device you will delete the other devices. At this very moment i need a password from my evernote but because YOU WANT TO MAKE ME CHANGE MY PLAN i cant continue to run my business. It was an easier way to do this. But this was NOT the right way to go about it. VERY VERY DISAPPOINTED. NOW WHAT DO I DO,"[-0.06571428571428575, 0.5442857142857143]","[0.062, 0.856, 0.082]",1
It used to be good. Now they make you pay $70 a year for more than 2 devices. Not worth that price at all. I can get 2 years of unlimited server storage for that price. Time to find something better. I used to recommend this to everyone and raved about how great it was. Now I wouldn't recommend this to anyone. I feel like I was blind sided. A good lesson on how to not do business.,"[0.36428571428571427, 0.530952380952381]","[0.26, 0.692, 0.048]",3
Great app,"[0.8, 0.75]","[0.804, 0.196, 0.0]",3
"Too many other free options like google keep, one note, work flowy, simplenote, etc for you to limit free users and increase costs by 33% to paying users without adding any additional features. Leave things alone! Create new features, create a new/higher pricing tier with said new features in it! Even though I still like the product, I'm worried that this recklessness is a sign that all my notes will be lost in the future when your company tanks! I will use this time to migrate off of evernote into something I can trust.","[0.22597402597402594, 0.5012987012987014]","[0.208, 0.72, 0.072]",1
It used to be my favorite note app - however it has now changed so that you can only access your notes on two devices without upgrading to a paid plan. Useless now.,"[0.0, 0.7333333333333334]","[0.086, 0.833, 0.08]",1
Chabging plans to unuseable are bad business. Unfortunately after many years changing to macrosoft,"[-0.23333333333333325, 0.7222222222222222]","[0.0, 0.67, 0.33]",1
"Why does the camera refocus?  Otherwise brilliant app is marred on my Nexus6P because it insists on refocusing my close-up shots 2 out of every 3 times.  I get the picture focused perfectly, hit the button and half a second latter the focus blurs, then the ""shutter"" sounds and the picture is taken.  Very frustrating.  The native android camera app never does this.","[0.2022222222222222, 0.5277777777777778]","[0.154, 0.799, 0.046]",1
"notification sounds \u0026amp; alarm tones are set to default system sound, needs an option to change this..","[0.4, 0.4]","[0.0, 0.87, 0.13]",1
RF,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Safe \u0026amp; useful,"[0.4, 0.25]","[0.853, 0.147, 0.0]",2
"Used it daily, now never","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
"Basic (free) subscription is now limited to 2 devices, and Premium cost was increased. No longer my primary note taking app.","[0.18214285714285716, 0.3919642857142857]","[0.091, 0.733, 0.177]",1
it does makes my life easier.. #worldsolution,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
2 devices seriously? They even count web interface in it..,"[-0.3333333333333333, 0.6666666666666666]","[0.0, 0.825, 0.175]",2
Apple Mac,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
"I have used Evernote since 2012, and loved being able to access everything across all my devices, including my laptops and my PC. While typing in it was sometimes very quirky and could be somewhat frustrating, it was worth putting up with, because of the ease of access on all of my devices. They just recently made it so that you have to pay to sync to more than 2 devices. What's up with that? I guess I'll have to change to Amazon drive or Google drive. Very disappointed.","[0.07812499999999997, 0.64375]","[0.104, 0.82, 0.077]",4
"This apps is very good for me,  as I   tend to forget appointments. I record everything I wish to work on saved on my evernote.","[0.9099999999999999, 0.7800000000000001]","[0.304, 0.63, 0.066]",3
Very useful app,"[0.39, 0.0]","[0.615, 0.385, 0.0]",2
Backspace not working..,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
"I've used the basic app for years and it was perfect! It was simple, intuitive and synched between all of my devices with offline access. Now the free version is limited to only 2 devices and you have no offline access to your notes! That's a shame! There are many other options out there that offer this, like OneNote and Google Keep. Sorry Evernote I'll have to leave. Thanks for all the good years...","[0.19123376623376623, 0.5545454545454547]","[0.185, 0.672, 0.142]",3
"I would rather lose all my links than pay for an app that Google Keep offer for free. I only migrated when my former organisation app shut down instead of offering upgrades. I would have preferred to migrate to Google Keep, but they only offered Evernote  I found Evernote clumsy and difficult to use. I could never get to my regular files, favourites etc, without wading through the menu, and all my categories were gone.    To be fair, we only need to pay if we want to use more than 2 devices.","[0.05858585858585858, 0.6332556332556333]","[0.069, 0.847, 0.084]",-1
"This is one of the best apps I have come across for note taking. Unfortunately, disappointed with the new policy in restricting to 2 devices for basic users.","[0.09659090909090909, 0.40738636363636366]","[0.122, 0.641, 0.236]",4
Excellent App. With annotations of notes it has matured a lot.,"[1.0, 1.0]","[0.291, 0.709, 0.0]",3
It's amazing,"[0.6000000000000001, 0.9]","[0.792, 0.208, 0.0]",3
Please add more storage space for users. Moving over to Google Keep.,"[0.5, 0.5]","[0.173, 0.827, 0.0]",2
"Useful for note taking, writing. Better than before for handling lag on large notes as well as formatting, though I would suggest adding a ""find in note"" function as well as more options for text formatting like font color. While I don't really need to use Evernote on more than 2 devices (phone and computer--typing on tablet is a bit tedious), I can tell how this recent update has been upsetting to other users.","[0.14325396825396824, 0.4170634920634921]","[0.158, 0.772, 0.07]",1
"Come on, Evernote, you're better than this. For the basic version, you can only use 2 devices. What about 3? A majority of people (including myself) have a desktop PC, a phone and a laptop. For the sake of convenience, it would be nice to at least be able to use 3 devices with a free account.","[0.24285714285714288, 0.6357142857142858]","[0.161, 0.839, 0.0]",1
can I sign in one more time,"[0.5, 0.5]","[0.0, 1.0, 0.0]",2
"I have used this apps for extensive note taking for quite some time. And while I like to be encouraged to switch to a subscription by extra features, but forcing your customers to pay up by removing the core functionality of the app (ability to synchronize across more than 2 devices) is a very ugly business practice. I'd prefer if free synchronization were back, possibly at the cost of functionality I'm not using - text\u0026amp; image sync on all devices is all I need.","[-0.001428571428571414, 0.5333333333333333]","[0.092, 0.833, 0.075]",1
Really?..,"[0.2, 0.2]","[0.0, 1.0, 0.0]",2
...and it is still wonderful. Unfortunately the new price plans are too much for me. I am migrating to OneNote now. I will for sure come back if the price plans go back to something reasonable.,"[0.19204545454545455, 0.5179292929292929]","[0.152, 0.787, 0.061]",4
"A well worthwhile app to have. Handy, user-friendly and reliable. And free (but for how much longer?)! One of those apps you'll wonder how you ever managed without it!","[0.453125, 0.6000000000000001]","[0.251, 0.749, 0.0]",3
Been a long time user. Have had it on premium version for over a year now. But now I just saw they limited sharing to 2 accounts only. That is just plain bad decission from management. For people who helped you from the start to force them to pay up money now. 1 star.,"[-0.20714285714285713, 0.5133333333333334]","[0.051, 0.824, 0.125]",1
"If you work with Ideas, this app will bring you to the next level","[0.0, 0.0]","[0.0, 1.0, 0.0]",3
"Another app/company that decided to add more limits to a good product,  moving on to one note.","[0.6, 0.55]","[0.174, 0.826, 0.0]",3
Easy using this app,"[0.43333333333333335, 0.8333333333333334]","[0.492, 0.508, 0.0]",2
Please help me...i lose all my document what i save on evernote..waaaaa...,"[0.0, 0.0]","[0.458, 0.391, 0.151]",1
"Been actively using evernote ever since Catch note was closed, but seem I have to move to google Keep now. Bad decision from evernote to limit basic user to use 2 devices only.","[-0.18666666666666662, 0.49833333333333335]","[0.047, 0.819, 0.134]",1
"I am getting white blank display and later on, circular loading ring on every one minute. How do I use this app if I keep on getting this? Please fix it asap. I am big fan of Evernote and all my data is in there.","[0.0, 0.025]","[0.112, 0.888, 0.0]",1
"If a sub to MS Office is cheaper than sub to Evernote, the downgrade has made up my mind for me. Will have to look elsewhere.","[0.0, 0.0]","[0.0, 1.0, 0.0]",1
"Part of the appeal of a note taking app is the fact that you can access it across all of your devices. I have a lot more than two pieces of technology and only being able to access that many devices for free is ridiculous. I have uses this app for 4 years and i've never been so disappointed. Needless to say, I am moving to Zoho Notebook. They don't limit the number of devices you can use which fits far better with my lifestyle.","[0.09166666666666666, 0.7675]","[0.071, 0.842, 0.088]",3
"When using the copy function for text in non edit mode for an existing note, it causes the phone to restart.  Please investigate/address.  Running Android 6.0.1","[0.0, 0.0]","[0.084, 0.916, 0.0]",1
It is very good and the best,"[0.955, 0.54]","[0.597, 0.403, 0.0]",4
"I still can read the whole note when i click the tittle on widget without asking passcode while my passcode activated (immediately). And the ""auto open evernote helper when log in"" doesn't work on Mac (osx 10.11). Fix it and this worth 5*","[0.16666666666666666, 0.3333333333333333]","[0.104, 0.896, 0.0]",1
Premium is absolutely ridiculous not worth half of that please don't waste your time on this app and feed a money hungry company you can get other apps that are almost equal or better for free with a much smaller premium fee,"[0.02500000000000001, 0.41018518518518515]","[0.214, 0.69, 0.096]",1
Good app    Nice features,"[0.6499999999999999, 0.8]","[0.74, 0.26, 0.0]",3
Time to move on to other note taking app,"[-0.125, 0.375]","[0.0, 1.0, 0.0]",3
"Was brilliant, now terrible. The amount of pop up messages means that it's really hard to actually write a note.","[-0.09791666666666667, 0.6604166666666667]","[0.155, 0.651, 0.195]",3
Recent policy change only allows access from 2 devices on the free version. The app itself is great but this limit means I am not going to use it any more.,"[0.34, 0.6599999999999999]","[0.148, 0.852, 0.0]",1
"Why doesn't this powerful app have barcode scanner like Springpad??? It makes no sense... most of the users have requested this feature!... I would pay for Springpad to be resurrected... I miss that app like I'd miss a limb! 😢😢😢  **ETA: so now you're only allowed to access from two devices. I am so over this app. Fine, I dealt with the constant ""purchase"" pop ups but now  this.  What's next? No images in basic Evernote? I need to migrate these notes...I'm done with this app.","[0.21398809523809526, 0.49404761904761907]","[0.056, 0.812, 0.132]",-1
Waste of time.,"[-0.2, 0.0]","[0.0, 0.417, 0.583]",2
"They limit you to two devices now, disappointing. Uninstalling now","[-0.6, 0.7]","[0.0, 0.738, 0.262]",1
"Thank you for the response and solution Evernote, you guys are alright! 👍","[0.0, 0.0]","[0.415, 0.585, 0.0]",-1
"I've been using this extensively for years, but now with the 2 device limit, I have to switch to other apps. Goodbye Evernote, good luck with your new pricing policies.","[0.17784090909090908, 0.440719696969697]","[0.232, 0.768, 0.0]",1
Love it,"[0.5, 0.6]","[0.808, 0.192, 0.0]",2
"Writing notes, keeping schedules, compiling ideas and inspiration - this app is so customisable that you can do absolutely anything","[0.2, 0.9]","[0.159, 0.841, 0.0]",3
No thanks..even onenote is free for basic...and has free importer from evernote.,"[0.4, 0.8]","[0.371, 0.506, 0.124]",1
"The app is great , 7 up","[0.8, 0.75]","[0.506, 0.494, 0.0]",3
Its pretty good to use.,"[0.475, 0.8]","[0.67, 0.33, 0.0]",3
Is this a way to force users towards premium?,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Don't like that I suddenly can't write new notes just because they decided I can't use evermore on more than 2 devices anymore,"[0.21212121212121213, 0.48484848484848486]","[0.0, 0.9, 0.1]",2
Excellent,"[1.0, 1.0]","[1.0, 0.0, 0.0]",2
Hijack my.notes when plan change.,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Can't load some notes on mobile,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Does not work on my lg g tab,"[0.0, 0.0]","[0.0, 1.0, 0.0]",1
Very useful app,"[0.39, 0.0]","[0.615, 0.385, 0.0]",2
"this always show up ""This note is currently unavailable"" when i try to edit note, pls fix this","[0.0, 0.4]","[0.075, 0.925, 0.0]",1
It's that useful,"[0.3, 0.0]","[0.592, 0.408, 0.0]",2
"I used to love this app. I used it for all sorts of stuff. It was simply great. But the device restrictions unless you pay money on a subscription basis are unnecessary. Not interested, not using, everything I need to do now has been migrated to other platforms.","[0.13, 0.625]","[0.21, 0.763, 0.027]",2
①e*en Believably==,"[0.5, 0.5]","[0.0, 1.0, 0.0]",-1
Been using Evernote for 7 years and was evangelical about it to F\u0026amp;F.  But with 2 device limit it's no longer tenable. Yes you can upgrade to premium but the argument to migrate to Onenote is now undeniable.  Especially with an easy migration tool. Farewell Evernote and good luck.,"[0.37777777777777777, 0.8111111111111112]","[0.233, 0.686, 0.081]",0
Not almost frequently but ok.,"[0.3, 0.4]","[0.375, 0.625, 0.0]",1
Welll well,"[0.0, 0.0]","[0.677, 0.323, 0.0]",3
"App size is very large,","[0.2785714285714286, 0.5571428571428572]","[0.0, 1.0, 0.0]",2
Good,"[0.7, 0.6000000000000001]","[1.0, 0.0, 0.0]",3
I was using it for Web clipping. It was nice while it lasted. Moving on to Onenote.,"[0.6, 1.0]","[0.157, 0.843, 0.0]",1
All notes add,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
"Used this for years on three devices, but now have been limited to two.  I will not be blackmailed into a premium subscription when I have used it on three devices for so long.  I have switched to One Note like many others have.","[0.1261904761904762, 0.34761904761904766]","[0.075, 0.872, 0.054]",2
"Such a good app, I use it all the time but now that it's being limited to two devices or pay a substantial amount, I'll move to another app.","[0.20952380952380953, 0.4142857142857143]","[0.138, 0.731, 0.131]",3
I've been using Evernote for years since the moment they took on ex-accounts of Springpad app. Now with a limit of two devices I'm moving all my notes to other service. Bye!,"[-0.15625, 0.375]","[0.0, 1.0, 0.0]",2
Great. Easy access.,"[0.6166666666666667, 0.7916666666666667]","[0.875, 0.125, 0.0]",3
Bloated and very slow.,"[-0.39000000000000007, 0.52]","[0.0, 1.0, 0.0]",1
Used it since I got my first phone,"[0.25, 0.3333333333333333]","[0.0, 1.0, 0.0]",3
It is too expensive in Turkey. I won't buy it.,"[-0.5, 0.7]","[0.0, 1.0, 0.0]",1
So organized,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
AwEsoMe_😇 app like personal diary and has a great user interface.,"[0.4, 0.525]","[0.452, 0.548, 0.0]",-1
I suggest it to everyone!!! Though I would suggest to increase the number of devices for free version,"[0.4, 0.8]","[0.374, 0.626, 0.0]",1
Just what I needed It,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
"Overall, application is useful, everyone knows that. But, using check boxes is real pain. I put check note, write text and after pressing enter, it removes check box and mess up the word. I can send you a video of this if you want. Thanks.","[0.10500000000000001, 0.135]","[0.142, 0.741, 0.116]",2
Where is the print button. I cant print from here. Please fix this.,"[0.0, 0.0]","[0.173, 0.827, 0.0]",1
Some my most important notes saved here,"[0.45, 0.75]","[0.508, 0.492, 0.0]",2
"This program probably had a purpose once, but now there's other more useful tools like Google Drive I can't see the point in keeping it.","[0.225, 0.2916666666666667]","[0.274, 0.726, 0.0]",1
"I never used this I don't know what this is. All I know is when I got home and grabbed my tablet, it said installed on my notification bar. If this was a paid app, I would like my refund. I only gave 5 stars cause I don't want the devs getting a bad rep..","[-0.3499999999999999, 0.8333333333333333]","[0.051, 0.853, 0.096]",1
For us power users with amoled screens. A black mode for this awesome app would be Christmas! Please consider it,"[0.4166666666666667, 0.7166666666666667]","[0.305, 0.695, 0.0]",2
The basic version now only on two devices makes this much less useful.,"[0.03333333333333333, 0.29791666666666666]","[0.178, 0.822, 0.0]",1
"Only can access 2 dvices? My neo pen lucky support google driver sync, now it is time to delete evernote. You guys should charge by storage capacity.","[0.16666666666666666, 0.9166666666666667]","[0.186, 0.814, 0.0]",2
good,"[0.7, 0.6000000000000001]","[1.0, 0.0, 0.0]",3
