Name,Package Name,Description,Rating,Rating Count
Rue La La - Shop Top Fashion,com.retailconvergence.ruelala,"OVERVIEW
Shopping your faves just got faster and easier. Not a Rue La La Member? No problem. It’s free and you can join quickly right from our award-winning app. With exclusive sales, delivery alerts, order tracking, and Boutique reminders, you’ll never miss a stylish beat. 

TOP FEATURES
+ Exclusive sales: Get special access to app-only sales. (Make sure you have push notifications enabled to stay up to date. For information on how to turn push on, visit https://now.ruelala.com/turn-push-notifications/.)
+ Shipping perks: Get 30 days of unlimited shipping after you make your first purchase.
+ Delivery alerts: Track all of your orders and get real-time notifications when they arrive. 
+ Easy checkout: Check out in just one tap. Also, add new credit cards with our easy-to-use credit card scanning functionality.
+ Boutique reminders: Add upcoming sales to your device calendar so you don’t miss out. (App-only feature.)
+ Shop by category: Filter sales to shop by brand, color, and size. Sort them to shop by best sellers or price.
+ Syncing across devices: Add a product to your bag on one device and your cart stays with you on all of your other devices. (Perfect for shopping in bed on your iPad or on your iPhone while on your way to a meeting.)
+ Social sharing: Show your friends those sought-after heels you just bought via Pinterest, Facebook, Twitter, email, or SMS. They’ll thank you for it.

BEST-SELLING BRANDS
PANDORA Jewelry
Louis Vuitton
Burberry
Tory Burch
Brooks Brothers
Ray-Ban
Cole Haan
Stuart Weitzman
Valentino

CATEGORIES
+ Women: Trending shoes, boots, dresses, skirts, swimwear, maternity, and more for your closet. Score beautiful colors and shop trending luxe marketplace brands like Louis Vuitton, Burberry, Tory Burch, and Valentino.
+ Men: Trending shoes, dress shirts, dress pants, sport coats, colorful swimwear, and more for your closet. Trending luxe marketplace brands include Brooks Brothers, Cole Haan, and many more. 
+ Kids: Shoes, shirts, pants, dresses, skirts, swimwear, and more for their closet. 
+ Accessories: Trending jewelry, watches, luggage, socks, gadgets, and more must-haves. Trending luxe marketplace brands include PANDORA Jewelry, Ray-Ban, and many more.
+ Home: Furniture, luxe bedding, bath musts, sheets and towels, kitchenware, cooking essentials, and more trending décor.
+ Travel: Trending, super luxe vacation destinations and packages for a steal.

HAVE QUESTIONS? 
Email mobilehelp@ruelala.com or contact a Rue La La Concierge at ruelala.com/help and we’ll be happy to help make your experience better.

AWARDS
Rue La La’s iPhone app was featured by Apple as one of the Best New Apps.
The iPhone app and iPad app were selected from nearly 13,000 entries as Official Honorees in the 19th Annual Webby Awards in two categories: Most Innovative Mobile Shopping App and Most Innovative Tablet Shopping App.",4.5,39970
Counter SWAT Mission,com.mgs.counter.terrorist.attack.contra.mission,"Counter SWAT Mission is a free 3D military army action game full of gun shooting explosive missions. You are a trained modern commando shooter and you are being sent on a mission to kill terrorists in the battle zone. Terrorist teams have been spreading terrorism for quite some time now and it's time to pay back in this breathtaking modern war action game. 

Features
Addictive game play
Free to play 3D Modern FPS Action game
Challenging missions to accomplish
Real like sound effects
Various weapons to use
Chance to be a US Army Commando",,
Us Army Critical Terrorist Str,com.wesy.critica1l,"Us Army Critical Terrorist Strike is an action loaded, challenging yet interesting action fighting game with battle environment and you will experience epic adventure and thrill of rescuing country from the evil plan of terrorists. Show us military extra ordinary quick and perfect aim shooting skills and rapid response. the wild enemies are everywhere around you so fight with courage and passion of an army men, a true soldier of the country, with bravery & and eliminate them all. You are the only one in the battlefield so you have to fight very carefully and have to keep sharp eye on everyone during the cross firing.
Multiple shooting game action packed levels to play
Amazing First person shooting game
Multiple exciting challenging missions with AI bot Supports and Soldier Teams
Multiple automatic advanced weapons and medical Kits
Realistic battlefield environment and HD Graphics",,
Escape Town:Shooter Survival,com.ghown.bagstudio2s,"Be a zombie hunter! you can walk as one of the undead ops zombies heroes. Depart the graveyard, make your black ops zombie defense, grab the humans pocket tank and feed on their succulent zombie dust brains in a new zombie epic strategy game. play and have fun with this world war zombie free apocalypse shooting game
- Thrilling and breathtaking zombies animations
- Realistic sounds and zombies attack animations.
- Scary and Intense Zombie dogs attack
- Survive the Undead Horde Apocalypse",,
Assault Counter-Terrorist Shot,com.gamiter.devstormst4s,"Assault Counter-Terrorist Shooting 18 is #1 3D first person shooter game of counter terrorism. Fight the global terrorism and become the ultimate counter terrorist!Now step into a world full of terrorists, make a blitz attack, secure a location, defuse a bomb or just rescue hostages! Can you keep steady aim under heavy fire and strike out terrorists while grenades are exploding all around you? Gun down your enemies using a variety of heavy weapons. Or switch to butterfly knife to finish them off. It’s all your call!
 Features:
- First person shooter
- High-quality 3D graphics
- Real battlefield environment
- A variety of advanced weapons for fighting
- Accurate aiming to make you a better shot",,
Sniper Shooter: Gun Shooting,com.fungames.snipershooter,"Aim and Shoot! Kill the bad guys and accomplish missions to become the master hitman. Just turn your device to aim and TAP TO SHOOT and kill. Download now!

● EASY CONTROLS: tap to shoot
● 3D graphics
● Multiple TARGETS and scenarios! 
● Improve your skills and accomplish EXTREME MISSIONS
● Mini sniper puzzles 
● 13 chapters, TONS OF LEVELS for you to enjoy
● Enjoy hours of fun for FREE

But don't miss a single shot… or you will end up losing your job! 

Download now and don't miss amazing FREE updates. 

● What our players are saying

- This is a great game. Easy to play and an easy way to kill some time in between appointments. A must have. I spend hours playing this game. Simplistic but addicting! Love it

- Very good game, but completely addicting. Finish whatever you have to before even starting.

- The game is really fun. It's got all awesome graphics. It is definitely the best. I have never played such an awesome game. Whoever doesn't like this game has a problem.

- That's right one of the best games I have ever played so if you are looking for a good time by just sitting around this is the app for you!

- I just downloaded it and it's so fun and addictive I recommend this to people who like games on mobile devices.

Sniper shooter VIP subscription
- You can subscribe for unlimited multiplayer matches
- Payment will be charged to iTunes Account at confirmation of purchase
- Subscription automatically renews for the same price and duration period as the original ""one week"" package unless auto-renew is turned off at least 24-hours before the end of the current period
- Account will be charged for renewal within 24-hours prior to the end of the current period at the cost of the chosen package (weekly, monthly or yearly package)
- Subscriptions may be managed by the user and auto-renewal may be turned off by going to the user's iTunes Account Settings after purchase
- No cancellation of the current subscription is allowed during active subscription period
- You may cancel a subscription during its free trial period via the subscription setting through your iTunes account. This must be done 24 hours before the end of the subscription period to avoid being charged. Please visit http://support.apple.com/kb/ht4098 for more information
- You may turn off the auto-renewal of your subscription via your iTunes Account Settings. However, you are not able to cancel the current subscription during its active period
- Any unused portion of a free-trial period, will be forfeited when the user purchases a Sniper shooter VIP subscription
- Subscription price : Weekly $7.99

Links to our Terms of Service and Privacy Policy can be found below
Privacy Policy: https://www.fungames-forfree.com/games/snipershooter/legal/privacy
Terms of Use: https://www.fungames-forfree.com/games/snipershooter/legal/tos

* Prices are equal to the value that ""Apple's App Store Pricing Matrix"" determines as the equivalent of the subscription price in $ USD",5.0,183774
Monster High™ Beauty Shop,com.crazylabs.monsterhigh,"Oh, My, Ghoul!!! 
Clawdeen Wolf™, the trendiest monsterista from “Monster High” just opened her very own beauty salon - and she needs YOUR spooktacular touch! 
Help Clawdeen give her ghoulfriends killer looks!
Clawesome hairdo? Creeperific nails? How about a new fangtastic outfit? You can get ’em all in the ghoulest one-stop shop!

Oh wait, that’s not all: You can get freaky-fab looks by using our gore-geous selfie filters. You can even create your own filters, so get creative! 

Are you ready for some spooky fun, ghoulfriends?!

Fangtastic Features:
> Use spooky-cool hair salon tools like magic growing spray, hair dyes, mousse and so much more! You can even use Znap to electrify hair! 
> Our selfie filter pack gives you monstrous looks, lets you dance like a Zomboy, AND you can create your own fangtastic filters too - how clawesome is that?!
> Add your freaky fab photos to Spookygram to show off your killer looks.
> Give the boo-tiful monsters the makeover of their nightmares, using the best makeup tools you’ve ever laid your eyeballs on! Add lightning stickers and spider face jewels for an extra creepy cool touch.
> Dress up time! Mummy leggings or dresses fit for a rock star monster? The choices are endless! And wait till you see the crazy shoe collection!
> No monster look is complete without killer nails! Choose claw-like nail shapes, add purrfect rings, and give the monsters spooktacular manicures. 
> Accessorize your spooky clients with clawesome jewelry like crazy-shaped earrings or spiky collar necklaces.
> Give makeovers to all of the ghoulest monsters: Frankie Stein™, Draculaura™, Clawdeen Wolf™, Cleo de Nile™,  Lagoona Blue™, Ari Hauntington™, Silvi Timberwolf™ and Twyla™.

ABOUT US
Crazy Labs is a casual games brand, under which TabTale develops and publishes fun and addictive games. Crazy Labs partners with independent development studios across the globe to create engaging mobile content for audiences of all ages. 
Like us: https://www.facebook.com/crazylabsgames
Watch us: http://www.youtube.com/Tabtale
Visit us: http://tabtale.com/
Follow us:@CrazyLabsGames

CONTACT US 
Let us know what you think! Questions? Suggestions? Technical Support? Contact us 24/7 at Talk2Us@Crazy-Labs.com

PRIVACY:
The app is free to play but certain in-game items may require payment. The app includes:
- advertising for TabTale and some third parties that redirect users to our sites, apps or third-party sites
- social networks links to connect with others while playing
- the option to accept push notifications to inform of exciting news (e.g. updates) 
- an age-gate to prevent access to some features to protect children (e.g. restrict behavioral advertising or information sharing).
Your privacy matters. The app may enable data collection for limited purposes (e.g. respond to support queries; enable, analyze and improve the app’s features and services; personalize content including targeted ads and analyse those ads). For more information refer to our Privacy Policy: https://tabtale.com/privacy-policy/. Note that referred third parties are subject to their own policies. By downloading, updating or using the app you consent to this collection and use of device information and your data for ad display and reporting purposes, and to our Terms of Use: https://tabtale.com/terms-of-use/.

MONSTER HIGH and associated trademarks and trade dress are owned by, and used under license from, Mattel. ©2017 Mattel. All rights reserved.",4.5,26402
Hero Hunters,com.hotheadgames.ios.survivors,"Build a Powerful Team of Heroes! Play the #1 RPG Shooting Game!
Recruit 50+ Legendary Heroes to go hunting with! 

Join friends in epic Co-op Missions and compete world-wide in Real-time Online PvP survival battles.
The most incredible free team-based battle royale.
The World's Survival depends on you - crush anyone who stands under the Kurtz Army emblem!

Participate in Daily Events, Gauntlet Mode and Boss Raids!
Take charge by shooting and switching between heroes, or use auto-play for idle gameplay!

Gear up for the best third person shooter game on mobile!

JOIN THE HUNT
• Cover-based, third person shooter experience with amazing console-like graphics
• Quickly swap between Heroes during battle in real-time, team-based combat
• Modern and futuristic weaponry makes playing each hero a distinct experience; fire sniper rifles and energy guns
• Deploy jaw-dropping special abilities that can quickly turn the tide of battle.
• Hone your skills by controlling your heroes or play idle when on the move.


COMMAND YOUR HEROES
• Collect exclusive heroes, each with their own legendary weapons and special abilities.
• Assemble the right team to take on the enemy. Mix up your roster to find the perfect combination - keep your tanks and healers on overwatch while your assassins and assault classes take down the enemy.
• Play as your favorite hero and dynamically switch between heroes at any time during gameplay.
• Plunder loot after each battle, level up your heroes, upgrade your abilities and perfect your loadout.
• Immerse yourself in the single-player campaign as you fight against raiders, bandits and worse in a post-apocalyptic cityscape.
• The battle is never over. Watch your hero squad dominate the battlefield. 


REAL-TIME PvP TACTICAL BATTLE MODE
• Challenge your skills against other players in real-time multiplayer action-packed tactical PvP combat 
• Craft a tactical squad of up to 5 heroes and dominate the leaderboards and leagues
• Join forces with your friends to build an unstoppable military alliance 
• Beat your rivals in intense time-based event competitions focused on both solo and strategic group play. 
• Become one of the highest ranked lords of PvP!

Play one of the Top Shooting RPG Games for FREE! Download Now! 

-------------------------

By downloading this app you are agreeing to be bound by the terms and conditions of Hothead's Terms of Use (www.hotheadgames.com/termsofuse) and are subject to Hothead's Privacy Policy (www.hotheadgames.com/privacy-policy).

©2018 Hothead Games Inc., Hothead, and Hero Hunters are trademarks or registered trademarks of Hothead Games Inc., all rights reserved.",5.0,25786
Mixtiles,com.aparat.mixtiles,"---------------------
400+ 5 Star Reviews!
---------------------

""Amazing!"" - Amiee Nicole, January 2016
""Practical and Gorgeous"" - Diana Rosa, January 2016
""Already placed my second order!"" - Jennifer Garrett, January 2016

Mixtiles are beautiful photo tiles that stick to walls. They're made from your photos and are ordered through this app! You can unstick them and move them around whenever you want, and there's no damage!

You probably have photos of people you love on your phone. With Mixtiles, you can get them on your wall. We guarantee you'll love them! In fact, if you don't love them for any reason we'll give your money back immediately.",4.5,3555
Shopping Mall Girl,com.cocoplay.shoppinggirl,"~~> Shop till you drop in the coolest shopping mall in town! Show off your style, you gorgeous girl! 
~~> Tons of real-life shopping activities! Dress up in the coolest new outfits & accessories with your very own personal shopper! 
~~> Compete in style contests & vote for your favorite look! Strut the catwalk like a model! 

Get ready for a shopping spree like no other! Whether your style is sporty, classy or urban chic, this mall has just what you’re looking for! Explore trendy shops like ZAZA & Surf ‘N Style with tons of hot outfits to choose from! Don’t forget to stop by Chic Cuts to get your hair done! Hurry up, the mall closes at 9pm...let's get shopping!  

Features:
> Shop with your very own personal stylist - tell her what you like & don’t like to wear!
> Grab the best items in the crazy shopping battle minigame!!
> Shop at your favorite stores like Urban Chic, Hop Shop, Forever & Ever & more! 
> Mix and match shirts, skirts, shoes & accessories to create your signature style!
> Compete for the chance to win style competitions! Vote for your favorite looks! 
> Walk the runway like a model - show off your most stylish outfits! 
> Choose from tons of makeup & cosmetics at MAK to glam up your look! 
> Get a fancy new hair style at your favorite hair salon, Chic Cuts!
> Spa Stop - cleanse & freshen up with facial! Ahhh, that feels good!

ABOUT Coco Play
Coco Play Limited is China-based developer of creative and unique apps for kids. Founded in 2013, Coco Play provides rich 3D simulation-based games for the whole family. Coco Play is a subsidiary of TabTale, a leading, global creator of innovative games, interactive books and educational apps.
Visit us: http://www.tabtale.com/ 
Like us: http://www.facebook.com/TabTale
Follow us:@TabTale
Watch us: http://www.youtube.com/Tabtale

CONTACT US 
Let us know what you think! Questions? Suggestions? Technical Support? Contact us 24/7 at WeCare@TabTale.com


FOR PARENTS 
The app is free to play but certain in-game items may require payment. You may restrict in-app purchases by disabling them on this device. The app may include advertising for TabTale and certain third parties which will redirect users to our sites, apps or third-party sites.
Your privacy matters. The app may enable collection of limited user data by TabTale or its carefully selected providers (e.g. ad networks and analytics) for limited purposes described in our Privacy Policy (e.g. respond to support queries; enable, analyze and improve the app’s features and services; serve contextual ads and measure their performance). The app includes certain features only accessible behind an age-gate to protect children (e.g. restrict behavioral ads; social networks links to connect with others while playing; option to accept push notifications to inform of exciting news e.g. updates). For more information (notably on the providers), please read our Privacy Policy: https://tabtale.com/privacy-policy/. By downloading, updating or using the app you consent (in your personal capacity and for other users of your device) to this collection and use of limited device information for ad display and reporting purposes, and to our Terms of Use: https://tabtale.com/terms-of-use/.",4.5,18738
SHADOWGUN LEGENDS,com.madfingergames.legends,"""Shadowgun Legends is the App Store’s definitive FPS."" - Gamezebo.com
“A challenger for the best FPS on mobile” - PocketGamer.co.uk
“It’s hard to believe it’s a free to play game” - 148apps

Download the best mobile RPG shooting game for free now!

Experience an epic story campaign, competitive and cooperative multiplayer, and an innovative social hub, all in one game!

In the futuristic world of Shadowgun Legends, humanity is under attack from a deadly alien invader. The last line of defence are the Shadowguns, legendary warriors and heroes. You are a young Shadowgun recruit with limitless potential who can turn the tide of war. So what are you waiting for? Join the fight and show the galaxy who’s boss!

GAME FEATURES

THRILLING STORY CAMPAIGN
Save humanity from an alien invader in an epic Story Campaign spanning over 200+ mission on 4 diverse planets

CO-OP MISSIONS AND RAIDS
Join forces with friends and defeat giant enemy bosses for glory and legendary loot

REAL-TIME PLAYER VERSUS PLAYER TEAM BATTLES
Fight your rivals in unique multiplayer game modes and diverse PvP arenas

RPG ELEMENTS AND CUSTOMIZATION
Choose from over 600 unique weapons including Handguns, Assault Rifles, Sub-Machine Guns, Heavy Machine Guns, Shotguns, Sniper Rifles and Rocket Launchers. From plasma beams to good old-fashioned lead bullets.
Collect over 1000 armor pieces and build your armor sets. Fortified juggernaut, sleek infiltrator or something else entirely? The choice is yours!
Make your Shadowgun stand out with 250+ cosmetic items
Pick your own skills and create your own playstyle - no classes, no restrictions!

INNOVATIVE SOCIAL FEATURES
Interact with other players, visit vendors, accept missions, party hard and much more in game’s persistent Hub
Chat with friends, create battle squads and form guilds

UNIQUE REWARD SYSTEM - FAME
Become a celebrity of the Shadowgun Universe
Get rewarded for how you play the game. Your every action is appreciated with our unique fame system. The more famous you are the more the world will react to your actions!

Play the best RPG Shooting Game for FREE! Join the fight now!

Shadowgun Legends is a groundbreaking mobile game that blurs the lines between console and mobile gaming.

Dive into this free feature-packed FPS RPG and battle a terrifying alien menace, the Torment, who are rampaging across the Galaxy destroying everything in their path.

As a new Shadowgun recruit you will create your ultimate rockstar warrior with hundreds of weapons, dozens of combat skills, thousands of armor pieces, and a wild collection of cosmetic items and skins. As your fame grows you will indulge in the wild celebrity lifestyle of the most famous warriors in the Universe and carve your name into mankind’s history.

When you’re not mastering shooting skills you can unwind with your friends in the Shadowgun’s neighbourhood, where you’ll hang out with other players, hit the bar, chat, interact with NPCs and most importantly...party!

You can enjoy all this with MADFINGER Games’ renowned cutting edge visuals, intuitive controls and wicked sense of humor.

At MADFINGER Games we’ve always challenged ourselves to push the boundaries on mobile devices, and we’re proud of our console quality first person shooters. From our cutting edge graphics to our precise control system, over 180 million players worldwide have been blown away by our innovative approach and dedication to quality. Now we’re taking things to the next level. Shadowgun Legends is the ultimate persistent world shooter in the palm of your hand, a hardcore gaming experience that you can take with you anywhere.",5.0,27735
My Cafe: Recipes & Stories,com.Melesta.MyCafe,"""My Cafe: Recipes & Stories has been recognized as one of the best games of 2016 by the App Store.""
****************

Immerse yourself in My Cafe, an addictive restaurant simulation game full of intrigue and exciting stories. Create your own story in a quiet town, baking, cooking and interacting with visitors in a custom shop. Help Ann open a classy cafe and serve her guests delicious drinks and baked goods. 

Build a chic restaurant or a classy coffee shop full of your staff,  prices and custom interior design. Comfort is in the details! Meet interesting customers, hear their stories, and influence their lives in a once-in-a-lifetime kitchen story. Unveil mystery and intrigue as a rising star in the cooking and baking world!

Create your own story with My Cafe. The game features custom dialogue that changes with every choice you make. Pick between different lines of dialogue with customers and see where your story takes you!

Welcome to the cafe of your dreams!

Game features:
• Meet likeable coffee shop regulars and learn their stories
• Choose your own path and experience a unique cafe story 
• Investigate the town’s mysteries. Get to know customers and influence the plot with your responses
• Manage your own dream coffee shop, restaurant or diner
• Design your own restaurant with over 200 decorative items 
• Be a great chef and discover special recipes, including special food like the Sweet Tales Latte, the Mojito Cupcake, and more
• Develop your own business strategy – take big risks or go for slow, but steady. Becoming the most popular shop is in your hands
• Manage staff; hire and train your team, and work together to make a profit
• Go social –visit friends’ games via Facebook to see how they’ve built their coffee shop

My Cafe: Recipes & Stories is the start of an exciting new cooking story! Meet colorful customers, become a baking star, and uncover the mystery of the town as you scramble to become the best chef!

Download My Cafe: Recipes & Stories today!

••••••••••••••••••••••
My Cafe: Recipes & Stories is FREE to download and play with no obligations to pay. However, some in-game items can be purchased for real money. If you wish to disable this feature, please turn off in-app purchases in your device’s settings.
••••••••••••••••••••••

+++++
Note: An internet connection is required to play the game
+++++

Play with your friends, including friends from Facebook and bring your exciting restaurant story to life in a new business simulator My Cafe: Recipes & Stories. Join in the fun!

Follow our official page to get the latest news and helpful tips on how to develop your coffee shop:
Facebook - http://www.facebook.com/MyCafeGame",4.5,48130
Grand Bubble Shoot,shoot.bubble.grand,"Join the gigantic and fascinating bubble shooter game adventure! 

This grand bubble shooter puzzle game is full of colorful bubbles, fun puzzles, and addictive levels. Your Mission: Aim and shoot at the similar colored bubbles to create a line blast and remove them from the board. Shoot and bubble pop your way to glory and solve all the ball bubble riddles to advance. 

It’s the perfect bubble popper game for your family to play and enjoy!

If you miss the old classic arcade game, you will have a blast with this huge bubble puzzle fun game! Hit and burst through all the colored balls, complete the missions, and clear levels. Experience hours of endless fun with this extremely big and addicting balloon shooter game. Challenge yourself with thousands of exciting levels as you advance through the game, and use your logic and matching skills to overcome the obstacles and burst and pop bubbles. 
Play this fun puzzle board game for free!

Did you know that this addictive classic retro game is one of the best puzzle games for kids? Explode the huge bubbles in the new Grand Bubble Shoot puzzle game, and get ready to enjoy the gigantic and best ball shooter games out there! It’s also a great game for adults! Play it anywhere and anytime you’d like - no WiFi or internet connection needed!

 Awesome Game Features:
 - Thousands of powerful puzzles and levels packed with fun games and adventure. 
- Splendid boosts and power-ups that will help you blast and smash through the levels.
 - Beautiful graphics and designs. 
- Free to play and completely addictive shooting game! 
- Swap balloons without limit, just tap on your bubble to change its color.
 - Easy and fun to play puzzle game.


Pop bubbles and blast all the colorful balls, clear levels and win points! 
We have designed this amazing Grand Bubble Shoot bubble popping game for all you fans of the arcade retro puzzle games, so if you want to practice your matching skills, pop and explode all the balls and balloons until you clear the board game and level up to success. 



How to Play
* Drag your finger to move the laser sight. 
* Create major explosions in this fun and exciting game!
* Clear the screen by taking a shot and matching 3 bubbles of the same color. 
* Hit and pop groups of gigantic bubbles and win points. 
* Complete the missions and win levels. 
Make special bubble explosions to uncover powerful boosters that will help you pass levels:
* Match and drop 10 bubbles in a single shot and a bomb will take out the surrounding bubbles. 
* Burst and pop 7 bubbles in a row and a fireball will cut a pass through.

Enjoy one of the most fun games out there, pop the balls, solve puzzles and clear levels. Play everywhere, anywhere, and as much as you want, no internet connection is required in this bubble shooting game. You can start any level over and not have to wait for lives, as they are unlimited! 

With so many exciting levels, cool boosters and bubbles, you won’t be able to stop playing! Smash big colorful balloons, win coins, and enjoy this easy and relaxing popping game. This is the best bubble shooter games for the entire family to play - kids and adults will enjoy this cool shooting game. 

Liked the game? We would love to get your feedback! Let us know what we can add to make your gameplay even more enjoyable and earn your 5-star review. 

Grand Bubble Shoot bubble popping game is free to play, but some optional in-game items will require payment.  


All rights of Bubble Shooter™ are owned by Ilyon Dynamics Ltd.",4.5,434
