#bcwildfire,5142
(‼️👍‼️),5
@salarmyb…,5
relax,5
#alberta.…,5
"""truly",5
"fires""",5
ducks,5
@bcwildfire,5
(formerly,5
cars...we,5
aqhi,5
#love,5
#resources,5
p…,5
dangerous,5
#150mile,5
weapons,5
cigarettes,5
"~43,000-44,000",5
"""iru",5
create,5
chief,5
#yka,5
cl215's,5
australia,5
meal,5
"down,",5
sponsorship,5
"volunteers,",5
mobile,5
details,5
(-&gt;🛩),5
exhaust,5
let's,5
#ctvnews,5
#sicamous,5
twice,5
"5pm.""",5
skimmers,5
miss,5
main,5
concerned,5
#sask.,5
visitors,5
lightning.#bcwildfire,5
alert:,5
above,5
readiness,5
stories,5
@1cmbg,5
@australia,5
"responders,",5
bands,5
spark,5
#kind,5
@redcrossab:,5
"update,",5
"15,238",5
#bridgefire,5
cabinet,5
@globalnational:,5
soon?,5
#cachecreek...on,5
fast,5
escaping,5
art,5
refuels,5
approx,5
came,5
coping,5
"houses,",5
dots,5
interface,5
they've,5
lange:,5
claims,5
@transcanada:,5
afternoon,5
economy,5
operating,5
top,5
website,5
against,5
2017.,5
suddenly,5
"$25,000",5
shot,5
order.#bcwildfire,5
@transport_gc:,5
applying,5
metro,5
soup,5
exclusively.,5
sparked,5
#thompsonnicola,5
clients,5
e.g.,5
#cariboo.,5
52,5
stream,5
buns,5
got,5
contained.#kamloops,5
fundraiser!,5
#southcariboo,5
@irenesbakeryltd,5
m…,5
dyk?,5
motorized,5
@bsimpse:,5
clark,5
historical,5
live…,5
days,5
@snowhydro:,5
@jillharvey_fire:,5
#raindrops,5
"backcountry,",5
regio…,5
setting,5
employees,5
#chilliwack,5
@spca,5
gusty,5
pea,5
forwarding,5
mountain,5
(2/2),5
"began,",5
seen,5
taking,5
defence,5
@bc211help:,5
understand,5
faq's,5
voice,5
labour,5
plan.,5
@twitterau,5
volunteers!,5
@canredcrossatl:,5
"""the",5
claims:,5
everywhere,5
you've,5
thing,5
#spirits,5
9-1-1,5
"visit,",5
accross,5
enter,5
joining,5
@ccdacre:,5
year,5
clearing,5
#kersley,5
#vernonbc,5
hihuim,5
district:,5
"far,",5
story;,5
party,5
badger,5
plight,5
#cityofpg!,5
less,5
@herbramos:,5
@emergencyinfobc.,5
(@bcrcmp),5
caledonia,5
events.,5
haven't,5
vast,5
lines,5
extends,5
goes,5
flight,5
hashtag,5
isolate,5
ignite,5
hourly.,5
too.,5
away,5
excited,5
travel,5
out-of-province,5
australia.,5
out!,5
till,5
11-5,5
helping:,5
feelings,5
.thanks,5
ha,5
17,5
households,5
#servicecanada_e,5
2/2,5
"families,",5
receiving,5
#yx…,5
canadians,5
approval,5
supply,5
#youth,5
"1,100",5
#kids,5
nazko.,5
tour,5
souls,5
#bcfs,5
gettng,5
@furbearers:,5
$,5
college,5
crisis.,5
"deadly,",5
property,5
...,5
pipe,5
granted,5
lasts,5
