#bcwildfire,8797
doing,53
facts:,53
thoughts,53
#okanagan,53
per,53
donated,53
special,53
audio:,53
look,53
bad,53
prepare,53
smoke.,52
things,52
index,52
money,52
daily,52
sandman,52
lansdowne,51
well,51
reminder:,51
online,51
designate,51
:,51
"front,",51
w/,51
space,51
should,50
bring,50
only,50
because,50
"cellphone,",50
663-5555,50
⚠️,50
damage,50
allowed,50
rus…,50
#bcwx,50
toll-free.⚠️,50
valley,49
alerts,49
police,49
her,49
5,49
@canadianforces,49
ambulance,49
@cfjc_today:,49
regional,49
patients,49
paramedics,49
while,49
dangerous,48
team,48
we'll,48
read,48
meeting,48
east,48
loon,48
country,48
#skstorm,47
also,47
hrs,47
smoky,47
threatened,47
assistance,47
active,47
#yvr,47
@totemsunrise:,47
yesterday,47
putting,46
fast,46
@salarmyedscan,46
ppl,46
@canadapostcorp,46
ready,46
status,46
re-entry,46
grounds,46
alerts.,46
want,45
beds,45
image,45
centres.,45
#penticton,45
"canada,",45
serving,45
even,45
able,45
he,45
find,45
canada,45
feeding,45
providing,45
weeks,44
better,44
result,44
10,44
mounties,44
they're,44
needed,44
supplies,44
riske,44
evacuees:,44
hashtags,44
displaced,44
goods,44
@kamloopsarchaeo:,44
zone,43
@transport_gc:,43
@cbcnewsbc,43
confirm,43
insurance,43
fires.,43
horse,43
two,42
@cityofpg,42
industry,42
kamloops.,42
sunday,42
"""it's",42
"#alberta,",42
show,42
#airquality,42
australia!,42
customers,42
official,42
@,42
today.,42
@_timjames:,42
protect,42
extent,41
disrupting,41
sun,41
could,41
@bchydro:,41
"#saskatchewan,",41
"52,600",41
details:,41
stats,41
signing,41
bans/restrictions:,41
#manitoba.,41
agencies,41
sw,41
sweep,41
@tiffanyglobal:,41
"#bc,",41
.,41
gives,41
$1,41
cots,41
sikh,41
dinner,41
long,41
@akurjata:,40
love,40
changes,40
#evacuee,40
23,40
@lizacknw980:,40
@bc_ehs:,40
location,40
view,40
registered,40
#princetonbc,40
extending,40
past,39
tomorrow.,39
parks,39
tough,39
@cfjc_today,39
"activity,",39
prince,39
47,39
lodging,39
ever,39
visible,39
night,39
feel,38
i'm,38
tripping,38
situation,38
@dustinrgodfrey:,38
begin,38
"weekend,",38
parking,38
"#bcwildfires,",38
@xhnews:,38
time,38
spot,38
skies,38
#deltabc,38
town,38
that's,38
wrangling,38
impact,38
@bc_ehs,38
#wildfire,38
forests,38
aid,38
"bc,",37
now.,37
retweet,37
bomber,37
tender,37
162,37
hectares,37
hectares:,37
grows,37
lines,37
moves,37
pets,37
public,37
north.,37
arena,37
rvs,36
horrible,36
@co_emerg:,36
leisure,36
#cloverdale,36
services,36
49,36
sending,36
@redcross…,36
require,36
s,36
48,36
risk,36
#clearwater,36
australians,36
largest,36
ended,35
brush,35
threat,35
@redcrossbc:,35
@sportshorn:,35
"orders,",35
million,35
visiting,35
#citysc,35
away,35
daily!,35
ones.,35
posties,35
deliveries,35
map:,35
makeshift,35
central,35
#citymj,34
#emergency,34
east.#sask,34
loved,34
#bcparks,34
@jnsperling:,34
vancouver,34
each,34
high,34
smokey,34
sky,34
place,34
dog,34
give,33
stay…,33
crew,33
attention,33
welcome,33
incredible,33
families,33
"b.c.,",33
season,33
boaters:,33
bombers,33
tower.,33
@bcpffa,33
@cbcradio:,33
made,33
emotional,33
hall,33
affecting,32
@christyclarkbc:,32
@melanienagyctv:,32
hours,32
livestock,32
photo,32
shelter,32
done.,32
government,32
resource,32
#lakecountry,32
important,32
national,32
"evacuees,",32
#medevac,32
600+,32
communities,32
w,32
redcross.ca.,32
n,32
saskatchewan.,31
continues,31
fire.,31
@iaffcanada,31
drive,31
$10,31
spending,31
events,31
.@rogers,31
health…,31
needs,31
#smoke,31
video:,31
#princegeorge,31
updates.,31
coquitlam's,31
work!#bcwildfire,31
conditions.,31
relief:,31
more:,31
mile.,31
full,31
103,31
today's,31
@lieny:,30
@mypgnow:,30
learn,30
evacuate,30
had,30
i've,30
there's,30
@bcliberals,30
did,30
centre.,30
consider,30
downgraded,30
@bcgovfir…,30
@iafflocal1782:,30
critical,30
27,30
hope,29
#bcstrong,29
approx,29
top,29
fraser,29
donate…,29
join,29
activity,29
159,29
6,29
financial,29
supporting,29
nations,29
@rogers:,29
front,29
firefighting,29
columbia,29
recovery,29
"burning"":",29
@lauren_global:,29
too,29
significant,29
19,29
nearly,29
.@cariboord,29
@tomfletcherbc:,29
@toddstonebc,28
change,28
norkam,28
grown,28
beautiful,28
"soon,",28
honking,28
#breaking:,28
already,28
10-fold,28
businesses,28
#icymi:,28
#cdnpoli,28
group,28
breaking:,28
@cbcnews:,28
reinforcements,28
+,28
deploy,28
offer,28
climate,28
@yvrairport.,28
point,28
again,27
rockies,27
news:,27
icymi:,27
music,27
leave,27
ess,27
yesterday.,27
use,27
outside,27
#pets,27
setting,27
video,27
@kelownasallyann,27
ksteel@delta.ca,27
",",27
wow,27
difficult,27
don't,27
@pg_library:,27
"far,",27
@bernardo1130:,27
#loonlake,27
images,27
await,27
5pm,27
#climatechange,27
15,27
"#kamloops,",27
you.,27
or…,27
princeton:,27
...,27
.@kevinskrepnek,27
@corpdelta:,27
arrested,27
estimated,27
updates,26
@bc1:,26
gray,26
fund,26
poor,26
within,26
got,26
payment,26
seen,26
@ccdacre:,26
#bcgov,26
safe:,26
funds,26
1st,26
@ctvvancouver…,26
premiet,26
travelling,26
@ctvnewsben:,26
them,26
p.m.,26
12:30pm:,26
@globalnews:,26
following,26
"safe,",25
.@conradsauve,25
?,25
rcmp,25
alert:,25
alleged,25
@insurancebureau,25
home:,25
claims,25
alberta's,25
volunteering,25
priority,25
saw,25
for…,25
staff,25
little,25
bc.,25
@cityofpg:,25
children,25
provincial,25
standing,25
extend,25
"""",25
haze,25
taxpayer,25
pass,25
#sunset,25
massive,25
4,24
instructions,24
maps,24
system,24
#northernbc,24
asking,24
#ctvnews,24
hazy,24
24/7,24
threatening,24
#bchwy1,24
@globeandmail:,24
corner,24
area.,24
chilliwack,24
#insurance,24
extended,24
pretty,24
@janetbrown980:,24
match,24
hand,24
does,24
prairie,24
navigate,24
#sask,24
page,24
theresa,23
pg,23
were,23
chief,23
barriere,23
albertans,23
#yyj,23
notice,23
dad,23
west,23
$600,23
breaking,23
cost,23
wildlife,23
kootenay,23
thing,23
district:,23
#redcross,23
wild,23
raised,23
pizza,23
accepting,23
roadblock,23
close,23
canadians,23
nazko.,23
weeks.,23
#wildfires,23
easy,23
share,23
c/o,23
crisis,23
@cbcvancouver:,23
pm,22
"45,806",22
shaping,22
ago.,22
destruction,22
@cnlastro:,22
"wildfires,",22
transformed,22
hot,22
orders/alerts,22
hoping,22
me,22
soon.,22
tonight's,22
#370b,22
george,22
@ilvpurplepurple:,22
@globaledmonton:,22
noon,22
you've,22
"tomorrow,",22
updates:,22
trail,22
powwow,22
such,22
keeping,22
destructive,22
send,22
smell,22
started,22
removed,22
progress,22
ban,22
@jarogiesbrecht:,22
finally,21
driver.,21
@christyclarkbc,21
reach,21
say,21
#bchwy97,21
min,21
#fortsask…,21
monday:,21
move.,21
@fnha:,21
@thecurrentcbc,21
early,21
tuesday,21
#bcgov's,21
library,21
"$25,000",21
140,21
hike,21
chokes,21
arrive,21
ground,21
ongoing,21
hundreds,21
hour,21
evening,21
departing:,21
car,21
bit,21
before-and-after,21
@canrevagency:,21
pow,21
others,21
blue,21
grand,21
contained,21
happy,21
stn580,21
mainland.,21
contact,21
prepared,21
@bcairambulance:,21
#biggerthanyouthink,21
makes,21
@darrylburry:,21
edmonton,21
burned,21
nightly,21
movie!,21
eligible,21
hay,21
#yyz,21
safe.,21
plume,21
@_brian_mc_,21
@ctvvancouver,20
calgary,20
lotto,20
relief.,20
current…,20
@drivebc,20
nab,20
thick,20
huge,20
50%,20
served,20
pet,20
can't,20
winner,20
charges,20
tip!,20
"closed,",20
avoid,20
officers,20
sat,20
@ralphgoodale,20
#yxh,20
bombers',20
describes,20
@bclc:,20
concerns,20
questions?,20
@nick16bishop:,20
winds,20
#banffnationalpark,20
#bclc,20
robert,20
@dominos,20
#kamloops.,20
b.c.’s,20
mt,20
portions,20
catt…,20
#yqf,20
staying,20
covered,20
stop,20
updated:,20
!,20
wildfire:,20
mainland,20
"30,000ft",20
felt,20
regions,20
homes.,20
spoke,20
@apukwa:,20
weather,20
thief,20
#than…,20
retardant,19
losing,19
majority,19
details,19
teams,19
hey,19
deployed,19
stayed,19
reporting,19
@medicintheair:,19
offers,19
#critica…,19
deemed,19
blankets,19
coverage,19
@511alberta:,19
@cnc_bc_ca,19
risk’,19
150,19
"mainland,",19
gov,19
nasa,19
88-year-old,19
zones,19
link,19
cml,19
"post-evacuation,",19
task,19
grey,19
‘very,19
steady,19
.@kamloops_sd73,19
3rd.,19
media,19
mail,19
soon…,19
lemonade,19
@anitabathe:,19
open.,19
statement,19
w/…,19
put,19
20,19
"$65,000",19
helps,19
prevention,19
"today,",19
monitoring,19
closure,19
provinces,19
#williamslakebc,19
john,19
350,19
@pquinlanglobal:,19
pls,18
white,18
out.donating,18
expected,18
lightning,18
"showers,",18
goodnight,18
escaping,18
#bcwildfires…,18
#yukon,18
hospitality,18
numbers,18
enough,18
remember,18
@bcliberals:,18
glance,18
google,18
#yxe,18
minutes,18
walk,18
clouds.,18
mon?,18
doesn't,18
incoming,18
sunset,18
story,18
viewing,18
#ymm,18
flight,18
@ibc_west:,18
access,18
stand,18
canada.,18
directions,18
stress,18
according,18
thrown,18
turner,18
shining,18
power,18
'we,18
highways.,18
provided,18
#rcmp,18
#yow,18
strain,18
courtesy,18
closures:,18
difference,17
@joshuaknaak:,17
you!,17
…,17
"40,000",17
#quesnel,17
blaze,17
cabinet,17
@insurancebureau:,17
training,17
afternoon,17
map.,17
it’s,17
@breannactv,17
smoke-filled,17
down,17
transmission,17
@servicecanada_e:,17
~,17
can…,17
levels,17
giving,17
clear,17
lansdow…,17
tax,17
400+,17
#burnaby,17
#kamloops:,17
fans,17
feed,17
plans,17
spread,17
could':,17
#cachecreek.,17
four,17
princeton-area,17
spotted,17
#insurers,17
#kootenay,17
prayers,17
diverted,17
legal,17
kingston,17
#westkelowna,17
delivery,17
federal,17
patrol,17
moments,17
parents,17
sent,17
wells,17
@ctvvancouver:,17
@midislandnews:,17
155,16
up-to-date,16
demonstrated,16
aqhi,16
people.,16
#150mile,16
"rose,",16
"37,000",16
favourite,16
took,16
written,16
salvation,16
mount,16
six,16
upper,16
additional,16
45678.,16
#bccanda,16
#wildfire.,16
16,16
35,16
(as,16
@arjunsingh,16
visibility,16
commend,16
estimate,16
#osoyoosbc,16
helena,16
@bc_spca,16
@stkemlups_ssn,16
@surreymayor,16
missing,16
"george,",16
welcoming,16
9000+,16
welcomed,16
snacks,16
#williamslake.,16
elephant,16
leadership,16
#fedgov,16
lobby,16
unloading,16
badger,16
#gustafsonwildfire,16
second,16
"smart,",16
menu,16
@redcrossbc,16
@yukongov:,16
@cdcofbc,16
politics.,16
compared,16
therapy,16
total,16
flood,16
cfl,16
plates,16
together,16
@salvationarmy:,16
b/c,16
society,16
communications,16
moonrise,16
hear,16
1-800-sal-army,16
horses,16
fact,16
windfall,16
starts,16
#bcfires…,16
busy,16
gustafson,16
"burning,",16
"8,",16
bravo,16
taken,15
o…,15
business,15
terrorist,15
interactive,15
@unitedwaytnc:,15
interviews,15
let's,15
glad,15
line,15
amazing,15
facebook,15
@neetugarcha:,15
t…,15
talk,15
"""it’s",15
opens,15
@docdez:,15
hanceville,15
52,15
nat'l,15
@mattlee980:,15
parks:,15
need.”,15
done:,15
"45,800",15
drop,15
trying,15
why,15
evacs.,15
simple.,15
29,15
years,15
@cfjc_today…,15
research,15
@burnabynow_news:,15
really,15
evacuees?,15
share.),15
year,15
(please,15
#vernonbc,15
400,15
@franhasnews:,15
#100mileho…,15
@londondrugs,15
contained.,15
double,15
discover,15
calling…,15
phac,15
mountains,15
day.,15
threats,15
"news,",15
@perrybellegarde:,15
#kananaskis,15
closed.,15
trucks,15
@wawanesacanada:,15
holding,15
bittersweet,15
advice,15
nl,15
earth.,15
must,15
emotional/spiritual,15
3:00,15
.@christyclarkbc:,15
th…,15
#canada,15
watch:,15
met,15
first:,15
teamwork!,15
firesmoke.ca,15
@burnab…,15
site,15
appeal.,15
looking,15
#donate,15
producing,15
cloverdale,15
evaporating,14
care.,14
here.,14
"33,800",14
in…,14
hi…,14
@tooq:,14
human-caused.,14
108,14
category,14
policyholders,14
drifts,14
receive,14
turn,14
retardant.,14
"street,",14
speak,14
land,14
aren't,14
court,14
time.,14
#kamloops…,14
proud,14
forecasts,14
you'd,14
both,14
dealing,14
incl.,14
#chilliwack,14
#bcwildfire/#bcwildfires,14
🔥,14
resiliency,14
school,14
traffic,14
hopes,14
lives,14
normal,14
open!,14
military,14
seasons,14
@salvationarmy,14
"327,000",14
6pm.,14
guests,14
affected.,14
#calgary,14
hit,14
week.,14
emergency.,14
mcmurray,14
mon-sun,14
2nd.,14
kind,14
control.,14
former,14
evacuating,14
#bccos,14
#abwe…,14
section,14
closely,14
meaning,14
pt.),14
efforts:,14
payments,14
shore,14
at:,14
saturday.,14
forget,14
dozens,14
@kamscan:,14
"province,",14
extreme,14
australian,14
211-420,14
old,14
interim,14
along,13
cell,13
10pm-4pm.…,13
worldview,13
return.,13
@_bccos:,13
@lkretzel1130:,13
times,13
@saanichfire:,13
bay,13
rodeo,13
connect,13
@interior_health,13
tonight.,13
obviously,13
above,13
evacuations.,13
sign,13
projected,13
save,13
@destinationbc:,13
lunch,13
animals,13
evacuees',13
trickle,13
throughout,13
wednesday,13
true,13
strong,13
surrey,13
#engine32,13
#abpoli,13
world,13
10+,13
hookups,13
#fire,13
#secwepemc,13
sharing,13
bike,13
global,13
recognize,13
allow,13
⚠️new,13
evacuees.details:,13
.@emergencyinfobc,13
locations,13
coast,13
wedding,13
communique,13
25,13
department,13
out!,13
#mentalhealth,13
raising,13
difference.,13
@phac_gc:,13
other.,13
blowing,13
individuals,13
fully,13
sizes,13
caregivers,13
answer,13
reached,13
forecasting,13
lakecountry,13
@redcrosscanada.,13
c…,13
"smoke,",13
.@jjhorgan,13
weighs,13
@vancitybuzz:,13
low,13
crucial,13
southern,12
smokier,12
between,12
escape,12
relieve,12
health.,12
3pm,12
@northrcmp:,12
level,12
force,12
616,12
@vanessaleectv:,12
counts:,12
repairs,12
connection.,12
@unitedwaytnc,12
elk,12
@bcairambulance,12
colleagues,12
spark,12
friends,12
committee,12
u,12
#ubc,12
deals,12
#surrey,12
photos,12
again....will,12
@insurancebureau…,12
wondering,12
secwepem…,12
"cat,",12
excellent,12
picture,12
ranch,12
in.,12
rescue/reunite:,12
repaired,12
#vanpoli,12
perimeters,12
this.,12
#bcwi…,12
track,12
steven,12
terrifying,12
kam,12
@lowes_canada:,12
bc's,12
meet,12
waiting,12
plans.,12
work.,12
animals:,12
"1,200+",12
young,12
#cityofpg!,12
#c…,12
checking,12
#bcfi…,12
crash,12
haven't,12
"2,300",12
hill,12
highways,12
dollars,12
fort,12
despite,12
@humanesociety,12
rv's.,12
219,12
@gustopher77,12
❤️,12
suppression,12
"updates,",12
#fundraise,12
"lightly,",12
rescue,12
anyone,12
"deadly,",12
#ashcroft.,12
cover,12
pollution,12
settling,12
"car,",12
won't,12
taylor,12
she's,12
the…,12
reminder,12
person,12
spent,12
beginning,12
heavy,12
keremeos,12
@fairquestions:,12
"country,",12
#yeg;,11
@sallyannpg,11
🇨🇦37k,11
@popmediapg:,11
spiritual,11
disasters:,11
#princeton-area,11
saanich,11
weapons,11
breakfast/movie,11
"""we're",11
increase,11
hug,11
us.,11
@kylebalzer:,11
hydro,11
expect,11
including,11
stewart,11
aggressively,11
increased,11
lack,11
office,11
@naomiyamamoto:,11
lift,11
stories,11
rated,11
challenge,11
enforcing,11
chair,11
delivered,11
disaster.,11
boosting,11
3,11
#abgov,11
tsilhqot’in,11
@eric_doherty:,11
pole,11
against,11
interview,11
bccos,11
🍛🎞#bcwildfire,11
eager,11
volunt…,11
fears,11
'high,11
having,11
emerg…,11
mental,11
invest,11
f…,11
@kevinskrepnek,11
#princeton,11
@tarajcarman:,11
finest.,11
"deregulation...""",11
.@cityofpg,11
chef,11
night🎞🍛mon,11
@ubcic),11
@jason_hislop:,11
reflects,11
"homes,",11
fishing,11
serge,11
perishable/non-perishable,11
"known"":",11
thank-you,11
word,11
evacuees’,11
lawyer,11
mike,11
#kestrel,11
@saveonfoods,11
opened,11
fighter.,11
column,11
monday,11
(grand,11
constant,11
70-year-old,11
bicycles,11
replacement,11
six:,11
questions,11
300,11
shop,11
icons,11
proceeds,11
@paisleyfoodco,11
#skpoli,11
"phillip,",11
avail,11
@africhmond,11
real,11
#firefighters,11
forests.,11
lakes,11
@cloverdalemha,11
"weeks,",11
ensure,11
situation.,11
re,11
friends/family,11
future,11
arrest,11
@bc…,11
food.,11
"place,",11
behind,11
times.,11
3300,11
jul,11
chicks,11
risk',11
#proudofourteam,11
cigarette,11
"please,",11
turned,11
"""we’ve",11
#nyc,11
ban.,11
rescued,11
@christiansonamy:,11
@randysmall:,11
folks.,11
homes🔥#bcwildfire🇨🇦#cdnpoli,11
hell,11
resort,11
#butterchicken,11
#northvan,11
replaces,11
done,11
end,10
hers.,10
#lakecountryfire,10
immediately,10
side,10
turning,10
@bchydroceo:,10
leadership.,10
#bcwildfir…,10
numbers.,10
message,10
#ashcroftmore,10
tells,10
bill.,10
room,10
downtown,10
throw,10
@ibc_west,10
tyndall,10
pei,10
114,10
@lightshipworks:,10
@mondeeredman:,10
"know""",10
states,10
province.,10
burns,10
#riversidepark,10
@dougmillsmethod,10
.@redcrosscanada,10
"bigger,",10
seized,10
fluid,10
km,10
#princegeorgebc,10
livestream,10
board,10
@bcrcmp,10
dozen,10
arrives,10
30,10
death,10
best,10
scene,10
(including,10
which,10
#vanre,10
prevent,10
@salarmybc…,10
coordinate,10
"wildfire,",10
story:,10
adds,10
help:,10
district,10
know.,10
modis,10
#uspoliht…,10
skrepnek,10
nice,10
@echosec_search,10
r…,10
"57,000",10
hopin…,10
b?,10
reps,10
cards,10
sad,10
updated.,10
slower,10
size,10
given,10
@globalokanagan:,10
recorded,10
clouding,10
firefighter,10
@24hoursvan,10
running,10
among,10
partial),10
directional,10
pt,10
launch,10
you…,10
found,10
schools,10
brave,10
raise,10
gas,10
catsurvived,10
safely.,10
@lpvancouver:,10
"""they're",10
flee,10
longer,10
someone,10
lined,10
supply,10
$10.,10
couple,10
@thompsonriversu,10
hotspots.,10
"days""",10
began.,10
"kitchen,",10
#hopebc,10
#aqhi,10
communicate,10
$,10
100%,10
zero,10
caused,10
easy.,10
vancouver.,10
layers,10
granted,10
ordered,10
@phsaofbc:,10
@carchicoa,10
@environmentca:,10
@terrylake16,10
@lacey_construct:,10
telling,10
retweeted,10
converted,10
🙏,10
#ableg,10
fast.,10
a…,10
went,10
responde…,10
matters.,10
adding,10
equipment,10
shared,10
@ubcmedicine:,10
reponse,10
"3pm,",10
needing,10
@cbcquirks:,10
works,10
deliver,10
pens,10
thru,9
"hotter,",9
0-6,9
social,9
speaking,9
@chriswalkercbc:,9
risk.,9
try,9
although,9
listen,9
cars...we,9
alert⚠️wells,9
@katslepian:,9
directly,9
#turdo,9
links,9
saskatoon,9
kits,9
head,9
#coquiha…,9
reserve,9
canada’s,9
itself.,9
packed,9
fresh,9
hazards.,9
towers,9
hoping…,9
@jimcantore,9
planning,9
bigger,9
talking,9
cleaning,9
"responders,",9
"8,000",9
places.,9
live:,9
#ytwx,9
#cachecreek...on,9
#volunteer,9
collecting,9
"hectares,",9
grnd,9
coping,9
"houses,",9
@iaff18:,9
website,9
rangers,9
underway,9
@dchurchld:,9
@interior_health:,9
#thunderstorm,9
spokin,9
suspended,9
911,9
@sunset_wx,9
billions,9
5-ton,9
pt's,9
#penske,9
contribute,9
motorized,9
desk.,9
"season,",9
household,9
worsen,9
via…,9
repaving,9
#fraservalley,9
#unifor,9
changing,9
push,9
assuming,9
days.,9
decreasing.,9
#bcpo…,9
•,9
thompson,9
l…,9
orange,9
everywhere,9
poles,9
owners,9
anybody,9
@friendsoscience:,9
plenty,9
crisis:,9
@bmanphoto:,9
helicopters,9
@tnrd…,9
word!,9
converting,9
#bcwildfires/#bcwildfire,9
contingent,9
walt,9
paul,9
"there,",9
#bcparks:,9
la…,9
goes,9
.@bchydro,9
@rhys604:,9
pharmacy,9
@kamloops_sd73,9
increasingly,9
dry,9
ha,9
until,9
@preparedbc,9
#100milehouse.,9
"45,000",9
"forecast,",9
using,9
firesmart,9
waving,9
@horsecouncilbc,9
wa.@spann,9
bans/restrictions:…,9
items,9
'mac',9
filling,9
tmrw.,9
"1,100",9
"lynden,",9
cobb,9
#asthma,9
expecting,9
stealing,9
brothers.,9
sisters,9
gave,9
faster:,9
#ashcroftbc,9
sight,9
"disaster,",9
#yukon.,9
"fires,",9
@benwilson1130:,9
scooter,9
ignoring,9
@kamfoodbank:,9
kudos,9
evacuees.details,9
operations,9
lending,9
eat,9
doug,9
bulletin,9
victims.,9
below,9
funded,9
normal;,9
there.,9
saskatchewan,9
"11-2:30,",9
experiencing,9
"zone,results",9
situation?,9
relevant,9
@nwsseattle,9
donaldson,9
outlook,9
$98.4,9
#bcfiresappeal,9
#b…,9
#okanagancentre,9
@floralboom:,9
ended.,9
advisory.,8
penske,8
today!,8
hell.,8
"#lynden,",8
@ubcforestry:,8
share.,8
parts,8
@cityofsurrey,8
#climateaction,8
what's,8
can't.,8
cleaned,8
cancelled,8
exploring,8
lake.,8
capitalism,8
carbon,8
&lt;darren&gt;,8
cbc,8
mission,8
streets,8
@kk_pelletier:,8
@weather…,8
data,8
#donations,8
step,8
lib,8
emerg,8
hole,8
mac,8
kamloo…,8
rec,8
@kyllogreg:,8
wherever,8
advisory…,8
begins,8
planes,8
likely,8
arriving,8
@globalnational:,8
partnerships,8
@…,8
@bifnaked:,8
dollars…,8
@genormand:,8
@camikepkectv:,8
only.,8
heart,8
wide,8
.@joefortesvan,8
2017.,8
management,8
🙏🏼please,8
~40k,8
landlord,8
mountain…,8
5:30-onwards,8
"smokes.""",8
grow:,8
@aharrisindie:,8
@tnrd.,8
450,8
recovery.,8
#unsafetofly,8
improve,8
here!,8
registration,8
process,8
crd,8
@pkarageorgos:,8
reports,8
.@bccattle,8
206,8
@eatsamore:,8
#climate,8
@cfseubc:,8
lk,8
#metrovancouver,8
@cbcnews,8
secondary,8
@clasbc,8
understand,8
urgently,8
labour,8
"""we",8
committed,8
"""the",8
potential,8
