Name,Package Name,Description,Rating,Rating Count
bookeat,com.bookeat.bookeat,"Don’t know where to go for lunch or dinner today? Bookeat is an innovative app that allows you to book a last minute table in a quality restaurant.  All restaurants have guaranteed availability and are sorted by distance.

Pick your restaurant and book your table in a matter of seconds… and you may even benefit from an exclusive promotion!",,
Last Defender - Colony,com.mobusi.lastdefender,"The Space Colony needs you! You are the last line of defense for an extraction post charged with collecting the most valuable resource in the universe. Use your deadly and powerful laser cannon to eliminate the space pirates looking to make their fortune off your precious resources.

A retro style arcade game with simple gameplay puts you on the trigger of a rotating laser cannon that will pulverize your enemies. Fight off space helicopters, mechanized spiders and destructive SUVs to protect the humble workers of the Space Colony. 

Allies will bring you materials to make your job easier: flamethrowers, powerwaves, antimatter shields, and sniper sights.

Welcome, Soldier!

100% free to play game developed by Mobusi games Studios. To see our other games, visit our profile:",,
"""Avatar the Last Airbender Edition"" King's App Trivia",com.robert.avatarTrivia,"If you enjoy Nickelodeon's Avatar: the Last Airbender series,, this is the app for you! Test your knowledge on the adventures of Aang, Sokka and Katarra or challenge your friends to a game! This app has two different game modes. The first one is ""Multiplayer One Device"" this game mode was designed from the ground up to take full advantage of the iPad, iPhone and iPod Touch. Instead of having to play by yourself like other trivia apps out there, you can play with multiple people, on the same device, at the same time. This game mode is great for parties! If you would rather play the game by yourself don't worry. The second game mode was designed for one player. In ""Single Player"" game mode your mission is to answer the questions as fast as possible! The faster you answer a question the more points you earn! In Single Player mode you can compete for the highest score on the leader board using your Game Center account. This app contains over 200 questions relating to Avatar: the Last Airbender with more coming in future updates! I hope you enjoy this app! If there is anything I can do to make this app better please contact me at this email(kingsapps@yahoo.com) or go to my website (kingsapps.com) and click on the ""contact"" tab. Thank for your time 

***Features*** 
- Beautiful design 
- Easy to use interface 
- Supports the new iPad's Retina Display 
- Takes full advantage of the iPhone, iPod Touch, and iPad 
- Features music and sound effects 
- Contains over 200 questions 
- Two different game modes: Multiplayer One Device and Single Player 
- Up to four players can play the game (Multiplayer One Device) at the same time on the same device on the iPad and up to two players on the iPhone and iPod Touch 
- In Single Player you can compete against people from around the world on the leader-board for the highest score 
- Single Player uses Game Center 
- Easily email the developer your suggestions or problems inside the app. Just click on the support button. 


Legal: Not affiliated with Nickelodeon. Any reference to third-party names, characters, products, images, or other information is for convenience and or educational purposes only and does not imply endorsement or sponsorship. All trademarks are the property of their respective owners. No copyright violations are intended. This app is believed to be protected by the Fair Use Law. Please contact me at this email address ""kingsapps@yahoo.com"" with the subject ""Legal"" for any questions. Thank you for your time.",5.0,71
Cabin Escape: Alice's Story,com.glitchgames.cabinescape,"From the creators of Forever Lost which has had over 1 million downloads worldwide!

Help Alice escape the isolated log cabin by discovering clues and solving puzzles.

Cabin Escape is a short and sweet game designed as a gift to our fans while they wait for Episode 3, if you enjoy it and would like to help support us please consider purchasing the hints or simply telling your friends about the game.

The game is a prologue to the Forever Lost series but don’t worry, you don’t need to play either game to appreciate the other. They will both compliment each other nicely though so it is encouraged.

Features:

• Set in the world of Forever Lost, learn more about Alice and Jason!
• Beautifully rendered backgrounds that will pull you in and never let you go!
• In game camera so you can take photos of all the clues and rooms you find.
• Beautiful soundtrack perfectly suited to this eerie and haunting world.
• Auto-save feature with 8 separate save slots, never lose your progress again.

Facebook & Twitter:
www.facebook.com/CabinEscape
www.twitter.com/CabinEscape
 
www.facebook.com/GlitchGames
www.twitter.com/GlitchGames

Newsletter & Future Game Releases:
www.glitchgames.co.uk/newsletter",4.5,2479
Where's my geek? The best hidden object game,com.ivanovichgames.wheresmygeek,"Apple Watch Best of 2015 - The definite game based on Time Geeks. Considered by the experts as one of the most essential iOS games, beautiful, easy to play and enjoyable and defined by the players as the best seek & find game, taking this type of games to a new dimension. It is now back in grand style with “Where’s my geek?” exclusively for iOS. 

THOUSAND OF GEEK REFERENCES AND A LOT OF HUMOUR
Have fun identifying parodies of celebrities, discovering fully detailed scenes and a lot of humour.

IMPRESSIVE PIXEL ART GRAPHICS 
Have fun enjoying the fully-detailed pixel works of art on the retina display. During your discovery adventure of the Zoorgs story you will get to know surprising places such as the island of Lost, a special version of “Winter is coming”, a ""Camp Nou"" stadium in Mars and many other scenes that will surely make you smile.

MORE THAN 200 LEVELS IN THE STORY MODE 
The main game mode is the Story Mode, which will guide you through more than 200 levels full of impressive Pixel Art scenes and many hidden surprises.

ZOMBIE MODE
50 levels where you will have to find zombie celebrities, aim at them using the accelerometer and finish them off while you explore the terrifying hotel of our CRAZY BILL zombie retro-shooter.

7 RETRO ARCADE GAME MACHINE
By playing the story mode you will unlock the arcade game machines that hide real gems with which you can play non-stop.

2 EXTRA MULTIPLAYER MODES
For 2 players sharing a device or to participate in Internet-based weekly tournaments.

ENJOY THE ORIGINAL STORY
The Zoorgs has caused a distortion in the space-time, shifting people, animals and objects from their places of origin. 
Our friends the Time Geeks have to control them all in order to prevent a total collapse of the space-time before it is too late.

A game produced by Ivanovich Games. All artwork by Markus Gmür ©Popchild TM.

We are working on free updates with new fun missions. We would be very pleased to receive comments and suggestions at our email address: support@ivanovichgames.com",4.5,194
Last Heros - Zombie Kill,com.lonsniper.mutowerg4r,"is a simple and addicting zombie shooting game with HQ graphics.

Feel like a real sniper! A zombie group has occupied city. Attack the zombies to save the civilians!
Turn your android phone into a battle field and snipe all your enemies.
- Endless Mode
- EASY CONTROLS (Tap to shoot)
- 3D Graphics
- Improve your skills
- More chapters coming soon!",,
l'tur Last Minute Urlaub,com.ltur.nixwieweg,"Die NEUE, komplett überarbeitete und für iOS 11 optimierte iPhone & iPad App bietet Dir den schnellsten Zugriff auf die Reise-Schnäppchen von L’TUR - Europas Nummer 1 für Last Minute Urlaub:
Mit der L’TUR Last Minute Reisen App findest Du schnell und einfach günstige Pauschalreisen, Last Minute Reisen und Super Last Minute Urlaub mit Abflug innerhalb von 72h – das kann sonst keiner. Kurzfristige Städtetrips können genauso einfach und komfortabel über die L’TUR App gebucht werden wie spontaner Kurzurlaub oder komfortable Luxus-Pauschalreisen für Romantiker. Egal ob Du auf der Suche nach einem aufregenden Citytrip nach Berlin oder New York bist, spontane Entspannung und Wellness in Griechenland nötig hast oder mit Deiner Familie den Sommerurlaub auf die Kanaren oder Mallorca suchst – Du kannst sich sicher sein, dass Du den passenden Urlaub in der L’TUR App finden wirst.
  
• Zielgruppenorientierte Suche: Bist Du eine Wasserratte, möchtest Deinen Urlaub direkt am Strand verbringen und willst auf gar keinen Fall auf eine Wasserrutsche verzichten – gar kein Problem. Auch Sportskanonen, die gerne tauchen, Sonnenanbeter oder Instagram-Fans auf der Suche nach Luxus & Wifi in ihrem Hotelzimmer werden auf Ihre Kosten kommen.
 
• Million von authentischen Bewertungen direkt von HolidayCheck geben Dir Klarheit, ob das Hotel wirklich hält, was es verspricht.
 
• Preisvergleich: Wir vergleichen Deine Reise mit der Konkurrenz. Haben wir doch einmal nicht den besten Preis, erhältst Du einen Sofort-Rabatt von bis zu 50€.

• Nutze dein GPS und finde direkt die nächstgelegenen Abflughäfen.

• Detaillierte Filtermöglichkeiten, damit Du genau das findest, wonach Du suchst. Soll es lieber ein 5* Hotel mit All inklusive Verpflegung sein oder bist Du auf der Suche nach einem Schnäppchen – gar kein Problem.

•Riesige Auswahl an Produkten: Egal ob Pauschal-, Städtereise oder Last Minute – mit der L’TUR Last Minute Urlaubs-App stehen Dir Millionen von L’TUR Angeboten zur Verfügung. Fliege mit unseren Partnern Lufthansa, Air Berlin, Ryanair, TUIfly, Emirates, Etihad Airways, Qatar Airways, Air France und vielen anderen in deinen nächsten Traumurlaub.

• Schnelle & sichere Buchung: Direkt nach der Buchung erhältst Du eine E-Mail-Bestätigung mit deinen vollständigen Reiseunterlagen. Der Urlaub kann gleich losgehen. Durch verschlüsselte Übertragung und höchsten Datenschutz sind deine Daten bei uns sicher. Du kannst dich aber auch mit einem Fingertipp mit der kostenfreien Buchungs-Hotline von L’TUR verbinden lassen, um deine nächsten Urlaub bequem am Telefon zu buchen.  

Viel Spaß mit der L'TUR Last Minute Urlaub & Pauschalreisen App & Nix wie weg!",2.0,8
Another Lost Phone,plugindigital.anotherlaura,"Another Lost Phone is a game about exploring the social life of a young woman whose phone you have just found.

This game is designed as a narrative investigation where you must piece together elements from the different applications, messages and pictures to progress. Scrolling through the phone’s content, you will find out everything about Laura: her friendships, her professional life and the events that led to her mysterious disappearance and the loss of this phone.

Features

- Combine your findings from the phone’s apps, messages and photo galleries to uncover the mystery surrounding Laura’s disappearance.
- Delve into the professional life, relationships & social habits of a young adult in the digital age. Experience a relatable story and build empathy with the characters, allowing you to explore difficult topics and social issues.
- Act as yourself in a game that bridges the gap between reality and fiction. If you close the app but still think about the game, have you truly stopped playing?",4.5,105
"Opodo - Flights, Hotels & Cars",com.opodo.flights,"Hi there! If you're checking out this app, we know you love to travel and furthermore you love a good deal. Maybe you even consider yourself a kind of detective, always able to find the lowest prices? With our app, we're promoting your status from detective to superhero! 

Download it free and you'll find incredible travel deals to destinations all over the world!

Flight searches quicker than the speed of light!
- We've developed a lightning-fast search engine that compares hundreds of airlines and thousands of route combinations so you'll always find a flight to match your needs. Not to mention, incredible deals on hotels and rental cars. And with none of those hidden fees, either. Full transparency saves the day!

Be all-knowing with free travel notifications!
- Create an account and get status updates like gate assignments, flight delays and baggage belt numbers sent directly to your device.

Know your superhero stats
- In My Account we'll give you the numbers so you can see how you stack up to other Opodo travel superheros. Go farther than anyone, and have the numbers to prove it!

Time travel is real in My Trips
- You can check out the details of all your trips — past, present and future — in the My Trips section of our app. In My Trips, you can check your itineraries, baggage allowance and reference numbers whenever you want, wherever you are, even without a connection!

It's a bird! It's a plane! It's your quick and easy ride from the airport to your hotel!
- With our new of ground transportation feature, you'll never have to wonder how to get out of the airport and to your destination again. Reserve your ride directly from our app.

And that´s not all! You'll also enjoy: Free travel guides to tons of popular destinations, the ability to pay however you'd like (Apple Pay, Paypal, credit or debit card), safely and securely, and the freedom to use your frequent flyer number if you've got one. And get free travel stickers to make your iMessages as super as you are.

Also available for Apple Watch, so you'll have all these powers and more, like local weather forecasts, maps and currency exchange at the flick of your wrist. 

Travel super powers beyond your wildest dreams are just an app away, what are you waiting for? Download our free app now!

If you enjoy your Opodo experience, please take a moment to help future travel superheros by leaving your 5-star review here in the App Store.",4.0,85
The Last Door Season 2: Collector's Edition,com.postudios.tlds2,"In Season 2 of the award-winning hit The Last Door, delve further into the madness of the Veil as Dr. John Wakefield, psychiatrist to Season 1’s protagonist Jeremiah Devitt. Setting out in search of his client who has mysteriously vanished, Wakefield is soon drawn into the haunting web of forbidden knowledge, madness, and a deeper conspiracy hiding it all. As his search takes him beyond England, will he find his missing client? Or will he merely find that he, too, is about to become lost in the search for the Last Door?

The Last Door Season 2: Collector’s Edition brings four new episodes and exclusive extras with more mysteries, more locations, more characters, and more chilling otherworldly horrors than the first Season. Journey back to Victorian England, through mental asylums, abandoned manors, opium dens, and beyond in this fascinating conclusion!

 

Features

* Sequel to the award-winning point-and-click Victorian era horror adventure, The Last Door
* Four episodes and exclusive extras and bonus content in one limited-edition set
* Guide Dr. Wakefield through new locations, characters, scenes, and puzzles in a new compelling mystery
* Search for and uncover forbidden knowledge that may drive you mad in a game inspired by the works of H.P. Lovecraft and Edgar Allan Poe",4.5,57
