Name,Package Name,Description,Rating,Rating Count
LikeSo Pro,com.likeso.likesopro,"Enterprise customers and students, please download here.  If your organization isn’t using LikeSo Pro to improve speech outcomes using AI, look for our consumer app on the App Store!",,
Expiration Notifier,com.bennyhito.ExpirationNotifier,"Expiration notifier provides a managing tool for your belongings with a expiration date. This tool can avoid any forgetting about what you don't wanna miss, like instant foods, fresh, vegetables, drink, cosmetics, etc. You can take a picture for every item you wanna keep on the tracking list in this app. And you can name it, mark the expiration date for it, and give it a classification ID. Moreover, you can share any item to your family or friend by famous social websites, communication apps or short messages, etc.
Within 7 days to the expiration date, this app will notify you once a day to deal with those almost-expired items. If you still forget to do somethings, finally there will a message shown as ""Out of expiration"" on the list. Please enjoy it and hope you won't forget anything you don't wanna miss!",,
Soccer8r,com.soccer8r.app,"You know your team, you know your players! Now you can at last rate each of them individually, in real time, as many times as you like during the match with the new footballer supporters best mate... Soccer8r!
 
Every time you rate the actions of one of your players (or your manager or the referee) your rating is logged and stored, and you do this easily on your mobile phone from anywhere in the world where you can see your team’s game being played, at home, in the pub or on the internet!
 
You rate your players in the range of zero to ten depending how good or bad you think their play was (and you can rate as many times as you wish, there is no limit) using the simple Soccer8r selector. Each and every rating is logged, analysed and updated upon the Soccer8r rating table which shows not only your individual match player ratings but also those of all your fellow team supporters amalgamated for each player.
 
Not only can you see the rating results for the current game, but also those of all previous matches that have been rated, including referees and managers tables.
 
Real and genuine supporter generated informational data that shows what we as football supporters think of our players, week in, week out!
 
Now there is no guessing who is the supporters Man of the Match’ it’s automatically there to be seen.
 
Plus, with a simple swipe, you have other results, table positions, forums, news and much more readily and easily accessible.
 
As we say... it’s your team, it’s your say!",,
World Cheers App,com.GoldenWork.World-Cheers,"Learn and hear how to say ""Cheers"" in 50 different languages. Quickly get the Phonetic spelling and also hit the sound button to hear the word ""cheers"" being spoken in 50 different languages.  Great for traveling the World.  Fun game for Happy Hour with friends.",,
BackPain - Relief forever,com.danigil.backpain,"The back-pain is a very painful condition that effects millions of people around the world, this is caused from lack of proper exercise and excess stress.

This app provides a series of exercises which aim improve flexibility and strength, whether you have lower or upper back pain, these exercises will improve your lumbar function and may provide relief for backache.

Thanks to the explanatory videos and practical exercises super simple, you will start to see results quickly to regenerate the muscular tone of your back, leave that annoying pain behind and above all recover the movement.

*Even the exercises have been checked and revised with doctors and physiotherapists, the app and its creators, are not responsible about any injurie it could cause. If you have serious problems in your back, we recommend you visit a doctor or physiotherapist before doing these exercises. Thanks for your understanding!",,
TrackingAdvisor,TrackingAdvisor,"TrackingAdvisor automatically tracks your everyday life, allowing you to know more about yourself from the places you visit. 

TrackingAdvisor will show your daily walking activity and the places you visited. You will be able to review your day in an easy-to-read timeline and visualise the places you visited on an interactive map. Moreover, TrackingAdvisor will also tell what the places say about you, by automatically determining your interests and other information from your visits.

Note that TackingAdvisor has been developed as part of a non-commercial academic study conducted at University College London by the members of the Intelligent Social Systems Lab. We deeply care about privacy and keeping the participants’ anonymous throughout the study. To this end, we are putting all the necessary security measures in place to protect the participant’s collected data and assure that their data is only used for academic research purposes and will not be shared with other parties. The participants can freely decide to withdraw themselves from the study, with no negative consequence on them. All data will be collected and stored in accordance with the UK Data Protection Act 1998 and the EU GDPR. 

A note on battery –
Building on our extensive experience in designing location-based application, we have worked hard to make the location tracking algorithm extremely power efficient. We have implemented a low-power energy mode that turns on automatically when the low power setting is enabled. But, as with all apps of this type, please note that continued use of GPS running in the background might incur in an increased battery consumption.",,
Goldfish List: a screen memo,com.GT.fishlist,"Goldfish List: a memo on your phone screen.
Just pick up the phone and light up the screen, you could see the reminder.
Say goodbye to your bad memory from now.

-Intuitive list: put the lists on your home screen or lock screen.
-Grouping lists: support to save several groups of lists and switch lists at any time.
-Exquisite wallpaper: lots of build-in wallpaper, give you more choices.
-Reminder: set an alarm clock to remind yourself.

Let your phone become your own reminder. 

Sina Weibo: @金鱼壁纸清单
Please review our app in App Store and give us your advice.
Thank you.",,
Aeroplate,global.aeroplate.aeroplate,"If you fly often, you would probably feel exactly like we do when it comes to eating in the air. We love it, we hate it, we are just a bit all over the place about it. It is fair to say that opening the lid of your airline meal is like opening Pandora’s box.

Food is always a starting point to good conversation, but when it comes to Airline food, it is all up in the air. That’s why we created Aeroplate. We needed somewhere we can discuss our food, with airline foodies everywhere.  

Aeroplate is built to take photos of your inflight food. After you take a photo, you can review different aspects of taste and experience.
You'll open the app for the first time, and you'll be met with the Aeroplate newsfeed. Th newsfeed will give you a glimpse of other peoples reviews, comments - as well as checking out relevant tweets about airline food from around the world.
When you're ready to take a photo of your inflight or lounge food and review it, tap the + button and begin!

You can take a photo of your meal and use Cropping tools, filters and other fun commenting graphics. We recommend unwrapping your food first!

Reviewing your food is fun and fast. Just tap the emoji's relative to how you feel about your food. We do the rest.

After you finish reviewing your food, you can either save, or save and share your review. Feel free to share your review to your favourite social media.",,
"Image2Ascii - Convert picture to ASCII Art or Text Art with your favorite letters, Let's say I Love U :-)",com.Thinkrove.DIYemoji,"This app converts any images to ASCII Art under gray or color mode, with various resolution. You can set any favorite words to generate the text picture, such as ""I Love You Nicole"". Show your love now!

Features:
Take a photo from camera or album
You can define any words combination
Support gray and color mode
Support various resolution
Blur motion background and colorful skins",5.0,52
FantasyFX - Makeover And Pop Your Photos With Beautiful Effects!,com.consonancegroup.artfx,"Expand your creativity and use FantasyFX to enhance your photos! FantasyFX is filled with art effects and doodles that can be layered, adjusted, and stacked onto your photo to create one of a kind designs. Awesome tool to make your photos POP!

FEATURES 
◇ 55 effects 
◇ Effects are layered 
◇ Reorder effects instantly to create any desired stacks 
◇ Delete and add effects at anytime 
◇ Move, rotate, scale effect 
◇ Mirror effect 
◇ Erase tool for effect 
◇ Intensify effect with opacity and brightness settings 
◇ Use magnifying glass tool to make precision edits 
◇ High resolution output 
◇ Share to Facebook, Twitter, Flickr, and Instagram 


FEEDBACK 
All suggestions and comments are welcomed! Email to support@consonancegroup.com 

FOLLOW US 
Instagram: @FantasyFX 
Twitter: @FantasyFXapp 
Facebook: http://www.facebook.com/FantasyFXapp",4.5,837
