Name,Package Name,Description,Rating,Rating Count
City Airport Sim 3D,com.gcs.cityairportsim3d,"Welcome to the airport sim 2017 of the modern city of the world. You have to play as a pilot of the jumbo airplane and taxi the aircraft after landing towards the position to which the arrows on the runway will take you.

Features: 
-> Big jumbo aircrafts to play with
-> Modern airport sim
-> Multiple taxi ways with the runway
-> Arrows on the runway to give the direction
-> Amazing gameplay to enjoy
-> Splendid environment
-> Easy and smooth controls for each aircraft
-> Time dependent missions
-> Crash effects if you hit the other airplane on the way

Enjoy !",,
Airport Passenger Bus Sim,com.nu.airportpassengerbussim,"Download Airport Passenger Bus Sim and Play our new ""FREE"" game on Android Google Play! Airport Passenger Bus Sim the amazing new simulation which makes the player experience the life of a driver who works in the airport.
Have you ever dreamt about working in the aviation industry or at an airport? Let your experience take off here with this cool new 3D Airport Passenger Bus Sim game! It’s your chance to put yourself in the driver’s seat of different airplane passenger buses.
- 3D airport-themed vehicles.
- No text and minimal UI, easy for anyone to pick up and play with no instruction.
- 100% free game play.
- Easy and smooth steering control.",,
Airport Crash Landing 3D - City Plane Pilot Simulation,com.ukarts.airportcrashlanding,"Pilot simulator new and latest fly simulator missions are here in airport crash landing 3D. Airplane pilot is in difficult situation in fly simulation due to turbulence in air and weather storms. Airport crash landing instructions are given during plane landing in bad weather. The passengers needs to be safely grounded.
Airport landing location is a few kilometers away. Plane is damaged by bad weather. Maintain your steady flight perform the best possible airplane landing in this plane simulation. Airplane crash landing 3D is full of thrill and action where you get to save passengers while landing extremely dangerous plane flights at nearby airports.

Master your skills when you proceed to high levels, you will need them. The levels become more difficult and more challenging airplane crash landing missions at airports in plane simulation mode. If you move plane too much during flight, the passengers will get unconscious and sick, be careful, keep your airplane at steady balance and pace to become the best simulator pilot.

You are flying over the Atlantic sea, there are kids, men, women, counting on your pilot skills. Bring them from high skies to ground safe and sound. Test your pilot skills. Its not an ordinary landing airplane.

Features
- Airplane crash landing
- Flight simulator
- Airport landing
- Pilot simulator
- Damaged airplane
- Intuitive controls
- Low memory requirements
- Good graphics
- Fun to play!",2.0,8
LA TAXIS,com.autocab.taxibooker.lataxis.newcastle,"Welcome to the LA Taxis booking App! 
Through this app you can: 
• Order a taxi 
• Cancel a booking 
• Track the vehicle on the map as it makes its way towards you! 
• Receive real-time notifications of the status of your taxi 
• Pay by cash",,
Airport Late Departure Flight : Terminal Run to Catch your Plane - Free Edition,com.martinternet.airportlatedepartureflight,"TRY OUR AIRPORT LATE DEPARTURE FLIGHT : TERMINAL RUN TO CATCH YOUR PLANE GAME

You are running late for flight and you have lost your luggage all around the airport. So pick up your luggage while avoiding other passengers, chairs and other obstacles. Pick up as much luggage to unlock other 6 characters but be on time before flight departure.

Features:

- Cool soundtrack
- Amazing graphics and effects
- Easy to play and most addictive game
-----------------------
How to play?

- Pick up luggage from airport to unlock 6 other characters
- Avoid other passengers and chairs on your way
- Catch your plane on time

DOWNLOAD TODAY FOR FREE >>> AIRPORT LATE DEPARTURE FLIGHT : TERMINAL RUN TO CATCH YOUR PLANE GAME

Suggestions are welcome! Please send them to us.
Join us at: support@infinitedreamfactory.com",,
LA Private Car Service,com.limoanywhere.laca.laprivatecar,"LA Private Car Service now makes taking care of your ground transportation needs more convenient than ever with our state of the art mobile app.

With the LA Private Car Service mobile app, you can:

- See ride prices and book and pay for rides with just just a few taps
- Receive live notifications about your driver's status, track your driver on a map, and call the driver directly from the app
- Manage account preferences like pick-up and drop-off location, forms of payment, and vehicle preference 
- View and manage upcoming reservations",,
Nice Côte d'Azur Airport,com.niceaeroport.niceaeroport,"Carry the entire airport in your pocket with ""Aéroport Nice"", Nice Côte d'Azur Airport's official free application.

Continued use of GPS running in the background can dramatically decrease battery life.",,
Car hire LAX - Los Angeles USA,lominov.CarRental24h.LAX,"Car Rental in Los Angeles Airport (LAX)

Have an unforgettable trip to the city of Los Angeles California, second-most populous in the United States. You can visit Walt Disney Concert Hall, the Cathedral of Our Lady of the Angels, Angels Flight, the Kodak Theatre, the Griffith Observatory, the Hollywood Sign.

Los Angeles International Airport or LAX:
- Is the sixth busiest airport in the world
- Serves near 63,688,121 passengers per year
- has nine passenger terminals

Rent A Car located at the Los Angeles International Airport, or LAX, is easily accessible to the terminals and shuttles. The Los Angeles rental car fleet at includes economy class, mid-size and family-size cars, through SUVs, vans and luxury vehicles for your business or pleasure travel needs.

Car Rental Companies:
Ace Rent A Car
Advantage 
Airport Van Rental
Alamo
Avis
Budget
Dollar 
E-Z Rent-A-Car 
Economy RentACar
Enterprise 
Fox RentACar
Hertz
MCAR 
National
NÜ Car Rentals
Payless 
Sixt 
State Van
Thrifty
U-Save",,
US New York LaGuardia Airport Flight Info,com.laudustin.USNewYorkLaGuardiaAirport.Normal,"US New York LaGuardia Airport - Real time flight information 

Feature – 
1. Today’s International / Domestic Flight Schedule; 
2. Instant Flight Button; 
3. Auto-Update Flight Schedule 
4. ""Flight Searching"" Function; 
5. ""Flight Notification"" Function",,
LaGuardia Airport (LGA) + Flight Tracker New York City,com.webport.airportlgapro,"Flight tracker premium. #1 airport app 
For LaGuardia (plus JFK and EWR) and every airport (2500+) you get: 
+Live Arrival and Departure boards 
+Terminal maps 
+Food and restaurants 
+Parking 
+Ground transportation 

LaGuardia Airport is part of the three large airports that serve the New York City metro area (including Kennedy International (JFK) and Newark Liberty (EWR). LaGuardia serves as the domestic airport and is hub for Delta and focus city for American Airlines. 

No other app provides as much information on LaGuardia Airport--useful information you need to get around the airport. 

See restaurants, shops, transportation to and from airport and Wifi. Airport lets you know if your flights delayed or cancelled and gives you the tools needed to quickly find an alternate flight and rebook all in one place. 

Check-in, flight status, baggage, seats, for your flight all at your fingertips.

We include airports in Newark, New York, Kennedy, LaGuardia, Philadelphia, Buffalo, Pittsburgh, Islip, Richmond, Rochester, White Plains, Knoxville, Denver, San Francisco, Los Angeles, Miami, Tampa, Atlanta, and all small airports. 

We also include London Airport, Paris, Frankfurt, Rome, Copenhagen, Moscow, Dubai, Singapore, Shanghai, Bangkok, Sydney, Tokyo, Mumbai, Rio, Sao Paulo, Buenos Aires, Santiago, Lima, Beijing, Hong Kong, and all the small and medium airports of the world.",,
Tbilisi Travel Guide Offline,com.etips.etipsbundle87,"SPECIAL FEATURES

- AUGMENTED REALITY
- STOP CARRYING BOOK GUIDES!!!
- 100% OFFLINE TRAVEL GUIDE
- ZOOMABLE 100% REGIONAL OFFLINE MAPS
- PICS GALLERY
- GPS CAPABLE
- INTERACTIVE POINTS OF INTEREST on the maps showing public bus stops, restaurants, pubs, hotels, hospitals, museums, theatres, and many others.
- WHERE, WHAT & HOW TO SHOP
- NIGHTLIFE ACTIVITIES
- CITY TIPS, MOVING AROUND, COMMUTING
- SAFETY TIPS
- IPHONE, IPOD TOUCH & IPAD COMPATIBILITY


------------------------------------------
PRODUCT DESCRIPTION

Stop carrying heavy city tours guide in your pocket. TRAVEL LIGHT!!!

With eTips Travel Guides you have a full city guide in your iPhone, iPod Touch or iPad.

This tourist guide is built to be used offline. No connection to Internet required, meaning no extra charges in your phone bill!!

It is a very practical city guide since it is designed to be used by itineraries. There are 4 different itineraries for the city depending on the duration of your journey. We also provide tips and advices to travellers, how to get into the city, how to move around, where to shop, where to go at night, most popular places, safety tips, etc...

Unlike other guides, eTips Travel Guide provides you with interactive zoomable OFFLINE MAPS (x6 zoom + GPS capable) of the region showing the attractions, public bus stops, restaurants, pubs, hotels, hospitals and many other useful points of interest. You cannot get lost!. With this guide, you will not only visit the city but also move around its region.

Tourist info for must see attractions.

The travel guide is made based on travellers advices. Unlike other city guides, we can guarantee we have already visited these places and would like to give you a fancy and practical tool to make your visit a more enjoyable one.

If you have any information or feedback or if you want to see something new, please feel free to contact us at: contact@etips.com

Discover more travel apps at www.etips.com

Follow us at www.facebook.com/etips.travel",,
Cologne Travel Guide Offline,com.etips.cologne,"SPECIAL FEATURES

- AUGMENTED REALITY - AR
- STOP CARRYING BOOK GUIDES!!!
- 100% OFFLINE TRAVEL GUIDE
- ZOOMABLE 100% REGIONAL OFFLINE MAPS
- PICS GALLERY
- GPS CAPABLE
- INTERACTIVE POINTS OF INTEREST on the maps showing public bus stops, restaurants, pubs, hotels, hospitals, museums, theatres, and many others.
- DAILY BASED ITINERARIES
- BUDGET BASED HOTELS & RESTAURANTS
- WHERE, WHAT & HOW TO SHOP
- NIGHTLIFE ACTIVITIES
- CITY TIPS, MOVING AROUND, COMMUTING
- SAFETY TIPS
- IPHONE, IPOD TOUCH & IPAD COMPATIBILITY


------------------------------------------
PRODUCT DESCRIPTION

Stop carrying heavy city tours guide in your pocket. TRAVEL LIGHT!!!

With eTips Travel Guides you have a full city guide in your iPhone, iPod Touch or iPad.

This tourist guide is built to be used offline. No connection to Internet required, meaning no extra charges in your phone bill!!

AUGMENTED REALITY, unlike other tourist guides you will be able to discover the city with the best iPhone and iPad tool - AR - Just click on the AR button, turn yourself 360° and view on the screen where the best spots are and how to find them. You can also scroll up and down to view the closest and furthest attraction. Slide through the tutorial for more tips. 

After many requests, we bring to you your own steps with a GPS feature. Do not get lost, just take a look where you are standee.

It is a very practical city guide since it is designed to be used by itineraries. There are 4 different itineraries for the city depending on the duration of your journey. We also provide tips and advices to travellers, how to get into the city, how to move around, where to shop, where to go at night, most popular places, safety tips, etc...

Unlike other guides, eTips Travel Guide provides you with interactive zoomable OFFLINE MAPS (x6 zoom + GPS capable) of the region showing the attractions, public bus stops, restaurants, pubs, hotels, hospitals and many other useful points of interest. You cannot get lost!. With this guide, you will not only visit the city but also move around its region.

Tourist info for must see attractions such as Innenstadt, Cologne Cathedral, Gero Cross, Shrine of the Three Kings, Great St. Martin Church, St. Gereon's Basilica, Cologne Opera, Medieval city gates, Medieval houses, Museum Ludwig, Church of St. Pantaleon, Schildergasse, Cologne Ring, KölnTurm, MediaPark, Flora und Botanischer Garten Köln, RheinEnergieStadion, among others.

The travel guide is made based on travellers advices. Unlike other city guides, we can guarantee we have already visited these places and would like to give you a fancy and practical tool to make your visit a more enjoyable one.

If you have any information or feedback or if you want to see something new, please feel free to contact us at: contact@etips.com

Discover more travel apps at www.etips.com

Follow us at facebook.com/etips.travel",,
Budapest Travel Guide Offline,com.etips.budapest,"SPECIAL FEATURES

- AUGMENTED REALITY - AR
- STOP CARRYING BOOK GUIDES!!!
- 100% OFFLINE TRAVEL GUIDE
- OFFLINE METRO MAP 
- ZOOMABLE 100% REGIONAL OFFLINE MAPS:  Budapest and Gödöllő
- PICS GALLERY
- GPS CAPABLE
- INTERACTIVE POINTS OF INTEREST on the maps showing public bus stops, restaurants, pubs, hotels, hospitals, museums, theatres, and many others.
- DAILY BASED ITINERARIES
- BUDGET BASED HOTELS & RESTAURANTS
- WHERE, WHAT & HOW TO SHOP
- NIGHTLIFE ACTIVITIES
- CITY TIPS, MOVING AROUND, COMMUTING
- SAFETY TIPS
- IPHONE, IPOD TOUCH & IPAD COMPATIBILITY


------------------------------------------
PRODUCT DESCRIPTION

Stop carrying heavy city tours guide in your pocket. TRAVEL LIGHT!!!

With eTips Travel Guides you have a full city guide in your iPhone, iPod Touch or iPad.

This tourist guide is built to be used offline. No connection to Internet required, meaning no extra charges in your phone bill!!

AUGMENTED REALITY, unlike other tourist guides you will be able to discover the city with the best iPhone and iPad tool - AR - Just click on the AR button, turn yourself 360° and view on the screen where the best spots are and how to find them. You can also scroll up and down to view the closest and furthest attraction. Slide through the tutorial for more tips.

After many requests, we bring to you your own steps with a GPS feature. Do not get lost, just take a look where you are standee.

It is a very practical city guide since it is designed to be used by itineraries. There are 4 different itineraries for the city depending on the duration of your journey. We also provide tips and advices to travellers, how to get into the city, how to move around, where to shop, where to go at night, most popular places, safety tips, etc...

Unlike other guides, eTips Travel Guide provides you with interactive zoomable OFFLINE MAPS (x6 zoom + GPS capable) of the region showing the attractions, public bus stops, restaurants, pubs, hotels, hospitals and many other useful points of interest. You cannot get lost!. With this guide, you will not only visit the city but also move around its region.

Tourist info for must see attractions such as Széchenyi Chain Bridge, Budapest Castle Hill Funicular, Buda Castle, Palatinal Crypt, Hungarian National Gallery, Matthias Church, Fisherman's Bastion, Gellért Hill, Citadella, National Széchényi Library among others. 

The travel guide is made based on travellers advices. Unlike other city guides, we can guarantee we have already visited these places and would like to give you a fancy and practical tool to make your visit a more enjoyable one.

If you have any information or feedback or if you want to see something new, please feel free to contact us at: contact@etips.com

Discover more travel apps at www.etips.com

Follow us at facebook.com/etips.travel",1.5,6
LaGuardia Airport,com.horseboxsoftware.lgafree,"Flight arrivals and departures information for LaGuardia Airport (LGA)

Whether planning a trip or collecting a family member or friend, this app will show you if the flight you are interested in is on time, delayed or even cancelled (hopefully not!)

Key Features:

1) Arrivals and Departures Information
2) Detailed flight information (terminal, gate number, baggage area, flight number, flight status)
3) Power flight search (search by city, gate, flight number, terminal, baggage area)
4) Airport Map",,
Flywheel - The Taxi App,com.flywheelapp.Flywheel,"Currently available in San Francisco Bay Area, Seattle, Portland, and San Diego.

Flywheel is the easiest way to get a taxi cab with your iPhone. Request a ride, watch it come to you, get notified when it arrives, and pay automatically with your phone. 

- Wired – ""Flywheel…is a slick, seamless process for rider and driver"" 

- The Next Web – ""all the features that users have come to love and expect…with a fresher interface” 

- Here’s what our users are saying: “Simple.” “Reliable.” “Fast.” “Consistent.” “Awesome.” 

------------------------------- 
The Flywheel advantage is simple:

Fast & Convenient
- Hail a ride with one tap from wherever you are
- Hundreds of drivers from multiple fleets ready for your request

Reliable
- We handpick only licensed and insured professional drivers
- Track your driver’s approach on a live map

Affordable
- Always pay the same fare, every hour of every day
- Never pay surge pricing",3.5,638
US New York LaGuardia Airport Flight Info(Lite),com.laudustin.USNewYorkLaGuardiaAirport,US New York LaGuardia Airport - Real time flight information,,
